Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
65.0,4.506438465304951,2.5309305434083775,7.33669197911706,2.9107166960485493,8.316237561558664,12.276585126984914,-1.0
66.0,4.61356983032042,2.7348861328664955,6.182571136997226,3.605443055749273,8.186610493976637,12.501891870753386,-1.0
67.0,4.6728263365507585,2.823320182797353,6.255515944745093,3.0544615353200757,7.933170135127742,12.772672844233405,-1.0
68.0,4.406701397431121,2.6493302046025264,5.57680774548142,3.6994690874990925,7.686473660731859,12.613796820698575,-1.0
69.0,4.364099605973968,2.541076471745133,6.037207735969278,3.3282428612033628,7.38973935476032,11.355461009186198,-1.0
70.0,4.273835684638784,2.607584851265453,5.505845522853366,3.9679470467514357,6.780047074677809,11.24385304254822,-1.0
71.0,4.14188200492704,2.6057130068637493,4.514752794135958,2.963844710428133,7.303383180521859,11.033451809502441,-1.0
72.0,4.179990320450442,2.4606061783018442,5.400937168003852,3.6134878967882784,7.521831058831486,11.29999526488324,-1.0
73.0,4.291450500644816,2.4340644187490637,5.378800952566493,3.2765256119024255,8.320023784894033,11.272338058103452,-1.0
74.0,4.261421719094077,2.4972713645114295,5.607762791574846,3.4857884120882705,8.091609060657035,11.154935885535672,-1.0
75.0,4.493962604517811,2.5301086170601472,5.345688127320842,3.8826356698717666,8.787732350637533,11.26495720697465,-1.0
76.0,4.483444639463577,2.4735968682428946,5.9421388608057715,3.861526962074015,8.184480068513594,11.453020281850355,-1.0
77.0,4.4970701820218535,2.4404720043038686,6.110177537117651,3.420553740384721,8.379346557971013,11.819846529789109,-1.0
78.0,4.5668898710331325,2.4322151793691824,4.567915259540301,2.9530111824340994,9.111314895696005,12.291140534667429,-1.0
79.0,4.24906927992665,2.2340948775379452,5.190528807300086,3.897258695029969,7.981654023542271,11.972646673672772,-1.0
80.0,4.420798142462827,2.223352455892099,5.458891705935528,4.022295139159734,8.170722479838782,12.150092310232214,-1.0
81.0,4.458974839376639,2.3376149467191216,5.24661618069083,4.2494046193599155,7.060917401321419,11.155908554625253,-1.0
82.0,4.622831434916789,2.2370161546610827,4.686004069491734,4.038992932521216,7.572865145616901,12.20443926030847,-1.0
83.0,4.630917306162565,2.275756220704341,4.401795034632919,4.049648702754241,8.26442435435374,12.201573849063026,-1.0
84.0,4.716950661738289,2.353632832453489,4.49219226840861,4.169019288313242,8.539434857343267,12.747607232673909,-1.0
85.0,4.767737770157651,2.318607523709868,4.0254468329672255,3.4466826835159305,9.505949409344048,13.608525197295318,-1.0
86.0,4.933096379874647,2.3045308600171035,4.482154724193884,4.395953828769869,10.007385202681625,13.57630239559306,-1.0
87.0,4.9207099043364915,2.3587426415405184,3.7369858938283205,4.281868306344094,9.421855166388298,13.853282338511201,-1.0
88.0,4.942924537980579,2.306710646347489,5.180490483778475,4.432915662269963,9.545326360551272,14.373701296118252,-1.0
89.0,5.036951111436193,2.381157260045784,5.906521512269942,3.5867288453739223,9.294401370965092,14.274769861455129,-1.0
90.0,5.213156431455874,2.5143849189717202,7.0760778467561884,3.982926485022567,9.286919193160207,15.063326474623969,-1.0
91.0,5.234518337175206,2.521434421738466,6.61884922659349,3.9788961952300723,9.913423346968337,14.621079694803136,-1.0
92.0,5.4067552726081,2.692734439636828,6.552005774003957,4.012054947312387,9.495016926095555,15.227543812109579,-1.0
93.0,5.329128891863816,2.4829956722762723,5.954328797279685,3.2427668751560588,9.714944920015991,15.701412199432426,-1.0
94.0,5.439452216223895,2.4997627074276605,6.161289607956926,3.1366969669777225,9.319186289243726,16.846706180951884,-1.0
95.0,5.413810976131697,2.3017694925886727,6.422363680151784,3.9266250682325112,9.827425011337287,16.824781695166237,-1.0
96.0,5.300725443049409,2.248955373212238,7.738022360802927,3.9433561382771463,9.757219926546561,16.956797375788327,-1.0
97.0,5.520372703133348,2.428650849291338,9.954347889133016,3.4547071998566268,10.199110392787446,17.417870618630122,-1.0
98.0,5.323027095689676,2.698031347421312,9.937992828333865,2.7784118741329284,9.382890541318261,15.55487346096233,-1.0
99.0,5.398145905895679,2.6623386408736733,7.874048525741159,2.6831380633874042,10.18155373827605,16.2753488977613,-1.0
100.0,5.392191723608831,2.5566597809318417,7.748811052274084,2.762809108200002,10.01592790298982,17.147554460221677,-1.0
101.0,5.225353125680484,2.3923754871315097,7.228984842342422,2.596515983355247,9.979639327053352,16.96647220409534,-1.0
102.0,5.255410237903497,2.4344545321071522,8.011234876596701,2.7446612349005806,10.051595528686526,17.553945096322852,-1.0
103.0,5.3230285678832026,2.6405368366267865,7.381390467513677,2.640841951010572,9.773993520820278,17.352100421910016,-1.0
104.0,5.411178970586547,2.6031133968751288,5.8441648651583815,3.2802424808210295,9.919583325045904,17.13948851030994,-1.0
105.0,5.189827985633493,2.5218920699095477,5.287041038337564,3.5213532923954785,9.85002264373671,17.19241343309995,-1.0
106.0,5.317495162560507,2.5331874376572836,5.727463040909914,3.3459926536815243,9.918588780348589,17.48107780941507,-1.0
107.0,5.099660899229439,2.488557495020488,4.661271478815018,3.760870630756158,9.78648805410613,17.12996759458626,-1.0
108.0,5.1190559318007285,2.491735418526571,4.72812589334762,3.054033379948967,10.211862838661798,17.52805099424286,-1.0
109.0,5.48988116159986,2.4494427959688685,5.6541727676015565,3.2844643667425277,11.048022048762622,18.704946519782286,-1.0
110.0,5.420379892365749,2.5107698685776043,5.644124745603318,3.8849091273191756,10.128199151117016,17.963770283756478,-1.0
111.0,5.2485168748800906,2.4849403121565894,7.057169545884164,4.08288837937419,10.140409560204004,17.49873601887667,-1.0
112.0,5.344854219227327,2.5437117934991766,7.122652698825471,4.257850973842183,9.76673930893561,18.03459278938642,-1.0
113.0,5.459192392606605,2.685424631464728,7.35130224337519,4.397282306703311,10.26335936169805,18.712196696859763,-1.0
114.0,5.177419665987361,2.4465944622315727,6.364470471864314,4.133508908709513,10.576151688686158,17.94353394292267,-1.0
115.0,5.308851004586536,2.595858760899524,6.729304444379336,3.3993835152070075,10.247733595286215,18.073236063830826,-1.0
116.0,5.27446284139997,2.4985465710042183,7.202616896560335,3.1212520558245633,10.483000554233993,18.63774070426389,-1.0
117.0,4.890604223803754,2.468728864944407,6.051066028283838,2.716917562217409,10.161499761976682,18.123258312746774,-1.0
118.0,5.078190463705519,2.5094165325770814,5.797342344461231,3.3289891194884893,9.28140745421782,17.888910772294214,-1.0
119.0,5.395897480703513,2.512833522163124,5.456383704520216,3.2643433467327285,9.864602809623964,18.858689950088667,-1.0
120.0,5.568984024526933,2.5222900563535484,5.416304625045476,3.522561690407782,10.56243722553148,19.6939274856307,-1.0
121.0,5.614907135147886,2.524909693496919,5.528145958052798,3.495008333666205,9.901307514676398,19.51692517068964,-1.0
122.0,5.521672629261292,2.4052837454679152,6.107172556647316,3.7310958932442153,9.959805853352206,19.277034125680256,-1.0
123.0,5.680747993674994,2.512031444454126,5.68499580160454,3.5502667698559596,10.304081546241942,20.20057050677003,-1.0
124.0,5.586958708436403,2.5040580651972864,5.01408684022581,4.514500102549636,9.803230883452317,20.1894504035356,-1.0
125.0,5.594300917446651,2.530880164133895,6.234192605343013,4.2234282992819026,10.19192563272471,20.443947202851298,-1.0
126.0,5.641617291738777,2.5186624995174016,6.110290517142975,4.270500916313612,10.148747976261854,20.366966093904413,-1.0
127.0,5.742705625670329,2.5338507393954286,6.48257246263232,4.124511242849637,9.614501838618128,20.380741821602992,-1.0
128.0,5.596319811898353,2.448481007108727,7.973778922815989,4.0594088952157845,10.00871953223496,20.11690952204888,-1.0
129.0,5.578336259129994,2.44388889522983,7.774078148950764,4.279237946615632,10.073592289243889,20.081978440343217,-1.0
130.0,5.569155966762389,2.384905372553193,9.459186185653326,4.283867515060307,10.249287384172218,19.946959322754246,-1.0
131.0,5.508986928613876,2.6217364278271575,8.92106299021377,4.300844345839466,10.07040632467751,18.755384879383826,-1.0
132.0,5.75636240203514,2.5528461304017944,9.993140653988608,4.470220204496747,10.12135609069155,19.880017781612885,-1.0
133.0,5.630561093138261,2.523949421646845,8.602267284198112,4.6698482102916,10.237893031822038,19.24195613202373,-1.0
134.0,5.5210322206331846,2.4381737543711766,8.622814055234167,4.236633769772227,10.431066032962498,19.030752069432175,-1.0
135.0,5.5377633741243235,2.44903240240334,7.6424148696855845,4.460023405984071,10.216915743525295,19.05778589239129,-1.0
136.0,5.463022176865354,2.362189769264849,8.57855398657911,4.435431039824455,10.061318259083341,19.784922248323493,-1.0
137.0,5.4325029648400855,2.3785632361788336,8.099713600004069,4.677942149340893,8.55980663027307,19.190613839435308,-1.0
138.0,5.276031398839103,2.391471354110886,7.186671586086202,4.396274044845664,8.374374347886164,19.34585318516734,-1.0
139.0,5.35237224932747,2.393542955813811,7.208450524508946,4.185092615123523,8.158402949284696,19.40632545844862,-1.0
140.0,5.302943049011021,2.513989664500004,7.011622414248487,4.463266936038163,7.490409428497742,19.392296105452285,-1.0
141.0,5.258832189356568,2.419727576434925,6.232696735615715,3.9635250824947628,7.891941053714685,19.372641845389687,-1.0
142.0,5.566616351370581,2.5123588797785503,6.322478053568343,4.179842148053121,8.082206241745968,20.19308280302206,-1.0
143.0,5.666763887915019,2.4268491560722407,6.111986011361379,3.7365838351583074,8.361346060582088,20.37328884989854,-1.0
144.0,5.666284172415049,2.4986850947773074,6.324653183223192,4.595737101928047,8.369577480421375,20.15851252075448,-1.0
145.0,5.8716911202061945,2.4860444654913945,6.4335288117150755,4.041977226668476,8.36636620712943,21.308792458333023,-1.0
146.0,5.997278966135941,2.593886270881973,8.086710724579634,4.137274153051329,8.455208846265302,21.66248763716079,-1.0
147.0,6.0197539345554425,2.4496265255506557,8.789844237210895,4.205740465571129,9.062949595583397,21.211430564444893,-1.0
148.0,6.298966542559496,2.4579404663522233,9.80488815033222,3.995279688239886,9.146656966963794,22.189896518175264,-1.0
149.0,6.494396598541335,2.6063290606643803,11.230014430062692,4.66316086510747,8.77935634743611,22.250823968530824,-1.0
150.0,6.450017391609957,2.5307509978268237,11.306442830691214,3.8897213276134996,9.056384640641555,22.752980680925457,-1.0
151.0,6.48434097359023,2.5595416375738744,12.738484550635926,4.237078677817225,9.209245916194313,22.763233501543887,-1.0
152.0,6.268541316337442,2.5263182666953985,12.466222728042816,4.516107529738201,9.354710291239662,22.306404436673727,-1.0
153.0,6.626068715313382,2.8300145900455616,11.899020642008125,4.072838503765807,9.160941072850406,22.841231459119065,-1.0
154.0,6.319752700318476,2.7369634632315445,11.473632370035508,4.120706454379927,8.077150106413994,22.152736267108423,-1.0
155.0,6.464267936817524,2.775630944521233,10.69785426926535,4.2087403412778706,8.787652715025875,22.51135982549749,-1.0
156.0,6.240061209125165,2.5897360443871724,11.921991259550719,4.262921215273059,8.959259625496301,22.678923555205696,-1.0
157.0,6.284169096614748,2.766080331605343,10.785799832474765,4.2616296742272555,9.088137304532282,22.4745854989357,-1.0
158.0,6.086102736076796,2.559969849181546,9.782425597636209,4.195805443760231,9.09628283495272,22.050319161547403,-1.0
159.0,6.13958715108461,2.525640723775619,10.750919436320464,4.089604571335259,9.334001099193028,22.385484975076967,-1.0
160.0,6.117094668246495,2.5815382319948093,10.715637044110826,4.111276492628929,8.474177231973217,21.81967056066733,-1.0
161.0,6.061778854986326,2.5799113039736796,11.350465949908614,4.358439842472034,8.046222735148703,22.117090837118518,-1.0
162.0,6.216802884458062,2.569828361564412,12.061576455927018,4.100113672923667,8.12831762107427,22.315310041613557,-1.0
163.0,6.104662160187599,2.537918256326938,11.149088242747972,4.054575560051044,8.265332540308526,21.899439751864954,-1.0
164.0,5.946242091924733,2.595063892913886,11.746600392416637,4.394505359183448,7.991783413207811,21.109119629869884,-1.0
165.0,5.814821569605672,2.538273370494398,11.30003865441534,4.172439328115755,7.603191145025972,20.625225306238484,-1.0
166.0,5.810013801969537,2.5121369958539352,11.680684146871588,3.8657626790617416,7.576813995272908,19.839356315953324,-1.0
167.0,5.817102184264572,2.575929491603389,10.614300581536702,3.797062977563758,7.906148520226694,18.99995757048323,-1.0
168.0,5.8936079805929005,2.616274043209315,10.734555466754738,4.08436569981512,8.170661973762678,19.006320677146768,-1.0
169.0,5.846994063571814,2.8519319301555917,10.689493562959864,4.072450879938294,7.810252334515352,18.478414721070806,-1.0
170.0,5.961038802571557,2.7921812353920954,11.06940759949745,4.057081145391964,7.276163483163484,18.891063485907434,-1.0
171.0,5.926139453257138,2.9180884603678754,9.067988318465948,4.191359892344344,7.112597723581543,18.519227163538023,-1.0
172.0,5.905221132447795,2.7843311526773933,10.199941619906784,3.6370671064808113,7.690879840691114,17.594079510640455,-1.0
173.0,6.010279259776384,2.835619943265553,9.791226208015058,3.272087406957277,6.905835899030088,17.747224660314135,-1.0
174.0,6.192867430338484,2.851860627064039,9.884523524857219,3.514749257648975,7.444120075872995,18.459036072305942,-1.0
175.0,6.3243503834983645,2.7920289213397704,8.213176087779598,3.1068063691131345,7.723431014620481,19.203641463588088,-1.0
176.0,6.430913677673838,2.8791783235997306,9.783281364278736,3.1436232299110713,8.647133785437397,19.10752543466713,-1.0
177.0,6.413717251155386,2.69825819719564,9.808531306920505,2.7379965015737033,8.396481890222697,19.398394632300302,-1.0
178.0,6.199005815753051,2.6960969185453196,10.231750033054686,2.974418272981564,7.656404597899313,18.414477406102574,-1.0
179.0,6.092350786735692,2.7787417483372896,9.236480052930887,2.96262796905496,7.335768581158816,18.773367259515425,-1.0
180.0,6.419271285615311,2.919969827187388,9.732533723746748,2.969805332977146,7.747744684488354,20.100714856231185,-1.0
181.0,6.398849620029282,3.0696738272829123,8.635404589979034,2.9695251715017914,7.562500538367771,19.93369477503865,-1.0
182.0,6.16264397581231,2.838831594529394,7.499554965416194,3.0704180690773106,8.163187940362148,19.30619595721989,-1.0
183.0,6.282685109821774,2.792318627379807,8.156941447210594,3.0390093354111105,8.229221883035368,19.77676715356213,-1.0
184.0,6.127870192352893,2.695872931610704,9.5807489491545,3.517272562585294,7.284706330035938,19.32131919743866,-1.0
185.0,6.065371267984866,2.75047719007575,10.081169989674565,3.1990740717787505,6.895134511838879,18.420923593995607,-1.0
186.0,6.222111378725021,2.80491426102331,10.890300504812503,3.0014149075648833,6.678322555227896,18.501708332336786,-1.0
187.0,5.990031667224746,2.7799473183162333,11.852500360094536,3.225717484641215,6.8381062313906344,18.612753803137988,-1.0
188.0,5.959300824333589,2.8298037825922333,12.653774040929433,3.2751221672119613,7.339791609918605,18.65109167818318,-1.0
189.0,5.896653086821134,2.859373315356264,11.655658792696865,3.361246195392745,7.375879406763106,18.22085253148808,-1.0
190.0,5.882810075115796,2.8209837928421075,11.984861086975002,3.2035920992511153,6.839221768799455,19.205859732302216,-1.0
191.0,5.991413691616709,3.1642941424975586,11.274945606530974,3.1853993100406446,7.089465731173614,18.765096935262527,-1.0
192.0,6.24914120060656,3.4281060939871644,10.894222558118335,3.2841986708545026,7.355237598261762,19.076028151377177,-1.0
193.0,5.9749883853169985,3.1187402341490795,9.246787538649649,3.0010754221346385,6.741573174135942,18.844104075783786,-1.0
194.0,6.195281538778456,3.4156884069388713,9.788166892134697,2.817774383778068,6.108981480615995,18.0553678020667,-1.0
195.0,5.790267875887042,3.192467223159372,8.945404012832638,2.969333466681552,6.592126056538211,16.943864686741346,-1.0
196.0,6.1272576502540765,3.4069261841631824,9.773163854751454,2.8171033365677878,7.534514154008782,17.735547897925073,-1.0
197.0,6.054701897990357,3.345327989794655,10.413899914519114,2.820704617009017,7.211339692094468,17.709323255605057,-1.0
198.0,5.975124163545292,3.28460248865865,10.419681278784331,2.9651183653272506,6.886559406562649,17.78437831432504,-1.0
199.0,5.9194493281336475,3.389526956517717,10.550153796291724,2.75548964373228,7.486505105643444,17.950066188855555,-1.0
200.0,5.802173069258883,3.2999990854368204,10.770489189027398,2.753943265424282,6.753151527080783,17.806764954425248,-1.0
201.0,5.884748435064422,3.2288356202045603,12.03612554663106,2.4767431511285634,6.2128277021407765,18.342127150353914,-1.0
202.0,5.74017127620459,3.342084860239003,11.254832798893867,2.515062080887946,7.382419052669043,16.996492684056868,-1.0
203.0,5.490727887933041,3.2114602068985025,11.282218394782285,2.4484207571134124,6.661590713708159,16.266746905899474,-1.0
204.0,5.365632257640274,2.967355453945619,11.68068642743379,2.664359753438823,7.341396139543595,16.31799704214477,-1.0
205.0,5.367232970665743,2.881345637204586,12.349176151367145,2.7082224797971475,7.2451643836044495,16.177890362387817,-1.0
206.0,5.5166257929423885,2.9721473286493496,11.520046634187311,2.3588373859320098,7.291996270499097,16.483046671927305,-1.0
207.0,5.608999934778971,2.688259265621469,12.190986488291887,2.5417379447340434,8.606661558844545,17.86586635341012,-1.0
208.0,5.511701943337061,2.8627260428848214,11.94726295526677,2.5370289737856693,7.2548413313388105,16.764514733431895,-1.0
209.0,5.241373715062193,2.6961816711429276,10.746707375471761,2.6724115508721002,7.298645238022453,15.934912050763081,-1.0
210.0,5.396186552710361,2.909227547365417,11.316461632639006,2.809985701443761,7.54209045963235,14.980360876023385,-1.0
211.0,5.24629704063859,2.95504286419229,10.54055504104746,2.8053656690752695,6.398153735510395,14.540198125347771,-1.0
212.0,5.398611544796035,2.8397114645312604,10.762241882764297,3.07423861569073,7.539733366752209,15.719874783701352,-1.0
213.0,5.471016585607809,2.732420268164199,11.089369389620492,2.9080469455909985,7.537022909967067,16.543674340397455,-1.0
214.0,5.2442290134437926,2.6692706159893085,11.793070683909194,2.5236707623118564,8.068174393933909,16.058176712769956,-1.0
215.0,5.244962254893527,2.7777730863225485,11.098429433858978,2.7580605833507366,8.366910488588381,16.17631969039122,-1.0
216.0,5.303367072089202,2.809940944255867,10.56957780368327,2.938076223710255,8.299376152555258,15.965926588846187,-1.0
217.0,5.202896948879106,2.661279362193516,10.686052641988736,2.814570300849127,8.282404823852646,17.10596008303799,-1.0
218.0,5.159574280087416,2.6134498328390503,9.964148970014127,2.777051526037907,8.428835025171878,17.192260929213592,-1.0
219.0,5.241053619650507,2.68131316737963,10.74558032513454,2.5210656188710296,8.493934985986241,17.851113210779726,-1.0
220.0,5.397672135546399,2.8312573031877544,10.544576343117141,2.4333698398214203,9.236403426909472,18.54436886409932,-1.0
221.0,5.541505623676442,2.7117658216975253,10.691434134776111,2.4362412840398626,9.893951183859144,18.994440655291964,-1.0
222.0,5.4471545596689985,2.7373350427694145,10.129334002634083,2.2765778807957533,9.469480618813618,18.724495124194817,-1.0
223.0,5.3626486013630235,2.885134904939553,10.482790274219278,2.503315565454823,8.196349970637957,18.067840385238814,-1.0
224.0,5.381595216957039,2.865187554329641,8.403173411353242,2.4312995691102866,7.9986353464799915,18.264550174647006,-1.0
225.0,5.462508009001313,2.9510825093464463,7.920951652036709,2.1354857469971713,8.112932121232959,18.823205287469577,-1.0
226.0,5.470864538450387,2.773455670470232,8.206465419334844,2.2068516799741746,8.178664562518899,19.35236315406936,-1.0
227.0,5.279178215419472,2.8056041224904162,7.730618854361508,2.2318243704100476,8.522182523558733,18.30891211664725,-1.0
228.0,5.097861253887122,2.755595178951621,7.457005758549191,1.9681933295846517,8.24538927294038,16.607000459274605,-1.0
229.0,5.202113933653824,2.889288202974328,7.16247658371272,2.7089975996112288,7.883905937710348,16.69990175002792,-1.0
230.0,5.301652125173056,2.738276006022899,6.249358225088381,2.385231812837615,8.9427656607346,17.18012465429311,-1.0
231.0,5.271822248501946,2.6383036339014696,6.9205252860078765,2.4131072553896518,8.917757050834627,17.875402771556846,-1.0
232.0,5.346472354143234,2.7521810204282104,6.050014429539623,2.1916831234540335,8.878005037007087,17.725078467183494,-1.0
233.0,5.562097207717761,2.9251464324536016,6.376032178796105,2.381423891719912,9.138660478716885,17.868749069818925,-1.0
