Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
0.0,7.12814618975141e-08,6.081604077959863e-07,2.6557619579079953e-07,0.0,1.9169715122344667e-07,5.426494259292257e-07,-1.0
1.0,1.1776306629035551,1.3320416883480333,2.111235757884467,1.6283864613832237,1.590655645190475,2.9208181190430547,-1.0
2.0,1.374480577353458,1.5433810810795408,2.49941646176548,2.7716640528854257,2.1048557587248813,3.9706042216733506,-1.0
3.0,1.57987854814246,1.6085735109417383,2.507708521089176,2.861556796679592,2.593994263788443,4.243235734441934,-1.0
4.0,1.614310377594683,1.616853157142408,2.523320307135316,3.1264526205107632,2.8387867304214827,4.788607064602951,-1.0
5.0,1.8141243176831257,1.6867687383701655,2.9304111136865547,4.428362856528178,3.8473918625115178,6.2495410780404415,-1.0
6.0,2.1454337462950277,1.964699411978947,3.6747081025378208,4.409766877703473,4.300703341838573,6.561423855138521,-1.0
7.0,1.7187625102959339,1.717260424444779,3.2484124879702083,3.8456543314401745,4.338624264766569,5.752129057583102,-1.0
8.0,1.8577168760416907,1.7769075345753877,3.1982062572476844,4.105932868844784,4.300529503556655,6.210641771815065,-1.0
9.0,1.9237364807007196,1.8540456159716319,3.6583074955658734,4.671002055793156,3.9891229989775807,6.21497464895969,-1.0
10.0,2.184823272070932,1.9299624940302893,4.085534331964257,4.872500545813556,3.223151921454434,6.645258828171134,-1.0
11.0,2.1593969463450415,1.907616957395534,4.234917621705862,5.354461611826461,4.342990934525307,7.706622040923915,-1.0
12.0,2.1897339969432013,1.8838786457083576,4.186957106395921,5.548660029685513,3.9247693603641656,7.461287876027455,-1.0
13.0,2.271028183078776,1.925171993797339,4.757609210510206,4.984278637519522,3.702493509572909,6.775153751833126,-1.0
14.0,2.3936917693544233,1.9115290382190728,5.7504880351871925,5.803723897016133,3.3618397219239093,7.264743453186422,-1.0
15.0,2.3933603228687756,1.910061438044409,6.960399825731064,5.375923149961498,3.16269335575636,7.259540679123828,-1.0
16.0,2.414004282015133,1.9218561006223778,7.159391096385553,5.331370526892753,3.4252458564361152,7.634021494659887,-1.0
17.0,2.6270042465666514,1.9416873022105334,7.199929870911157,6.30783096248908,3.1839261036781945,8.306212443478492,-1.0
18.0,2.4570574862449694,1.9593166723304913,7.0520210547573905,5.426794958227613,3.3903559458334342,7.754466467428513,-1.0
19.0,2.56393734421372,2.0069071115108,7.225499680654968,4.970717951273169,4.429556510221096,7.816489263580568,-1.0
20.0,2.6819623131789494,2.0288027580212153,7.506384831967383,5.433395796092565,4.69794611360398,8.08862798950541,-1.0
21.0,2.5807512687423584,1.928302549475487,6.296289039760113,4.828995936184135,4.796098121047989,7.8272434421617945,-1.0
22.0,2.863321415296477,2.038168146592225,6.625571002197583,5.602281923136837,5.472054084297184,8.850144617428791,-1.0
23.0,2.891510450472894,2.0914729144688917,6.97253448858363,5.151978948836673,5.088786442690385,8.68024325634372,-1.0
24.0,2.870286574675748,2.0310638008446262,7.0414769774108334,5.146395925698694,5.454936250057725,9.305615660367662,-1.0
25.0,3.010228339898038,2.1713116119337372,7.476151092652848,5.82208242066124,5.326220882254256,9.439444876833715,-1.0
26.0,2.8570231272777056,2.320561063709305,8.29073229815696,5.256557107081986,5.436968901782123,8.695647915754963,-1.0
27.0,2.8768659255547324,2.3184850126845618,7.731119961501564,5.918524743256172,5.4654573908646045,8.86647853131362,-1.0
28.0,2.7958371681300007,2.2187714346565697,7.147546456860675,5.80852937265955,5.461626961746172,8.742355335248641,-1.0
29.0,2.6655341189132193,2.1443425898006523,6.939691279884114,7.044254297242221,4.725429087404163,8.992333350791602,-1.0
30.0,2.8510525038464376,2.2204716774283715,6.607742486224642,7.896558446575741,5.437767052756657,9.921816099643644,-1.0
31.0,2.9124659411081986,2.29468854735262,5.898340265561283,7.462234158469086,4.770769222785398,9.781915889952204,-1.0
32.0,2.7672966759957647,2.1907797698784397,5.973840188765352,7.803435886300158,4.777052363647168,9.6409174439658,-1.0
33.0,2.9006338738081876,2.2239918001901873,6.112148352174937,7.224402781284842,4.862795609838749,9.85468219042691,-1.0
34.0,2.942252504884453,2.274490817808348,6.158337385989074,7.982011580688806,4.823680056311531,9.677965228569454,-1.0
35.0,2.892190539258543,2.3059414267073457,6.684053083844463,6.699146839837433,4.4720015068010746,8.776785806027444,-1.0
36.0,2.898464008579314,2.2754856753951254,7.614435124265247,6.015878460597895,4.179697178198762,8.761813669905434,-1.0
37.0,2.866046682522428,2.186296694474342,7.760162633270989,4.7925103312125765,3.917440442839993,8.26294466287497,-1.0
38.0,3.0152248007089373,2.387875133846227,7.871083396717193,4.428953099218945,4.529875445838139,8.799583699776427,-1.0
39.0,3.165990353132565,2.344453766792264,7.8759792887400115,4.385155875611817,4.654702003396253,9.48749148948904,-1.0
40.0,3.229567165727714,2.4238742258332886,8.365714847259635,4.984861689963648,4.442915961167159,9.286829105781347,-1.0
41.0,3.1307323100544022,2.3313236589090147,8.509678388361651,5.845174590137752,4.700184980615649,9.714453413834226,-1.0
42.0,3.2635651290899363,2.5407043292189435,7.381063184984551,6.031314326515426,4.677453904478921,9.503767707681982,-1.0
43.0,3.2147503810436966,2.5127811648611855,8.067132442199926,6.58378648799022,4.900307069199705,9.584400660430756,-1.0
44.0,3.192853285754131,2.5293228093918465,7.4116522146550725,5.816552073266863,4.566172519683172,9.561608489884183,-1.0
45.0,3.0439921927035343,2.4573565730126754,7.518913542550841,5.1718648228319015,3.5979470947777887,8.59647896734976,-1.0
46.0,3.3026712672430665,2.6814115548960316,7.358317031200719,5.449577015246469,3.691648470665256,8.83141931241642,-1.0
