Frame         Time          Elec          VdW           Total         
151           151           -709.325      -51.3547      -760.68       
152           152           -955.286      -36.702       -991.988      
153           153           -970.373      -41.7736      -1012.15      
154           154           -946.942      -49.4472      -996.39       
155           155           -987.592      -53.8698      -1041.46      
156           156           -936.801      -33.2048      -970.006      
157           157           -900.965      -45.4982      -946.463      
158           158           -1074.06      -31.8452      -1105.91      
159           159           -967.656      -55.3755      -1023.03      
160           160           -967.844      -33.5656      -1001.41      
161           161           -960.715      -40.3308      -1001.05      
162           162           -798.465      -53.3002      -851.765      
163           163           -1225.4       -44.862       -1270.26      
164           164           -791.105      -37.5055      -828.611      
165           165           -985.102      -54.4883      -1039.59      
166           166           -1002.03      -32.6839      -1034.72      
167           167           -680.36       -40.4882      -720.848      
168           168           -886.685      -43.3391      -930.024      
169           169           -942.084      -41.7496      -983.834      
170           170           -889.956      -55.8079      -945.764      
171           171           -852.014      -44.2698      -896.283      
172           172           -921.625      -55.2457      -976.871      
173           173           -811.424      -43.0703      -854.495      
174           174           -852.539      -38.1108      -890.65       
175           175           -641.713      -55.4516      -697.165      
176           176           -1020.9       -43.4311      -1064.33      
177           177           -841.373      -40.8182      -882.191      
178           178           -605.662      -40.8603      -646.522      
179           179           -990.378      -49.222       -1039.6       
180           180           -843.462      -45.4182      -888.881      
181           181           -730.761      -38.2864      -769.047      
182           182           -790.866      -29.7244      -820.59       
183           183           -894.129      -41.0933      -935.222      
184           184           -988.376      -43.5397      -1031.92      
185           185           -678.12       -35.2631      -713.384      
186           186           -755.028      -50.1425      -805.171      
187           187           -872.725      -47.4308      -920.156      
188           188           -771.082      -50.4896      -821.572      
189           189           -808.923      -49.8002      -858.724      
190           190           -855.18       -50.1414      -905.322      
191           191           -738.319      -52.3199      -790.639      
192           192           -729.082      -43.4528      -772.535      
193           193           -738.275      -55.3299      -793.605      
194           194           -795.471      -38.7895      -834.26       
195           195           -808.956      -39.6471      -848.603      
196           196           -910.116      -41.2776      -951.393      
197           197           -910.93       -37.7157      -948.646      
198           198           -953.415      -34.6904      -988.105      
199           199           -766.633      -45.9469      -812.58       
200           200           -895.381      -29.3462      -924.727      
201           201           -815.101      -38.0251      -853.126      
202           202           -894.002      -38.4994      -932.501      
203           203           -705.107      -48.3074      -753.414      
204           204           -616.91       -40.151       -657.061      
205           205           -912.47       -49.4219      -961.892      
206           206           -748.233      -37.0419      -785.275      
207           207           -714.662      -52.6654      -767.328      
208           208           -746.775      -42.9495      -789.725      
209           209           -905.906      -46.848       -952.754      
210           210           -942.135      -33.4491      -975.584      
211           211           -794.374      -40.8107      -835.185      
212           212           -1034.84      -37.2467      -1072.09      
213           213           -827.066      -38.4677      -865.534      
214           214           -812.887      -41.4022      -854.289      
215           215           -853.435      -40.696       -894.131      
216           216           -829.168      -47.4318      -876.6        
217           217           -677.36       -48.722       -726.082      
218           218           -730.866      -40.8814      -771.748      
219           219           -626.712      -48.7408      -675.453      
220           220           -610.386      -48.7566      -659.143      
221           221           -510.405      -46.2589      -556.664      
222           222           -527.539      -29.7892      -557.329      
223           223           -749.667      -55.0856      -804.752      
224           224           -620.123      -43.9961      -664.119      
225           225           -639.694      -44.2765      -683.971      
226           226           -722.703      -54.0304      -776.734      
227           227           -689.423      -45.0272      -734.45       
228           228           -725.639      -53.0301      -778.669      
229           229           -677.408      -51.8138      -729.222      
230           230           -818.461      -49.2792      -867.741      
231           231           -806.489      -45.2127      -851.702      
232           232           -699.842      -42.6365      -742.478      
233           233           -625.263      -38.6503      -663.913      
234           234           -686.091      -38.8996      -724.991      
235           235           -673.242      -39.0844      -712.326      
236           236           -553.643      -43.5394      -597.182      
237           237           -758.538      -31.0226      -789.561      
238           238           -722.288      -35.9793      -758.267      
239           239           -516.894      -41.5479      -558.442      
240           240           -509.555      -37.137       -546.692      
241           241           -587.817      -36.4493      -624.267      
242           242           -420.523      -25.0787      -445.602      
243           243           -678.651      -44.1748      -722.826      
244           244           -648.926      -30.9744      -679.9        
245           245           -647.263      -44.2362      -691.499      
246           246           -596.19       -37.8212      -634.011      
247           247           -566.731      -44.0275      -610.758      
248           248           -561.575      -37.8089      -599.384      
249           249           -535.956      -40.2201      -576.176      
250           250           -461.753      -32.6207      -494.373      
251           251           -433.983      -24.4609      -458.443      
252           252           -596.897      -35.1485      -632.046      
253           253           -284.932      -42.5974      -327.529      
254           254           -572.611      -37.7849      -610.396      
255           255           -448.159      -32.8435      -481.002      
256           256           -281.353      -44.4933      -325.847      
257           257           -411.132      -47.5163      -458.649      
258           258           -547.499      -53.237       -600.736      
259           259           -703.692      -47.6838      -751.376      
260           260           -798.715      -39.7967      -838.511      
261           261           -692.72       -47.183       -739.903      
262           262           -796.276      -40.2137      -836.49       
263           263           -749.729      -35.7738      -785.503      
264           264           -765.259      -44.9715      -810.231      
265           265           -920.159      -47.6917      -967.85       
266           266           -713.938      -52.2246      -766.163      
267           267           -748.885      -43.4638      -792.348      
268           268           -718.842      -47.6634      -766.505      
269           269           -795.542      -55.0471      -850.589      
270           270           -499.937      -44.3282      -544.265      
271           271           -778.551      -45.7515      -824.302      
272           272           -603.685      -45.1725      -648.857      
273           273           -783.196      -37.1346      -820.331      
274           274           -779.54       -50.1622      -829.702      
275           275           -828.468      -51.4532      -879.922      
276           276           -788.7        -51.2984      -839.999      
277           277           -730.096      -55.5564      -785.653      
278           278           -948.301      -52.336       -1000.64      
279           279           -768.412      -47.3685      -815.78       
280           280           -696.99       -59.1606      -756.15       
281           281           -699.623      -50.519       -750.142      
282           282           -622.88       -49.0628      -671.942      
283           283           -670.499      -43.8878      -714.387      
284           284           -650.745      -51.3691      -702.114      
285           285           -700.489      -51.0234      -751.512      
286           286           -792.945      -44.7949      -837.74       
287           287           -719.687      -48.364       -768.051      
288           288           -620.94       -49.8312      -670.771      
289           289           -619.122      -49.9275      -669.049      
290           290           -686.041      -33.5121      -719.553      
291           291           -650.182      -37.2661      -687.448      
292           292           -729.606      -38.0481      -767.654      
293           293           -710.007      -34.961       -744.968      
294           294           -482.684      -42.5899      -525.274      
295           295           -667.301      -47.8717      -715.173      
296           296           -571.424      -40.7752      -612.199      
297           297           -797.166      -41.9784      -839.145      
298           298           -667.443      -30.0706      -697.514      
299           299           -728.555      -48.8947      -777.45       
300           300           -610.318      -49.4609      -659.779      
301           301           -922.86       -46.7635      -969.623      
302           302           -596.474      -33.278       -629.752      
303           303           -497.925      -33.5567      -531.482      
304           304           -689.553      -41.9244      -731.478      
305           305           -739.22       -45.7406      -784.961      
306           306           -640.189      -37.4906      -677.68       
307           307           -750.693      -38.3921      -789.085      
308           308           -831.547      -35.7839      -867.331      
309           309           -973.487      -33.0207      -1006.51      
310           310           -624.961      -33.0684      -658.029      
311           311           -692.225      -31.9562      -724.181      
312           312           -789.263      -35.3243      -824.588      
313           313           -918.466      -31.8641      -950.331      
314           314           -848.804      -35.0291      -883.833      
315           315           -872.122      -36.8465      -908.968      
316           316           -695.092      -27.8813      -722.974      
317           317           -933.875      -15.7568      -949.632      
318           318           -877.053      -36.2364      -913.289      
319           319           -729.356      -31.3807      -760.737      
320           320           -720.4        -40.1316      -760.532      
321           321           -567.316      -46.1734      -613.489      
322           322           -796.875      -46.1583      -843.034      
323           323           -666.103      -39.9104      -706.013      
324           324           -735.152      -45.7176      -780.869      
325           325           -791.819      -49.4342      -841.254      
326           326           -791.227      -47.9372      -839.165      
327           327           -839.457      -45.228       -884.685      
328           328           -832.888      -51.4921      -884.38       
329           329           -851.029      -34.9293      -885.959      
330           330           -881.221      -67.0223      -948.243      
331           331           -873.66       -50.1866      -923.847      
332           332           -1048.44      -43.9827      -1092.43      
333           333           -1106.98      -46.5953      -1153.58      
334           334           -945.181      -44.1717      -989.352      
335           335           -666.662      -47.8533      -714.516      
336           336           -840.691      -36.5861      -877.277      
337           337           -754.832      -43.3193      -798.151      
338           338           -658.594      -43.9593      -702.553      
339           339           -711.801      -46.8226      -758.624      
340           340           -863.388      -37.9256      -901.314      
341           341           -799.851      -38.5874      -838.439      
342           342           -718.462      -52.3579      -770.819      
343           343           -608.855      -48.054       -656.909      
344           344           -764.855      -43.6067      -808.462      
345           345           -666.879      -48.1268      -715.006      
346           346           -709.625      -43.807       -753.432      
347           347           -848.767      -39.9527      -888.72       
348           348           -501.446      -51.6002      -553.046      
349           349           -648.816      -49.4907      -698.307      
350           350           -584.974      -44.7045      -629.678      
351           351           -569.615      -41.244       -610.859      
352           352           -615.955      -57.5857      -673.54       
353           353           -869.744      -50.6558      -920.4        
354           354           -739.768      -54.8072      -794.575      
355           355           -624.547      -45.796       -670.343      
356           356           -568.467      -60.2569      -628.724      
357           357           -902.741      -51.6525      -954.394      
358           358           -656.71       -48.3375      -705.047      
359           359           -660.756      -41.0516      -701.808      
360           360           -679.208      -45.8968      -725.105      
361           361           -579.515      -39.9073      -619.422      
362           362           -572.091      -43.8158      -615.906      
363           363           -585.501      -43.1713      -628.672      
364           364           -464.88       -46.7801      -511.66       
365           365           -649.07       -30.303       -679.373      
366           366           -576.963      -47.576       -624.539      
367           367           -415.77       -38.8774      -454.648      
368           368           -283.144      -35.5379      -318.681      
369           369           -585.65       -39.342       -624.992      
370           370           -525.571      -43.3166      -568.888      
371           371           -534.874      -37.5401      -572.414      
372           372           -601.361      -43.4587      -644.82       
373           373           -524.306      -32.2416      -556.547      
374           374           -534.931      -38.6855      -573.616      
375           375           -422.557      -42.9358      -465.493      
376           376           -533.505      -37.3271      -570.832      
377           377           -300.358      -43.1833      -343.541      
378           378           -649.743      -34.3881      -684.131      
379           379           -435.916      -43.8269      -479.743      
380           380           -485.341      -39.0078      -524.348      
381           381           -633.312      -44.6338      -677.945      
382           382           -595.474      -43.703       -639.177      
383           383           -723.04       -44.9646      -768.004      
384           384           -693.616      -42.1882      -735.804      
385           385           -587.146      -46.4564      -633.602      
386           386           -850.379      -55.3398      -905.719      
387           387           -540.951      -60.1699      -601.121      
388           388           -527.757      -47.7842      -575.541      
389           389           -625.757      -50.1761      -675.933      
390           390           -724.513      -53.1352      -777.648      
391           391           -840.356      -55.2354      -895.591      
392           392           -560.401      -39.2407      -599.641      
393           393           -524.607      -40.7233      -565.33       
394           394           -598.077      -39.042       -637.119      
395           395           -407.727      -43.1535      -450.881      
396           396           -549.325      -30.7128      -580.038      
