Frame         Time          Elec          VdW           Total         
0             0             -567.405      -99.7421      -667.147      
1             1             -570.105      -93.6957      -663.801      
2             2             -413.365      -87.8207      -501.186      
3             3             -401.977      -78.3914      -480.368      
4             4             -507.041      -87.2135      -594.255      
5             5             -250.983      -87.3496      -338.333      
6             6             -556.379      -80.7417      -637.12       
7             7             -418.321      -73.4349      -491.756      
8             8             -328.555      -75.429       -403.984      
9             9             -504.675      -73.1717      -577.847      
10            10            -266.319      -76.6344      -342.953      
11            11            -424.263      -77.7077      -501.97       
12            12            -237.405      -73.7515      -311.157      
13            13            -402.826      -74.3457      -477.172      
14            14            -506.206      -67.4336      -573.64       
15            15            -380.415      -83.4176      -463.833      
16            16            -584.747      -72.7917      -657.539      
17            17            -525.792      -68.11        -593.902      
18            18            -438.314      -72.1071      -510.421      
19            19            -557.775      -78.6262      -636.402      
20            20            -344.03       -72.9698      -417          
21            21            -492.728      -76.5035      -569.232      
22            22            -418.651      -73.5655      -492.217      
23            23            -325.684      -80.3341      -406.018      
24            24            -580.696      -73.4117      -654.107      
25            25            -609.384      -62.5994      -671.983      
26            26            -448.539      -78.6975      -527.237      
27            27            -697.664      -82.2261      -779.89       
28            28            -409.048      -78.4162      -487.465      
29            29            -721.78       -84.1444      -805.925      
30            30            -764.134      -69.0853      -833.22       
31            31            -581.186      -80.4555      -661.642      
32            32            -646.366      -79.8779      -726.244      
33            33            -811.144      -75.6479      -886.792      
34            34            -567.244      -80.7573      -648.001      
35            35            -802.357      -81.191       -883.548      
36            36            -341.882      -80.1992      -422.081      
37            37            -636.129      -65.7348      -701.864      
38            38            -643.439      -82.5881      -726.027      
39            39            -807.742      -81.5672      -889.309      
40            40            -779.882      -72.7274      -852.61       
41            41            -734.193      -88.467       -822.66       
42            42            -527.62       -87.4332      -615.053      
43            43            -620.942      -80.2955      -701.237      
44            44            -428.202      -67.5697      -495.772      
45            45            -455.935      -84.8069      -540.742      
46            46            -441.02       -99.5103      -540.53       
47            47            -548.794      -89.3873      -638.182      
48            48            -610.268      -94.3678      -704.636      
49            49            -475.785      -87.0851      -562.87       
50            50            -638.272      -93.5489      -731.821      
51            51            -760.694      -86.812       -847.506      
52            52            -580.241      -78.5134      -658.755      
53            53            -669.605      -74.0809      -743.686      
54            54            -582.917      -79.625       -662.542      
55            55            -551.585      -86.842       -638.427      
56            56            -590.781      -71.2958      -662.077      
57            57            -730.003      -71.2413      -801.245      
58            58            -715.514      -93.0857      -808.599      
59            59            -577.835      -95.0724      -672.907      
60            60            -818.716      -76.2445      -894.961      
61            61            -588.484      -86.1357      -674.62       
62            62            -646.885      -72.043       -718.928      
63            63            -483.082      -82.4368      -565.519      
64            64            -829.311      -83.3447      -912.655      
65            65            -643.704      -76.5244      -720.229      
66            66            -758.756      -80.2418      -838.998      
67            67            -713.582      -84.3828      -797.965      
68            68            -654.432      -71.4399      -725.872      
69            69            -747.989      -81.024       -829.013      
70            70            -719.129      -95.46        -814.589      
71            71            -735.584      -93.2208      -828.805      
72            72            -782.014      -88.4164      -870.43       
73            73            -507.214      -81.8407      -589.054      
74            74            -503.807      -89.5482      -593.355      
75            75            -393.366      -72.0461      -465.412      
76            76            -519.343      -88.4424      -607.785      
77            77            -537.733      -85.166       -622.899      
78            78            -321.554      -92.9374      -414.492      
79            79            -526.758      -82.445       -609.203      
80            80            -666.238      -83.0379      -749.276      
81            81            -564.429      -87.7191      -652.148      
82            82            -487.186      -80.1416      -567.328      
83            83            -480.836      -83.298       -564.134      
84            84            -594.513      -82.2439      -676.756      
85            85            -528.929      -84.799       -613.728      
86            86            -821.001      -65.4182      -886.42       
87            87            -605.486      -85.5966      -691.082      
88            88            -791.934      -86.8826      -878.817      
89            89            -662.483      -75.7096      -738.193      
90            90            -462.1        -72.2847      -534.385      
91            91            -628.296      -67.3232      -695.619      
92            92            -805.741      -70.614       -876.355      
93            93            -810.231      -82.2368      -892.468      
94            94            -986.858      -78.6806      -1065.54      
95            95            -766.436      -74.1956      -840.632      
96            96            -860.436      -84.8594      -945.295      
97            97            -838.793      -78.0838      -916.877      
98            98            -786.827      -82.2454      -869.072      
99            99            -936.208      -91.7244      -1027.93      
100           100           -865.488      -79.6436      -945.131      
101           101           -572.977      -89.8507      -662.828      
102           102           -563.356      -90.7731      -654.129      
103           103           -397.265      -83.0454      -480.311      
104           104           -698.452      -92.87        -791.322      
105           105           -648.032      -90.6554      -738.687      
106           106           -701.628      -86.9267      -788.555      
107           107           -893.734      -85.4229      -979.157      
108           108           -352.315      -83.0895      -435.405      
109           109           -600.301      -83.2111      -683.512      
110           110           -548.395      -85.6217      -634.016      
111           111           -901.06       -68.9981      -970.058      
112           112           -476.421      -77.1836      -553.605      
113           113           -465.281      -66.2205      -531.501      
114           114           -589.725      -71.2014      -660.926      
115           115           -684.979      -68.7673      -753.747      
116           116           -595.576      -78.3137      -673.89       
117           117           -646.771      -67.9148      -714.686      
118           118           -552.88       -75.6876      -628.567      
119           119           -501.469      -72.9116      -574.38       
120           120           -365.788      -70.4444      -436.232      
121           121           -511.884      -67.8581      -579.742      
122           122           -611.136      -72.5334      -683.669      
123           123           -555.679      -70.0268      -625.706      
124           124           -573.111      -60.108       -633.219      
125           125           -653.046      -61.2228      -714.269      
126           126           -570.627      -65.3846      -636.011      
127           127           -580.65       -64.6791      -645.329      
128           128           -678.781      -58.7085      -737.489      
129           129           -611.484      -72.481       -683.965      
130           130           -658.312      -51.4199      -709.732      
131           131           -549.736      -64.4422      -614.178      
132           132           -722.975      -85.3707      -808.346      
133           133           -555.506      -71.3627      -626.869      
134           134           -739.441      -69.2594      -808.7        
135           135           -738.493      -56.9832      -795.477      
136           136           -653.286      -65.5235      -718.81       
137           137           -609.62       -69.8479      -679.468      
138           138           -622.951      -63.5236      -686.475      
139           139           -793.703      -72.8653      -866.568      
140           140           -562.719      -67.9191      -630.638      
141           141           -484.488      -74.7767      -559.265      
142           142           -729.369      -79.0953      -808.464      
143           143           -373.159      -72.4688      -445.628      
144           144           -751.111      -78.7024      -829.814      
145           145           -857.777      -75.0798      -932.857      
146           146           -834.373      -67.5713      -901.945      
147           147           -742.975      -74.4546      -817.43       
148           148           -583.668      -74.1171      -657.785      
149           149           -873.438      -72.4246      -945.863      
150           150           -580.592      -81.288       -661.88       
151           151           -738.356      -78.9216      -817.277      
152           152           -603.378      -79.3475      -682.726      
153           153           -929.727      -77.5341      -1007.26      
154           154           -656.245      -70.7484      -726.993      
155           155           -796.976      -65.1314      -862.107      
156           156           -644.601      -61.0613      -705.663      
157           157           -654.235      -78.2669      -732.502      
158           158           -661.933      -69.5662      -731.5        
159           159           -625.126      -76.1073      -701.234      
160           160           -676.034      -67.3169      -743.351      
161           161           -696.414      -64.6745      -761.088      
162           162           -708.311      -77.6006      -785.911      
163           163           -781.068      -67.3024      -848.37       
164           164           -811.972      -72.4106      -884.383      
165           165           -820.367      -48.8582      -869.226      
166           166           -853.931      -73.4648      -927.396      
167           167           -597.97       -70.6725      -668.642      
168           168           -771.636      -73.3849      -845.021      
169           169           -815.351      -71.1587      -886.509      
170           170           -748.49       -63.7268      -812.216      
171           171           -736.817      -66.1085      -802.925      
172           172           -416.601      -66.7327      -483.334      
173           173           -566.112      -78.6225      -644.734      
174           174           -650.508      -74.8088      -725.317      
175           175           -669.242      -68.0482      -737.29       
176           176           -745.267      -62.8426      -808.11       
177           177           -782.245      -62.9301      -845.175      
178           178           -807.019      -66.0803      -873.099      
179           179           -786.976      -69.3725      -856.349      
180           180           -659.431      -62.1074      -721.539      
181           181           -707.334      -67.8498      -775.184      
182           182           -855.089      -42.8062      -897.895      
183           183           -815.408      -62.7237      -878.131      
184           184           -653.329      -75.321       -728.65       
185           185           -833.908      -63.902       -897.81       
186           186           -580.247      -76.0515      -656.298      
187           187           -749.665      -78.7971      -828.462      
188           188           -539.181      -66.3433      -605.524      
189           189           -584.747      -74.7228      -659.47       
190           190           -572.345      -55.5725      -627.918      
191           191           -576.503      -63.0372      -639.54       
192           192           -743.283      -66.3711      -809.654      
193           193           -626.47       -67.2156      -693.686      
194           194           -659.348      -57.3597      -716.708      
195           195           -507.01       -70.8678      -577.878      
196           196           -576.836      -63.1049      -639.941      
197           197           -563.056      -63.8829      -626.939      
198           198           -668.043      -61.3194      -729.363      
199           199           -676.064      -58.7988      -734.862      
200           200           -606.498      -64.4773      -670.975      
201           201           -633.025      -67.0552      -700.08       
202           202           -609.495      -57.8109      -667.306      
203           203           -656.073      -60.5875      -716.66       
204           204           -651.592      -54.6702      -706.262      
205           205           -721.065      -59.8405      -780.906      
206           206           -696.5        -63.0866      -759.587      
207           207           -626.879      -69.665       -696.544      
208           208           -524.824      -72.0618      -596.886      
209           209           -663.919      -66.0493      -729.969      
210           210           -590.175      -59.4579      -649.633      
211           211           -719.908      -59.5601      -779.468      
212           212           -675.658      -79.3646      -755.023      
213           213           -724.715      -75.7315      -800.447      
214           214           -661.979      -73.6613      -735.64       
215           215           -453.715      -72.717       -526.432      
216           216           -624.907      -80.9879      -705.895      
217           217           -562.068      -71.4252      -633.493      
218           218           -624.819      -81.1752      -705.995      
219           219           -664.27       -83.5117      -747.782      
220           220           -412.33       -74.9333      -487.263      
221           221           -573.178      -78.4987      -651.676      
222           222           -804.387      -72.5243      -876.912      
223           223           -664.338      -81.8937      -746.232      
224           224           -687.334      -72.3161      -759.65       
225           225           -699.108      -93.8603      -792.968      
226           226           -782.251      -81.9961      -864.247      
227           227           -801.409      -84.1987      -885.608      
228           228           -638.657      -88.3076      -726.965      
229           229           -746.591      -70.5548      -817.145      
230           230           -631.663      -85.5648      -717.227      
231           231           -777.401      -83.6191      -861.02       
232           232           -730.829      -74.4409      -805.27       
233           233           -827.587      -86.9353      -914.522      
234           234           -698.763      -72.9451      -771.708      
235           235           -941.556      -73.0937      -1014.65      
236           236           -727.18       -73.7304      -800.911      
237           237           -624.437      -70.9608      -695.398      
238           238           -774.937      -71.7816      -846.719      
239           239           -678.212      -54.8336      -733.045      
240           240           -910.842      -65.9208      -976.763      
241           241           -1051.49      -60.8131      -1112.3       
242           242           -965.271      -62.7697      -1028.04      
243           243           -1129.79      -76.6785      -1206.47      
244           244           -1133.06      -72.0925      -1205.15      
245           245           -833.478      -71.0144      -904.493      
246           246           -970.566      -77.6922      -1048.26      
247           247           -814.748      -75.7174      -890.465      
248           248           -861.695      -82.654       -944.349      
249           249           -697.739      -56.3155      -754.055      
250           250           -864.174      -59.4312      -923.606      
251           251           -536.628      -75.955       -612.583      
252           252           -577.719      -76.2895      -654.009      
253           253           -784.845      -66.8091      -851.654      
254           254           -616.045      -68.1779      -684.223      
255           255           -897.759      -67.7786      -965.538      
256           256           -767.552      -74.6718      -842.224      
257           257           -770.962      -69.7787      -840.741      
258           258           -735.981      -78.0283      -814.009      
259           259           -726.881      -84.9786      -811.859      
260           260           -848.436      -81.4824      -929.919      
261           261           -836.314      -60.5938      -896.908      
262           262           -900.481      -50.2583      -950.739      
263           263           -909.191      -76.898       -986.089      
264           264           -721.642      -75.5737      -797.216      
265           265           -821.353      -69.255       -890.608      
266           266           -770.156      -71.1545      -841.31       
267           267           -865.27       -67.6449      -932.915      
268           268           -854.507      -66.7383      -921.245      
269           269           -842.293      -67.0211      -909.314      
270           270           -860.288      -72.5439      -932.831      
271           271           -839.26       -65.4094      -904.67       
272           272           -739.305      -56.8281      -796.133      
273           273           -703.63       -70.1145      -773.745      
274           274           -602.955      -67.6977      -670.653      
275           275           -815.194      -71.7627      -886.956      
276           276           -980.416      -59.699       -1040.12      
277           277           -866.675      -78.0842      -944.759      
278           278           -772.987      -64.7256      -837.713      
279           279           -657.109      -69.5896      -726.698      
280           280           -726.201      -79.2418      -805.443      
281           281           -695.42       -74.828       -770.248      
282           282           -622.856      -75.901       -698.757      
283           283           -681.376      -71.9646      -753.341      
284           284           -824.227      -54.9409      -879.168      
285           285           -1029.28      -71.0122      -1100.29      
286           286           -916.388      -71.2517      -987.64       
287           287           -793.177      -78.7958      -871.973      
288           288           -831.004      -55.5769      -886.581      
289           289           -725.805      -68.7336      -794.538      
290           290           -735.578      -71.3871      -806.965      
291           291           -841.535      -60.691       -902.226      
292           292           -627.791      -65.9254      -693.716      
293           293           -783.969      -74.0383      -858.008      
294           294           -808.631      -63.0927      -871.723      
295           295           -900.503      -66.8442      -967.347      
296           296           -855.858      -60.916       -916.774      
297           297           -921.86       -65.7433      -987.603      
298           298           -791.047      -75.3277      -866.374      
299           299           -967.78       -70.026       -1037.81      
300           300           -928.202      -71.3115      -999.513      
301           301           -898.906      -58.609       -957.515      
302           302           -998.376      -67.5441      -1065.92      
303           303           -919.756      -65.6492      -985.405      
304           304           -859.419      -63.6173      -923.036      
305           305           -1024.49      -65.094       -1089.59      
306           306           -802.052      -56.5031      -858.555      
307           307           -857.795      -68.6828      -926.478      
308           308           -672.961      -69.6228      -742.584      
309           309           -714.985      -61.3515      -776.336      
310           310           -867.93       -74.6474      -942.577      
311           311           -1069.78      -70.6817      -1140.46      
312           312           -948.522      -70.7471      -1019.27      
313           313           -588.596      -65.8852      -654.482      
314           314           -605.678      -75.0016      -680.679      
315           315           -616.246      -70.4852      -686.731      
316           316           -722.091      -52.3475      -774.438      
317           317           -654.418      -74.9096      -729.328      
318           318           -729.845      -57.8588      -787.703      
319           319           -617.539      -61.6316      -679.17       
320           320           -783.483      -64.653       -848.136      
321           321           -641.61       -65.9977      -707.607      
322           322           -750.1        -53.2759      -803.376      
323           323           -554.858      -66.2792      -621.137      
324           324           -398.847      -68.4782      -467.325      
325           325           -507.463      -72.9045      -580.368      
326           326           -710.824      -67.841       -778.665      
327           327           -697.559      -69.3714      -766.93       
328           328           -554.266      -70.8839      -625.15       
329           329           -697.13       -69.4469      -766.577      
330           330           -806.228      -81.3202      -887.549      
331           331           -826.112      -75.1986      -901.311      
332           332           -598.275      -72.1033      -670.379      
333           333           -694.247      -75.7796      -770.026      
334           334           -614.266      -79.9423      -694.209      
335           335           -681.347      -74.0297      -755.376      
336           336           -1020.66      -70.6009      -1091.26      
337           337           -692.433      -66.0684      -758.501      
338           338           -557.851      -80.3391      -638.19       
339           339           -550.115      -66.377       -616.492      
340           340           -798.364      -71.3212      -869.685      
341           341           -815.629      -78.3993      -894.028      
342           342           -815.031      -71.7584      -886.789      
343           343           -617.571      -62.7964      -680.367      
344           344           -873.683      -74.3571      -948.04       
345           345           -852.643      -65.3952      -918.038      
346           346           -698.41       -88.6021      -787.012      
347           347           -665.408      -72.1254      -737.533      
348           348           -924.847      -71.76        -996.607      
349           349           -922.817      -69.4871      -992.304      
350           350           -694.403      -71.7831      -766.186      
351           351           -981.323      -59.4335      -1040.76      
352           352           -705.915      -73.6329      -779.548      
353           353           -872.092      -71.9603      -944.052      
354           354           -934.896      -78.4847      -1013.38      
355           355           -734.677      -83.9781      -818.656      
356           356           -809.92       -71.08        -881          
357           357           -935.418      -71.8539      -1007.27      
358           358           -812.853      -90.2255      -903.079      
359           359           -1073.44      -67.1913      -1140.63      
360           360           -950.843      -70.0855      -1020.93      
361           361           -813.326      -63.0464      -876.372      
362           362           -799.634      -68.3661      -868          
363           363           -889.628      -74.1686      -963.796      
364           364           -930.527      -72.7391      -1003.27      
365           365           -977.309      -63.6112      -1040.92      
366           366           -926.113      -70.6158      -996.729      
367           367           -669.25       -70.1596      -739.409      
368           368           -1076.34      -61.9966      -1138.34      
369           369           -823.953      -69.1779      -893.131      
370           370           -1116.93      -72.2262      -1189.15      
371           371           -917.651      -58.4044      -976.056      
372           372           -806.093      -73.6776      -879.77       
373           373           -1053.74      -65.6034      -1119.34      
374           374           -910.31       -59.894       -970.204      
375           375           -979.768      -71.396       -1051.16      
376           376           -999.981      -56.2973      -1056.28      
377           377           -836.722      -71.3776      -908.1        
378           378           -1015.14      -70.0718      -1085.21      
379           379           -855.821      -67.5353      -923.356      
380           380           -1056.97      -56.5332      -1113.5       
381           381           -1211.66      -59.6939      -1271.35      
382           382           -886.763      -65.9628      -952.726      
383           383           -879.223      -60.7761      -939.999      
384           384           -835.881      -60.5835      -896.464      
385           385           -866.302      -67.784       -934.086      
386           386           -914.857      -53.774       -968.631      
387           387           -812.584      -65.1564      -877.74       
388           388           -989.333      -61.7075      -1051.04      
389           389           -846.469      -64.7151      -911.184      
390           390           -862.664      -69.5933      -932.257      
391           391           -918.878      -73.2203      -992.098      
392           392           -907.384      -73.843       -981.227      
393           393           -917.61       -77.5768      -995.187      
394           394           -516.102      -71.5173      -587.62       
395           395           -1022.5       -72.306       -1094.8       
396           396           -730.997      -67.2427      -798.239      
397           397           -925.438      -62.3608      -987.799      
398           398           -606.123      -70.7008      -676.824      
399           399           -682.459      -57.4906      -739.949      
400           400           -936.497      -59.5891      -996.087      
401           401           -806.312      -69.4312      -875.743      
402           402           -1088.59      -57.7151      -1146.3       
403           403           -821.64       -66.9826      -888.623      
404           404           -846.789      -58.0447      -904.833      
405           405           -908.787      -69.5937      -978.38       
406           406           -854.386      -60.4089      -914.795      
407           407           -579.453      -74.2678      -653.721      
408           408           -750.685      -66.914       -817.599      
409           409           -704.089      -69.1909      -773.28       
410           410           -570.446      -71.694       -642.14       
411           411           -638.943      -60.9531      -699.896      
412           412           -698.129      -69.0753      -767.204      
413           413           -646.148      -71.1888      -717.337      
414           414           -878.53       -69.0398      -947.57       
415           415           -823.759      -73.1087      -896.868      
416           416           -849.391      -76.9539      -926.345      
417           417           -724.023      -58.7831      -782.806      
418           418           -779.593      -63.7308      -843.324      
419           419           -872.461      -76.6582      -949.119      
420           420           -853.997      -76.8009      -930.798      
421           421           -982.155      -55.5072      -1037.66      
422           422           -688.216      -71.0082      -759.224      
423           423           -663.132      -70.8064      -733.938      
424           424           -876.708      -71.2101      -947.918      
425           425           -995.803      -67.2973      -1063.1       
426           426           -801.924      -57.5396      -859.463      
427           427           -1012.69      -54.0035      -1066.69      
428           428           -940.611      -63.8634      -1004.47      
429           429           -709.75       -74.3735      -784.124      
430           430           -720.052      -67.2802      -787.332      
431           431           -1039.47      -74.2371      -1113.71      
432           432           -918.342      -67.7212      -986.063      
433           433           -845.186      -62.7765      -907.963      
434           434           -958.774      -66.2985      -1025.07      
435           435           -1015.84      -73.27        -1089.11      
436           436           -1007.95      -73.3504      -1081.3       
437           437           -865.051      -76.4054      -941.456      
438           438           -734.819      -62.666       -797.485      
439           439           -967.553      -60.8578      -1028.41      
440           440           -973.12       -63.4066      -1036.53      
441           441           -889.48       -65.9864      -955.466      
442           442           -925.828      -61.3454      -987.174      
443           443           -1124.43      -69.6089      -1194.04      
444           444           -827.646      -70.9831      -898.629      
445           445           -733.279      -63.8385      -797.117      
446           446           -565.879      -78.9103      -644.79       
447           447           -726.072      -67.098       -793.17       
448           448           -765.152      -65.3219      -830.474      
449           449           -675.384      -75.0534      -750.438      
450           450           -993.524      -67.2641      -1060.79      
451           451           -819.352      -75.995       -895.347      
452           452           -809.638      -68.3641      -878.002      
453           453           -963.548      -63.0368      -1026.58      
454           454           -813.647      -60.5485      -874.195      
455           455           -885.142      -59.8826      -945.025      
456           456           -958.017      -73.7045      -1031.72      
457           457           -818.222      -58.1273      -876.349      
458           458           -893.766      -55.3505      -949.117      
459           459           -998.31       -69.5464      -1067.86      
460           460           -864.634      -79.2536      -943.887      
461           461           -1027.33      -59.4693      -1086.8       
462           462           -861.308      -67.8473      -929.156      
463           463           -893.977      -54.2101      -948.188      
464           464           -1025.02      -56.9408      -1081.96      
465           465           -827.17       -57.7054      -884.875      
466           466           -684.156      -55.8614      -740.017      
467           467           -514.239      -70.851       -585.09       
468           468           -777.247      -69.8228      -847.07       
469           469           -727.349      -81.8524      -809.201      
470           470           -693.423      -76.6396      -770.063      
471           471           -718.803      -68.7825      -787.585      
472           472           -1162.82      -63.8501      -1226.67      
473           473           -1027.57      -62.4476      -1090.02      
474           474           -824.168      -67.2155      -891.383      
475           475           -812.134      -62.8954      -875.029      
476           476           -886.019      -52.4406      -938.459      
477           477           -908.109      -65.6404      -973.75       
478           478           -788.528      -66.7965      -855.324      
479           479           -656.86       -65.4456      -722.306      
480           480           -861.531      -62.0143      -923.545      
481           481           -839.26       -75.8696      -915.13       
482           482           -834.495      -76.4873      -910.983      
483           483           -928.539      -57.1694      -985.708      
484           484           -790.748      -83.2117      -873.959      
485           485           -949.625      -72.8876      -1022.51      
486           486           -990.185      -64.3258      -1054.51      
487           487           -1080.17      -72.7389      -1152.91      
488           488           -730.295      -73.3637      -803.659      
489           489           -776.734      -71.6518      -848.386      
490           490           -727.713      -66.2283      -793.941      
491           491           -732.21       -72.0213      -804.231      
492           492           -751.647      -83.7038      -835.351      
493           493           -652.431      -75.2202      -727.651      
494           494           -759.347      -70.7077      -830.055      
495           495           -859.138      -46.3384      -905.476      
496           496           -671.677      -75.6663      -747.343      
497           497           -691.781      -75.0763      -766.858      
498           498           -901.828      -75.5937      -977.422      
499           499           -835.495      -75.3186      -910.813      
500           500           -897.002      -66.3789      -963.381      
501           501           -859.732      -60.1748      -919.906      
502           502           -962.731      -65.3557      -1028.09      
503           503           -810.623      -69.8563      -880.48       
504           504           -945.463      -87.0549      -1032.52      
505           505           -794.06       -67.4742      -861.534      
506           506           -840.181      -68.9272      -909.108      
507           507           -824.284      -61.0553      -885.339      
508           508           -884.682      -56.161       -940.843      
509           509           -938.511      -62.8834      -1001.39      
510           510           -751.193      -79.5351      -830.728      
511           511           -836.389      -55.1863      -891.575      
512           512           -1027.17      -51.8871      -1079.06      
513           513           -1179.76      -53.686       -1233.45      
514           514           -1035.73      -72.018       -1107.75      
515           515           -760.77       -66.6599      -827.43       
516           516           -852.589      -64.8543      -917.443      
517           517           -971.764      -57.4247      -1029.19      
518           518           -763.635      -54.3625      -817.997      
519           519           -941.922      -72.4983      -1014.42      
520           520           -904.083      -66.9069      -970.989      
521           521           -847.996      -54.8949      -902.891      
522           522           -1059.42      -63.2591      -1122.68      
523           523           -1026.11      -76.7317      -1102.84      
524           524           -779.823      -68.7498      -848.573      
525           525           -804.282      -62.7108      -866.993      
526           526           -911.813      -59.5206      -971.333      
527           527           -1007.29      -71.5115      -1078.8       
528           528           -1030.63      -62.2168      -1092.84      
529           529           -821.998      -63.6779      -885.676      
530           530           -1023.77      -66.5393      -1090.31      
