Frame         Time          Elec          VdW           Total         
0             0             -251.428      -102.882      -354.31       
1             1             -466.896      -105.68       -572.576      
2             2             -384.587      -75.1542      -459.741      
3             3             -601.518      -89.8269      -691.345      
4             4             -907.129      -86.5487      -993.678      
5             5             -655.724      -81.6242      -737.348      
6             6             -713.324      -100.767      -814.091      
7             7             -659.242      -93.0277      -752.269      
8             8             -555.525      -85.3771      -640.903      
9             9             -786.903      -91.7003      -878.603      
10            10            -742.173      -94.9916      -837.165      
11            11            -707.298      -79.606       -786.904      
12            12            -998.105      -80.5117      -1078.62      
13            13            -744.212      -85.738       -829.95       
14            14            -595.339      -86.1023      -681.441      
15            15            -769.707      -82.9557      -852.663      
16            16            -562.417      -84.9514      -647.368      
17            17            -600.213      -86.0678      -686.281      
18            18            -638.978      -88.3013      -727.279      
19            19            -525.004      -89.5966      -614.601      
20            20            -617.287      -90.0673      -707.354      
21            21            -591.929      -87.7163      -679.645      
22            22            -763.265      -70.3929      -833.658      
23            23            -743.108      -70.903       -814.011      
24            24            -751.501      -83.2068      -834.708      
25            25            -738.567      -84.1389      -822.706      
26            26            -779.493      -67.9832      -847.476      
27            27            -546.525      -81.508       -628.033      
28            28            -798.179      -83.6413      -881.82       
29            29            -675.863      -93.2479      -769.111      
30            30            -798.174      -63.2933      -861.468      
31            31            -583.947      -68.2466      -652.194      
32            32            -819.483      -74.5336      -894.017      
33            33            -714.519      -85.0645      -799.583      
34            34            -759.219      -87.5307      -846.75       
35            35            -794.597      -68.523       -863.12       
36            36            -492.088      -82.6093      -574.697      
37            37            -663.04       -86.5793      -749.62       
38            38            -620.424      -82.5364      -702.96       
39            39            -765.194      -82.2939      -847.487      
40            40            -602.497      -72.2431      -674.74       
41            41            -584.213      -81.9498      -666.162      
42            42            -695.543      -75.7588      -771.302      
43            43            -799.846      -79.2171      -879.063      
44            44            -893.971      -71.7452      -965.716      
45            45            -738.935      -68.1131      -807.048      
46            46            -965.016      -70.5239      -1035.54      
47            47            -1006.99      -78.147       -1085.14      
48            48            -971.496      -79.2767      -1050.77      
49            49            -897.255      -69.709       -966.964      
50            50            -1073.57      -79.5954      -1153.16      
51            51            -762.116      -57.8505      -819.967      
52            52            -835.118      -77.0683      -912.187      
53            53            -735.223      -46.0509      -781.274      
54            54            -826.138      -54.8021      -880.94       
55            55            -724.729      -74.1262      -798.856      
56            56            -754.415      -66.5008      -820.916      
57            57            -707.825      -66.9731      -774.798      
58            58            -1010.65      -72.3859      -1083.04      
59            59            -881.717      -63.1933      -944.911      
60            60            -828.867      -71.1721      -900.039      
61            61            -918.956      -78.2022      -997.158      
62            62            -886.199      -88.7499      -974.949      
63            63            -1045.08      -55.1861      -1100.27      
64            64            -693.867      -67.4932      -761.36       
65            65            -1051.17      -64.9005      -1116.08      
66            66            -821.282      -73.1769      -894.459      
67            67            -949.028      -67.7887      -1016.82      
68            68            -1037.18      -61.0194      -1098.2       
69            69            -711.594      -78.751       -790.345      
70            70            -803.514      -72.2343      -875.748      
71            71            -618.502      -72.6624      -691.165      
72            72            -695.563      -70.7228      -766.286      
73            73            -752.858      -94.2363      -847.094      
74            74            -811.501      -70.8917      -882.393      
75            75            -622.2        -83.8713      -706.071      
76            76            -747.198      -84.0716      -831.27       
77            77            -1014.92      -74.5223      -1089.45      
78            78            -890.988      -84.6054      -975.594      
79            79            -801.512      -72.1504      -873.662      
80            80            -961.663      -75.7174      -1037.38      
81            81            -640.04       -76.4105      -716.451      
82            82            -736.032      -74.0075      -810.04       
83            83            -886.964      -60.8304      -947.794      
84            84            -696.26       -81.2307      -777.491      
85            85            -785.9        -71.5924      -857.493      
86            86            -818.041      -67.9824      -886.023      
87            87            -743.122      -83.614       -826.736      
88            88            -547.823      -78.5554      -626.379      
89            89            -876.205      -64.5523      -940.757      
90            90            -843.842      -74.31        -918.152      
91            91            -757.464      -81.8489      -839.313      
92            92            -834.463      -79.5339      -913.997      
93            93            -844.255      -84.3136      -928.569      
94            94            -420.644      -83.7047      -504.349      
95            95            -872.723      -90.2295      -962.953      
96            96            -893.804      -79.1656      -972.97       
97            97            -931.658      -80.7497      -1012.41      
98            98            -860.369      -69.2674      -929.637      
99            99            -802.572      -76.6517      -879.224      
100           100           -870.728      -76.5778      -947.305      
101           101           -894.259      -72.1137      -966.372      
102           102           -963.987      -73.8684      -1037.86      
103           103           -1026.27      -80.6002      -1106.87      
104           104           -960.431      -73.6399      -1034.07      
105           105           -826.749      -75.4627      -902.212      
106           106           -754.89       -66.3378      -821.228      
107           107           -847.107      -62.9073      -910.015      
108           108           -1064.16      -67.8521      -1132.01      
109           109           -978.083      -69.5441      -1047.63      
110           110           -784.126      -76.651       -860.777      
111           111           -864.115      -74.0138      -938.129      
112           112           -841.019      -71.3461      -912.365      
113           113           -915.782      -70.0698      -985.852      
114           114           -1064.52      -74.8153      -1139.34      
115           115           -783.815      -80.4163      -864.232      
116           116           -799.838      -69.6658      -869.504      
117           117           -1044.88      -68.8204      -1113.7       
118           118           -695.856      -62.0402      -757.896      
119           119           -1089.06      -67.6191      -1156.68      
120           120           -997.485      -66.5618      -1064.05      
121           121           -1027.25      -77.3418      -1104.59      
122           122           -990.726      -71.9559      -1062.68      
123           123           -897.374      -55.9316      -953.306      
124           124           -657.472      -76.4736      -733.945      
125           125           -799.587      -75.6921      -875.279      
126           126           -786.623      -68.0957      -854.719      
127           127           -957.551      -88.9283      -1046.48      
128           128           -1013.59      -81.6741      -1095.26      
129           129           -916.526      -76.5988      -993.125      
130           130           -800.345      -81.9845      -882.33       
131           131           -857.235      -78.9464      -936.182      
132           132           -899.956      -79.1575      -979.113      
133           133           -656.606      -80.6841      -737.29       
134           134           -1035.72      -81.3171      -1117.03      
135           135           -794.197      -86.7151      -880.913      
136           136           -975.738      -83.2855      -1059.02      
137           137           -814.085      -80.9702      -895.055      
138           138           -490.063      -83.942       -574.005      
139           139           -810.872      -88.5749      -899.447      
140           140           -828.58       -87.4058      -915.986      
141           141           -752.581      -70.8673      -823.448      
142           142           -749.381      -81.0613      -830.442      
143           143           -619.685      -76.8875      -696.572      
144           144           -587.672      -73.9571      -661.629      
145           145           -671.314      -78.7289      -750.043      
146           146           -639.23       -83.5986      -722.829      
147           147           -838.472      -80.1072      -918.579      
148           148           -720.069      -79.4478      -799.517      
149           149           -936.501      -81.5209      -1018.02      
150           150           -849.777      -79.131       -928.908      
151           151           -728.606      -71.7597      -800.365      
152           152           -732.333      -71.9675      -804.301      
153           153           -708.488      -93.5239      -802.012      
154           154           -669.799      -72.4101      -742.21       
155           155           -676.048      -81.3083      -757.356      
156           156           -816.016      -69.5694      -885.586      
157           157           -736.011      -76.7794      -812.79       
158           158           -618.469      -75.9905      -694.46       
159           159           -761.262      -84.499       -845.761      
160           160           -985.616      -84.4452      -1070.06      
161           161           -819.65       -78.2217      -897.872      
162           162           -937.56       -79.0497      -1016.61      
163           163           -813.752      -75.3492      -889.101      
164           164           -659.816      -58.9682      -718.784      
165           165           -737.817      -66.6106      -804.427      
166           166           -862.951      -81.5147      -944.466      
167           167           -870.255      -76.3136      -946.568      
168           168           -931.103      -83.1876      -1014.29      
169           169           -787.107      -80.9096      -868.017      
170           170           -795.832      -78.722       -874.554      
171           171           -933.397      -86.8487      -1020.25      
172           172           -549.722      -81.8689      -631.591      
173           173           -770.469      -76.2591      -846.728      
174           174           -892.749      -70.0025      -962.752      
175           175           -942.007      -74.0043      -1016.01      
176           176           -827.662      -70.6708      -898.333      
177           177           -926.939      -66.8925      -993.831      
178           178           -894.144      -57.1587      -951.303      
179           179           -912.965      -50.0307      -962.996      
180           180           -880.665      -59.035       -939.7        
181           181           -902.269      -64.4437      -966.712      
182           182           -981.07       -69.8423      -1050.91      
183           183           -925.597      -68.5937      -994.191      
184           184           -577          -60.2733      -637.273      
185           185           -929.584      -56.6986      -986.282      
186           186           -1012.97      -69.135       -1082.11      
187           187           -777.506      -68.6743      -846.18       
