Frame         Time          Elec          VdW           Total         
152           152           -712.479      -86.0695      -798.549      
153           153           -811.857      -75.6531      -887.51       
154           154           -738.767      -73.9535      -812.721      
155           155           -687.292      -79.9886      -767.281      
156           156           -806.912      -71.0448      -877.957      
157           157           -717.976      -83.8489      -801.825      
158           158           -688.845      -80.4524      -769.298      
159           159           -748.34       -85.2987      -833.639      
160           160           -682.834      -80.2618      -763.096      
161           161           -740.523      -82.3884      -822.911      
162           162           -867.433      -64.0149      -931.448      
163           163           -708.18       -76.895       -785.075      
164           164           -764.25       -71.1604      -835.41       
165           165           -681.961      -76.7202      -758.681      
166           166           -770.593      -61.9755      -832.568      
167           167           -684.931      -76.1974      -761.128      
168           168           -668.875      -76.5375      -745.413      
169           169           -636.553      -78.2359      -714.789      
170           170           -564.948      -69.1534      -634.102      
171           171           -618.656      -70.9414      -689.598      
172           172           -514.862      -74.249       -589.111      
173           173           -623.341      -70.9162      -694.257      
174           174           -590.001      -74.071       -664.072      
175           175           -750.296      -61.1434      -811.439      
176           176           -845.41       -64.051       -909.461      
177           177           -649.308      -74.7459      -724.054      
178           178           -850.663      -72.0276      -922.691      
179           179           -665.425      -61.3547      -726.78       
180           180           -722.04       -71.0742      -793.114      
181           181           -713.438      -74.7211      -788.159      
182           182           -769.914      -74.867       -844.781      
183           183           -760.178      -65.6129      -825.791      
184           184           -729.907      -71.261       -801.168      
185           185           -792.957      -68.0016      -860.958      
186           186           -928.551      -66.5531      -995.104      
187           187           -847.441      -62.9407      -910.382      
188           188           -730.516      -63.3416      -793.857      
189           189           -770.959      -74.8028      -845.762      
190           190           -843.744      -80.9186      -924.662      
191           191           -834.755      -67.8912      -902.646      
192           192           -781.693      -67.4091      -849.102      
193           193           -696.735      -62.9735      -759.708      
194           194           -720.044      -55.6463      -775.691      
195           195           -769.777      -48.621       -818.398      
196           196           -679.257      -63.1915      -742.448      
197           197           -749.3        -64.7471      -814.047      
198           198           -671.859      -61.5392      -733.398      
199           199           -697.362      -49.4882      -746.85       
200           200           -615.51       -58.6857      -674.196      
201           201           -649.702      -59.9916      -709.694      
202           202           -651.878      -68.2351      -720.113      
203           203           -773.285      -59.661       -832.946      
204           204           -642.069      -73.9649      -716.034      
205           205           -400.298      -73.5103      -473.809      
206           206           -499.694      -66.2717      -565.965      
207           207           -652.815      -67.7747      -720.59       
208           208           -625.952      -63.8723      -689.824      
209           209           -688.248      -74.5387      -762.787      
210           210           -671.543      -57.3828      -728.926      
211           211           -657.584      -69.0307      -726.614      
212           212           -740.071      -70.3679      -810.438      
213           213           -843.842      -62.3594      -906.202      
214           214           -719.285      -61.3972      -780.682      
215           215           -653.507      -65.1335      -718.641      
216           216           -653.864      -59.2718      -713.136      
217           217           -557.836      -58.5235      -616.359      
218           218           -754.489      -72.4489      -826.938      
219           219           -572.762      -66.1088      -638.87       
220           220           -663.691      -61.3108      -725.002      
221           221           -551.372      -69.0469      -620.419      
222           222           -591.891      -72.1831      -664.074      
223           223           -621.822      -69.1427      -690.965      
224           224           -598.303      -61.7771      -660.08       
225           225           -728.668      -65.183       -793.851      
226           226           -537.429      -62.789       -600.218      
227           227           -632.968      -61.6652      -694.633      
228           228           -582.25       -69.595       -651.845      
229           229           -619.901      -61.5691      -681.47       
230           230           -423.423      -48.2728      -471.696      
231           231           -420.337      -54.0056      -474.342      
232           232           -463.189      -50.1364      -513.326      
233           233           -607.675      -52.897       -660.572      
234           234           -585.53       -57.2909      -642.82       
235           235           -641.627      -65.371       -706.998      
236           236           -468.16       -57.0115      -525.172      
237           237           -438.596      -54.8869      -493.482      
238           238           -644.169      -55.3128      -699.482      
239           239           -615.622      -53.1554      -668.778      
240           240           -611.067      -57.8972      -668.964      
241           241           -685.013      -50.6216      -735.634      
242           242           -743.029      -65.248       -808.277      
243           243           -773.088      -60.0624      -833.15       
244           244           -800.793      -63.3488      -864.141      
245           245           -780.889      -45.1131      -826.002      
246           246           -769.185      -60.2088      -829.394      
247           247           -786.609      -56.8231      -843.432      
248           248           -706.743      -54.9842      -761.727      
249           249           -785.876      -64.5729      -850.449      
250           250           -773.782      -62.2633      -836.045      
251           251           -801.193      -53.0122      -854.205      
252           252           -661.148      -58.0194      -719.167      
253           253           -760.258      -59.1671      -819.425      
254           254           -739.343      -51.8052      -791.149      
255           255           -698.161      -54.0026      -752.164      
256           256           -745.415      -48.1955      -793.611      
257           257           -684.405      -58.4758      -742.881      
258           258           -620.883      -59.6733      -680.556      
259           259           -681.524      -69.2358      -750.759      
260           260           -624.941      -58.0526      -682.993      
261           261           -561.353      -52.9241      -614.277      
262           262           -690.1        -48.8854      -738.985      
263           263           -576.931      -66.4156      -643.346      
264           264           -590.566      -65.3828      -655.949      
265           265           -567.417      -58.441       -625.858      
266           266           -728.177      -62.6966      -790.873      
267           267           -603.857      -61.0485      -664.906      
268           268           -662.947      -58.2977      -721.245      
269           269           -583.334      -53.3718      -636.706      
270           270           -541.283      -48.2207      -589.504      
271           271           -733.986      -61.4383      -795.424      
272           272           -625.818      -53.191       -679.009      
273           273           -575.635      -62.0204      -637.656      
274           274           -551.114      -57.5089      -608.623      
275           275           -454.925      -66.8574      -521.783      
276           276           -449.522      -55.5829      -505.105      
277           277           -511.227      -57.2988      -568.526      
278           278           -634.368      -56.759       -691.127      
279           279           -532.721      -58.455       -591.177      
280           280           -409.118      -66.3153      -475.433      
281           281           -465.152      -58.5412      -523.693      
282           282           -444.242      -58.6218      -502.864      
283           283           -548.419      -59.6914      -608.111      
284           284           -406.191      -73.7617      -479.953      
285           285           -553.544      -51.1508      -604.695      
286           286           -500.794      -57.7898      -558.583      
287           287           -536.519      -54.1176      -590.636      
288           288           -404.95       -54.1969      -459.147      
289           289           -417.68       -68.8184      -486.498      
290           290           -554.788      -59.9579      -614.746      
291           291           -592.908      -36.825       -629.733      
292           292           -526.126      -56.8684      -582.994      
293           293           -601.951      -45.8136      -647.764      
294           294           -592.727      -58.01        -650.737      
295           295           -539.098      -57.9682      -597.066      
296           296           -639.179      -46.1324      -685.311      
297           297           -647.246      -53.2533      -700.499      
298           298           -538.396      -48.8268      -587.222      
299           299           -633.072      -55.8853      -688.957      
300           300           -550.599      -51.367       -601.966      
301           301           -467.532      -48.4704      -516.002      
302           302           -690.309      -57.1538      -747.463      
303           303           -777.963      -63.2229      -841.186      
304           304           -679.1        -61.0074      -740.107      
305           305           -602.457      -68.2817      -670.739      
306           306           -530.086      -68.8967      -598.983      
307           307           -467.626      -68.181       -535.807      
308           308           -559.322      -60.0429      -619.365      
309           309           -563.943      -66.4182      -630.361      
310           310           -541.848      -70.8685      -612.716      
311           311           -582.432      -66.8939      -649.326      
312           312           -456.185      -80.7159      -536.901      
313           313           -512.229      -62.9601      -575.189      
314           314           -534.878      -69.3772      -604.255      
315           315           -581.327      -69.5296      -650.856      
316           316           -625.248      -53.1572      -678.405      
317           317           -682.992      -68.3012      -751.293      
318           318           -721.198      -60.347       -781.545      
319           319           -717.691      -54.7697      -772.46       
320           320           -684.705      -59.4587      -744.163      
321           321           -610.619      -60.5968      -671.216      
322           322           -665.019      -70.0323      -735.052      
323           323           -609.773      -61.438       -671.211      
324           324           -671.591      -71.1578      -742.749      
325           325           -624.473      -53.8741      -678.347      
326           326           -589.747      -67.8762      -657.623      
327           327           -594.28       -59.3818      -653.661      
328           328           -569.753      -63.129       -632.882      
329           329           -582.783      -60.5208      -643.303      
330           330           -558.343      -67.9609      -626.304      
331           331           -561.595      -67.3377      -628.933      
332           332           -662.125      -68.0717      -730.197      
333           333           -614.658      -73.0992      -687.758      
334           334           -724.567      -79.1367      -803.703      
335           335           -682.605      -68.4118      -751.017      
336           336           -753.376      -69.6459      -823.022      
337           337           -532.731      -66.9935      -599.724      
338           338           -587.485      -57.9223      -645.407      
339           339           -580.902      -64.2546      -645.156      
340           340           -562.662      -62.136       -624.798      
341           341           -495.92       -68.0454      -563.965      
342           342           -452.873      -75.0781      -527.952      
343           343           -555.7        -63.7977      -619.498      
344           344           -447.566      -70.631       -518.197      
345           345           -612.438      -61.7103      -674.148      
346           346           -578.465      -71.6238      -650.089      
347           347           -524.73       -73.4213      -598.151      
348           348           -551.789      -56.4313      -608.221      
349           349           -539.19       -74.6589      -613.849      
350           350           -496.271      -64.2595      -560.53       
351           351           -521.664      -73.0557      -594.72       
352           352           -475.76       -68.9452      -544.705      
353           353           -625.968      -75.1443      -701.112      
354           354           -580.612      -76.4152      -657.027      
355           355           -617.912      -72.8885      -690.801      
356           356           -504.731      -72.1466      -576.877      
357           357           -491.637      -66.6398      -558.277      
358           358           -544.416      -79.294       -623.71       
359           359           -521.349      -74.7556      -596.104      
360           360           -448.587      -68.2029      -516.789      
361           361           -621.479      -63.4496      -684.928      
362           362           -370.337      -67.8719      -438.209      
363           363           -430.945      -72.0389      -502.984      
364           364           -547.135      -70.6885      -617.824      
365           365           -570.098      -66.1638      -636.262      
366           366           -410.289      -70.3411      -480.63       
367           367           -323.916      -66.9711      -390.887      
368           368           -449.057      -72.0808      -521.138      
369           369           -444.456      -69.8809      -514.337      
370           370           -456.185      -79.5055      -535.691      
371           371           -491.237      -68.045       -559.282      
372           372           -497.138      -70.6454      -567.783      
373           373           -340.522      -66.6713      -407.194      
374           374           -439.839      -64.3271      -504.166      
375           375           -445.834      -63.9878      -509.822      
376           376           -381.361      -78.2758      -459.637      
377           377           -528.454      -62.9355      -591.389      
