Frame         Time          Elec          VdW           Total         
0             0             -576.869      -74.537       -651.406      
1             1             -448.267      -91.3741      -539.641      
2             2             -417.603      -77.4173      -495.02       
3             3             -409.876      -80.316       -490.192      
4             4             -531.544      -80.8613      -612.405      
5             5             -515.788      -81.8529      -597.64       
6             6             -586.707      -76.0423      -662.749      
7             7             -558.334      -80.2296      -638.564      
8             8             -519.45       -76.7813      -596.231      
9             9             -572.801      -77.2952      -650.096      
10            10            -538.434      -74.9189      -613.353      
11            11            -585.687      -59.5273      -645.214      
12            12            -531.842      -77.1943      -609.036      
13            13            -484.532      -84.27        -568.802      
14            14            -614.05       -65.203       -679.253      
15            15            -630.89       -67.4729      -698.363      
16            16            -597.093      -63.9925      -661.086      
17            17            -694.75       -59.7871      -754.537      
18            18            -648.562      -69.6441      -718.206      
19            19            -571.871      -65.6274      -637.498      
20            20            -445.602      -69.9041      -515.506      
21            21            -536.656      -59.3957      -596.051      
22            22            -575.862      -70.7981      -646.661      
23            23            -389.805      -70.322       -460.127      
24            24            -404.04       -78.9568      -482.997      
25            25            -379.049      -93.5326      -472.582      
26            26            -412.14       -86.3683      -498.509      
27            27            -327.052      -86.3869      -413.439      
28            28            -425.511      -78.4504      -503.962      
29            29            -375.478      -78.6091      -454.087      
30            30            -469.044      -76.6037      -545.648      
31            31            -515.073      -81.0568      -596.13       
32            32            -494.762      -78.2085      -572.97       
33            33            -356.073      -90.5893      -446.663      
34            34            -454.516      -90.4206      -544.937      
35            35            -377.625      -82.8028      -460.427      
36            36            -389.822      -83.7479      -473.57       
37            37            -395.023      -69.7658      -464.789      
38            38            -413.464      -72.9665      -486.431      
39            39            -354.156      -70.2472      -424.404      
40            40            -458.29       -57.5225      -515.813      
41            41            -495.707      -52.4073      -548.114      
42            42            -396.284      -68.1258      -464.41       
43            43            -559.369      -70.7321      -630.101      
44            44            -605.176      -70.8165      -675.993      
45            45            -457.927      -65.7076      -523.634      
46            46            -445.066      -53.1726      -498.239      
47            47            -479.011      -65.1439      -544.155      
48            48            -557.335      -80.4376      -637.773      
49            49            -546.771      -57.1701      -603.941      
50            50            -322.829      -66.108       -388.937      
51            51            -503.32       -66.1736      -569.494      
52            52            -490.315      -70.2031      -560.518      
53            53            -584.549      -58.386       -642.935      
54            54            -565.557      -69.6238      -635.181      
55            55            -557.404      -76.492       -633.895      
56            56            -603.03       -79.6618      -682.691      
57            57            -621.203      -75.0079      -696.211      
58            58            -609.706      -65.6949      -675.4        
59            59            -619.615      -70.7046      -690.319      
60            60            -685.411      -75.1776      -760.589      
61            61            -548.344      -78.5912      -626.936      
62            62            -560.452      -68.786       -629.238      
63            63            -577.123      -81.3446      -658.467      
64            64            -514.015      -68.1468      -582.162      
65            65            -515.432      -69.0879      -584.52       
66            66            -669.952      -65.5938      -735.545      
67            67            -667.199      -73.5895      -740.788      
68            68            -636.941      -67.3482      -704.29       
69            69            -556.85       -73.4287      -630.279      
70            70            -546.063      -56.9869      -603.05       
71            71            -571.195      -62.5072      -633.702      
72            72            -541.242      -54.2729      -595.515      
73            73            -533.403      -79.3941      -612.797      
74            74            -558.611      -68.5796      -627.191      
75            75            -502.476      -82.2358      -584.712      
76            76            -502.974      -67.6317      -570.606      
77            77            -490.793      -65.251       -556.044      
78            78            -463.937      -75.5632      -539.5        
79            79            -461.744      -80.8016      -542.546      
80            80            -387.89       -71.0884      -458.979      
81            81            -352.769      -68.1118      -420.88       
82            82            -374.733      -73.9111      -448.644      
83            83            -519.21       -72.2326      -591.442      
84            84            -494.762      -69.6209      -564.383      
85            85            -482.79       -67.6494      -550.439      
86            86            -436.838      -67.2538      -504.091      
87            87            -509.733      -70.2017      -579.935      
88            88            -536.763      -73.5612      -610.324      
89            89            -540.812      -70.9882      -611.8        
90            90            -488.97       -64.8459      -553.816      
91            91            -586.551      -67.724       -654.275      
92            92            -540.681      -71.8898      -612.57       
93            93            -352.363      -76.8004      -429.163      
94            94            -477.574      -78.5673      -556.142      
95            95            -579.842      -77.7933      -657.635      
96            96            -531.135      -74.7136      -605.849      
97            97            -489.012      -74.3035      -563.316      
98            98            -529.683      -73.871       -603.554      
99            99            -421.256      -73.4459      -494.702      
100           100           -420.649      -70.7288      -491.378      
101           101           -539.398      -68.2754      -607.673      
102           102           -515.413      -67.2624      -582.676      
103           103           -501.087      -72.8634      -573.95       
104           104           -655.099      -62.0076      -717.106      
105           105           -645.677      -74.5114      -720.189      
106           106           -719.529      -68.9173      -788.447      
107           107           -631.872      -66.1399      -698.012      
108           108           -567.569      -80.3983      -647.968      
109           109           -632.495      -61.0651      -693.56       
110           110           -481.927      -64.6566      -546.583      
111           111           -513.708      -69.7861      -583.494      
112           112           -490.557      -69.871       -560.428      
113           113           -390.933      -74.1067      -465.04       
114           114           -522.435      -74.5141      -596.949      
115           115           -417.743      -76.6765      -494.419      
116           116           -424.308      -62.048       -486.356      
117           117           -344.688      -68.5352      -413.223      
118           118           -263.722      -64.2597      -327.981      
119           119           -300.024      -78.6894      -378.714      
120           120           -359.049      -68.1356      -427.185      
121           121           -322.204      -69.9759      -392.18       
122           122           -244.809      -68.5823      -313.391      
123           123           -264.479      -53.0252      -317.504      
124           124           -382.933      -78.0049      -460.938      
125           125           -456.121      -72.3335      -528.454      
126           126           -421.375      -75.4589      -496.834      
127           127           -431.208      -62.3012      -493.51       
128           128           -418.896      -66.2626      -485.158      
129           129           -335.369      -70.8839      -406.253      
130           130           -282.703      -76.5409      -359.244      
131           131           -339.293      -80.7278      -420.021      
132           132           -443.952      -68.7766      -512.729      
133           133           -478.329      -85.647       -563.976      
134           134           -441.523      -88.5131      -530.036      
135           135           -456.13       -73.1209      -529.25       
136           136           -462.253      -75.9858      -538.239      
137           137           -531.141      -86.2641      -617.405      
138           138           -533.623      -77.8484      -611.471      
139           139           -634.692      -80.504       -715.196      
140           140           -553.28       -78.944       -632.224      
141           141           -617.545      -78.2543      -695.8        
142           142           -620.97       -63.2925      -684.262      
143           143           -618.032      -71.7443      -689.776      
144           144           -500.533      -79.0264      -579.56       
145           145           -566.439      -83.69        -650.129      
146           146           -606.837      -65.4008      -672.237      
147           147           -490.825      -65.231       -556.056      
148           148           -604.586      -74.4741      -679.061      
149           149           -463.021      -70.7669      -533.788      
150           150           -441.319      -71.8087      -513.128      
151           151           -491.689      -69.006       -560.695      
152           152           -583.875      -63.1541      -647.029      
153           153           -675.133      -64.134       -739.267      
154           154           -589.408      -53.759       -643.167      
155           155           -623.587      -50.2205      -673.808      
156           156           -406.631      -63.5877      -470.219      
157           157           -269.392      -70.9699      -340.362      
158           158           -304.857      -60.2636      -365.12       
159           159           -455.291      -58.9982      -514.29       
160           160           -421.64       -63.7921      -485.432      
161           161           -492.952      -58.9783      -551.931      
162           162           -471.878      -64.3463      -536.225      
163           163           -559.608      -67.8178      -627.426      
164           164           -484.746      -65.2235      -549.969      
165           165           -349.226      -68.6301      -417.856      
166           166           -400.797      -67.9774      -468.775      
167           167           -581.692      -71.0392      -652.731      
168           168           -578.135      -72.1402      -650.276      
169           169           -587.518      -64.0658      -651.584      
170           170           -548.085      -60.4044      -608.489      
171           171           -540.171      -58.4865      -598.657      
172           172           -585.647      -76.5497      -662.197      
173           173           -382.89       -67.3774      -450.268      
174           174           -482.267      -69.3854      -551.652      
175           175           -370.554      -64.4591      -435.013      
176           176           -410.261      -61.1985      -471.46       
177           177           -343.029      -67.7022      -410.732      
178           178           -309.688      -66.5668      -376.255      
179           179           -388.982      -64.3496      -453.332      
180           180           -450.044      -60.3451      -510.389      
181           181           -433.346      -58.0769      -491.423      
182           182           -353.113      -57.7543      -410.868      
183           183           -372.72       -71.0514      -443.771      
184           184           -404.93       -68.0411      -472.971      
185           185           -430.702      -64.1769      -494.879      
186           186           -312.952      -59.5991      -372.551      
187           187           -455.675      -57.5562      -513.231      
188           188           -364.016      -65.1697      -429.186      
189           189           -411.649      -60.8441      -472.493      
190           190           -513.94       -58.8288      -572.769      
191           191           -474.901      -69.2017      -544.102      
192           192           -452.115      -64.5872      -516.702      
193           193           -415.111      -66.1973      -481.308      
194           194           -455.723      -66.9516      -522.674      
195           195           -452.223      -61.8519      -514.075      
196           196           -638.083      -60.5611      -698.645      
197           197           -660.895      -64.1732      -725.068      
198           198           -555.87       -65.8964      -621.766      
199           199           -542.976      -62.0029      -604.979      
200           200           -644.345      -62.891       -707.236      
201           201           -621.862      -50.06        -671.922      
202           202           -634.599      -68.1679      -702.767      
203           203           -571.357      -65.0003      -636.358      
204           204           -589.595      -50.0685      -639.663      
205           205           -569.717      -55.0441      -624.761      
206           206           -616.53       -62.9104      -679.44       
207           207           -583.944      -59.3313      -643.275      
208           208           -464.704      -60.689       -525.393      
209           209           -599.974      -79.8715      -679.845      
210           210           -538.648      -60.6635      -599.311      
211           211           -585.754      -70.7929      -656.546      
212           212           -575.163      -72.7539      -647.917      
213           213           -634.453      -69.4471      -703.9        
214           214           -649.94       -60.5156      -710.456      
215           215           -582.902      -60.1401      -643.042      
216           216           -425.848      -63.8815      -489.73       
217           217           -336.913      -65.7544      -402.667      
218           218           -454.515      -66.4516      -520.966      
219           219           -351.298      -74.6285      -425.926      
220           220           -288.215      -69.708       -357.923      
221           221           -383.748      -56.8936      -440.641      
222           222           -424.785      -64.9629      -489.748      
223           223           -400.752      -63.3584      -464.111      
224           224           -349.591      -73.1895      -422.78       
225           225           -424.413      -61.444       -485.857      
226           226           -296.908      -54.9015      -351.81       
227           227           -389.991      -65.4237      -455.414      
228           228           -334.385      -64.0947      -398.48       
229           229           -388.478      -57.075       -445.553      
230           230           -494.996      -56.8035      -551.799      
231           231           -552.964      -71.411       -624.375      
232           232           -497.601      -67.5108      -565.111      
233           233           -426.132      -60.1154      -486.247      
234           234           -401.085      -66.378       -467.463      
235           235           -366.343      -68.3362      -434.679      
236           236           -374.164      -62.8455      -437.01       
237           237           -362.908      -55.4868      -418.395      
238           238           -609.009      -59.7717      -668.78       
239           239           -497.216      -61.8099      -559.026      
240           240           -389.423      -61.4084      -450.832      
241           241           -297.139      -64.098       -361.237      
242           242           -357.804      -64.3154      -422.119      
243           243           -376.356      -78.7665      -455.122      
244           244           -323.985      -68.642       -392.627      
245           245           -392.443      -65.7494      -458.192      
246           246           -491.974      -75.7598      -567.734      
247           247           -449.187      -66.3637      -515.551      
248           248           -540.393      -57.2212      -597.614      
249           249           -455.932      -67.0128      -522.945      
250           250           -541.353      -52.2818      -593.635      
251           251           -451.317      -70.8059      -522.123      
252           252           -267.857      -65.7318      -333.588      
253           253           -300.514      -63.4426      -363.956      
254           254           -369.866      -61.4245      -431.29       
255           255           -366.856      -61.218       -428.074      
256           256           -413.727      -62.4465      -476.173      
257           257           -450.738      -58.9733      -509.711      
258           258           -385.932      -71.0459      -456.978      
259           259           -352.6        -61.5411      -414.141      
260           260           -386.626      -69.9746      -456.6        
261           261           -319.536      -68.088       -387.624      
262           262           -341.999      -63.2523      -405.252      
263           263           -376.921      -63.0665      -439.988      
264           264           -223.045      -62.453       -285.498      
265           265           -394.719      -58.672       -453.391      
266           266           -463.634      -54.8451      -518.479      
267           267           -409.459      -67.0704      -476.53       
268           268           -448.995      -62.1073      -511.103      
269           269           -432.379      -63.537       -495.916      
270           270           -484.265      -52.1939      -536.459      
271           271           -412.841      -55.4321      -468.273      
272           272           -411.638      -67.7579      -479.396      
273           273           -345.356      -56.3363      -401.692      
274           274           -328.247      -66.3239      -394.57       
275           275           -378.659      -64.5927      -443.251      
276           276           -359.226      -65.982       -425.208      
277           277           -379.007      -56.4764      -435.484      
278           278           -331.929      -58.843       -390.772      
279           279           -411.369      -58.1159      -469.485      
280           280           -440.049      -58.3227      -498.371      
281           281           -563.462      -61.5681      -625.03       
282           282           -402.043      -65.9666      -468.01       
283           283           -476.196      -53.9282      -530.124      
284           284           -428.043      -39.2719      -467.315      
285           285           -442.881      -57.827       -500.708      
286           286           -422.162      -58.8766      -481.038      
287           287           -388.102      -59.7294      -447.831      
288           288           -361.564      -66.2336      -427.797      
289           289           -413.33       -59.3261      -472.656      
290           290           -540.452      -50.6259      -591.078      
291           291           -483.288      -55.0273      -538.315      
292           292           -477.901      -62.2787      -540.18       
293           293           -406.777      -57.1753      -463.952      
294           294           -459.899      -54.2888      -514.187      
295           295           -627.302      -35.995       -663.297      
296           296           -534.576      -52.895       -587.471      
297           297           -530.446      -58.6584      -589.104      
298           298           -571.226      -62.846       -634.072      
299           299           -548.002      -61.5288      -609.531      
300           300           -514.387      -63.1033      -577.49       
301           301           -413.936      -62.7205      -476.657      
302           302           -361.634      -59.5486      -421.182      
303           303           -384.209      -61.2464      -445.455      
304           304           -382.111      -61.599       -443.709      
305           305           -425.524      -79.0868      -504.611      
306           306           -394.564      -72.3103      -466.875      
307           307           -352.727      -65.1275      -417.854      
308           308           -466.34       -67.7475      -534.088      
309           309           -454.848      -72.6934      -527.541      
310           310           -372.422      -75.5967      -448.019      
311           311           -262.978      -79.6685      -342.646      
312           312           -387.555      -66.94        -454.495      
313           313           -307.814      -59.133       -366.947      
314           314           -314.273      -64.5258      -378.798      
315           315           -385.665      -71.5367      -457.202      
316           316           -427.736      -67.0503      -494.786      
317           317           -538.16       -67.3272      -605.487      
318           318           -528.768      -71.609       -600.377      
319           319           -467.767      -67.9134      -535.68       
320           320           -429.82       -51.6127      -481.432      
321           321           -561.87       -58.2467      -620.117      
322           322           -501.823      -70.8164      -572.64       
323           323           -608.769      -62.1736      -670.943      
324           324           -611.435      -60.534       -671.969      
325           325           -586.881      -68.974       -655.856      
326           326           -527.32       -67.2338      -594.554      
327           327           -622.489      -58.7536      -681.243      
328           328           -589.04       -74.0427      -663.082      
329           329           -527.229      -59.3767      -586.606      
330           330           -493.77       -70.2971      -564.067      
331           331           -520.767      -72.3027      -593.069      
332           332           -454.489      -66.5327      -521.021      
333           333           -489.207      -58.1851      -547.392      
334           334           -496.757      -65.3061      -562.063      
335           335           -482.598      -69.1603      -551.759      
336           336           -549.882      -66.8576      -616.74       
337           337           -473.86       -56.8013      -530.661      
338           338           -466.208      -60.4875      -526.695      
339           339           -531.881      -61.7788      -593.66       
340           340           -409.489      -69.0417      -478.53       
341           341           -398.804      -66.1795      -464.983      
342           342           -472.964      -73.6461      -546.61       
343           343           -565.247      -83.6669      -648.914      
344           344           -499.887      -64.8129      -564.7        
345           345           -479.492      -62.7566      -542.248      
346           346           -473.138      -62.6253      -535.763      
347           347           -522.797      -68.2955      -591.093      
348           348           -273.491      -66.0512      -339.542      
349           349           -333.493      -66.3927      -399.886      
350           350           -403.733      -65.3633      -469.097      
351           351           -452.932      -65.5125      -518.444      
352           352           -403.352      -59.1604      -462.512      
353           353           -472.172      -67.0484      -539.221      
354           354           -482.396      -61.9422      -544.339      
355           355           -421.037      -66.9684      -488.005      
356           356           -345.718      -79.029       -424.747      
357           357           -318.96       -66.6575      -385.618      
358           358           -374.761      -84.4508      -459.212      
359           359           -436.538      -63.7412      -500.279      
360           360           -482.326      -72.783       -555.109      
361           361           -406.833      -59.3378      -466.171      
362           362           -409.343      -61.5402      -470.883      
363           363           -476.845      -71.2975      -548.143      
364           364           -350.714      -77.7412      -428.455      
365           365           -462.703      -73.1435      -535.847      
366           366           -375.992      -66.4203      -442.413      
367           367           -409.837      -66.8895      -476.727      
368           368           -574.054      -72.0073      -646.061      
369           369           -598.874      -65.7762      -664.65       
370           370           -492.655      -73.3436      -565.999      
371           371           -641.097      -72.9202      -714.017      
372           372           -541.251      -67.6692      -608.92       
373           373           -521.982      -69.4196      -591.401      
374           374           -551.308      -59.5062      -610.814      
375           375           -313.401      -74.9228      -388.324      
376           376           -456.427      -75.5375      -531.965      
377           377           -491.96       -81.3734      -573.333      
378           378           -515.081      -67.563       -582.644      
379           379           -504.727      -68.7052      -573.432      
380           380           -572.786      -65.4786      -638.264      
381           381           -512.782      -76.1501      -588.932      
382           382           -454.157      -61.7776      -515.935      
383           383           -421.136      -72.5817      -493.717      
384           384           -340.702      -76.6515      -417.354      
385           385           -445.705      -62.8458      -508.55       
386           386           -516.747      -69.8349      -586.582      
387           387           -380.035      -68.8664      -448.902      
388           388           -368.665      -60.733       -429.398      
389           389           -366.215      -60.6616      -426.877      
390           390           -355.419      -63.5981      -419.017      
391           391           -338.061      -71.6239      -409.685      
392           392           -360.658      -65.4239      -426.082      
393           393           -345.197      -65.4934      -410.691      
394           394           -456.667      -65.7424      -522.41       
395           395           -453.309      -65.0108      -518.32       
396           396           -373.374      -63.5617      -436.936      
397           397           -362.94       -75.8996      -438.84       
398           398           -336.225      -72.09        -408.315      
399           399           -378.998      -62.4063      -441.404      
400           400           -358.54       -68.9093      -427.449      
401           401           -420.884      -60.6351      -481.519      
402           402           -583.308      -66.7378      -650.046      
403           403           -534.834      -73.6588      -608.493      
404           404           -572.953      -57.6042      -630.557      
405           405           -581.805      -63.6036      -645.409      
406           406           -607.487      -58.2724      -665.76       
407           407           -628.129      -58.0981      -686.228      
408           408           -509.149      -67.3769      -576.526      
409           409           -539.387      -69.8118      -609.199      
410           410           -455.368      -60.6429      -516.01       
411           411           -541.486      -55.161       -596.647      
412           412           -514.285      -61.3352      -575.62       
413           413           -434.448      -75.5392      -509.987      
414           414           -474.829      -61.3099      -536.139      
415           415           -495.262      -66.1764      -561.439      
416           416           -463.944      -61.3534      -525.297      
417           417           -538.206      -59.4674      -597.674      
418           418           -506.766      -68.2744      -575.04       
419           419           -478.258      -56.7451      -535.003      
420           420           -444.396      -64.6958      -509.092      
421           421           -464.917      -63.006       -527.923      
422           422           -425.86       -63.251       -489.111      
423           423           -397.059      -69.9749      -467.034      
424           424           -463.936      -56.7825      -520.719      
425           425           -482.344      -62.2361      -544.58       
426           426           -421.202      -66.8353      -488.038      
427           427           -435.688      -64.3988      -500.087      
428           428           -558.573      -62.2003      -620.774      
429           429           -522.21       -61.2869      -583.497      
430           430           -429.247      -69.5019      -498.749      
431           431           -440.118      -68.1679      -508.286      
432           432           -436.669      -77.4454      -514.114      
433           433           -481.416      -74.9987      -556.415      
434           434           -436.109      -61.691       -497.8        
435           435           -420.252      -52.1223      -472.375      
436           436           -383.259      -59.1754      -442.435      
437           437           -384.832      -63.8613      -448.693      
438           438           -390.88       -65.1595      -456.04       
439           439           -345.811      -65.6748      -411.486      
440           440           -373.324      -60.4052      -433.73       
441           441           -366.734      -57.3152      -424.049      
442           442           -343.498      -63.9119      -407.41       
443           443           -476.385      -61.894       -538.279      
444           444           -350.375      -76.749       -427.124      
445           445           -450.964      -60.9185      -511.883      
446           446           -378.225      -50.4777      -428.702      
447           447           -398.235      -59.7776      -458.013      
448           448           -371.528      -67.6098      -439.138      
449           449           -429.464      -61.1178      -490.582      
450           450           -442.479      -60.8068      -503.286      
451           451           -407.552      -66.1159      -473.668      
452           452           -464.359      -60.3178      -524.677      
453           453           -472.888      -72.5351      -545.423      
454           454           -534.98       -65.1094      -600.089      
455           455           -490.916      -72.8738      -563.789      
456           456           -416.565      -51.791       -468.356      
457           457           -484.58       -64.656       -549.236      
458           458           -441.475      -41.9498      -483.425      
459           459           -470.173      -56.9366      -527.11       
460           460           -441.625      -60.0119      -501.636      
461           461           -472.962      -57.1427      -530.105      
462           462           -477.036      -60.9663      -538.002      
463           463           -526.006      -62.2325      -588.238      
464           464           -498.884      -60.9029      -559.787      
465           465           -410.905      -71.3364      -482.241      
466           466           -439.125      -66.3586      -505.483      
467           467           -379.414      -76.7863      -456.2        
468           468           -395.645      -67.1979      -462.843      
469           469           -346.032      -63.0066      -409.038      
470           470           -304.499      -66.6131      -371.112      
471           471           -234.558      -62.8885      -297.446      
472           472           -412.095      -67.6502      -479.745      
473           473           -403.07       -69.2385      -472.309      
474           474           -381.922      -73.8292      -455.752      
475           475           -438.759      -65.5184      -504.277      
476           476           -479.493      -60.3276      -539.82       
477           477           -328.646      -67.7225      -396.369      
478           478           -332.595      -68.0948      -400.69       
479           479           -328.644      -70.8853      -399.529      
480           480           -400.274      -75.4588      -475.733      
481           481           -412.06       -65.67        -477.731      
482           482           -479.821      -71.4041      -551.226      
483           483           -177.905      -66.4204      -244.325      
484           484           -271.723      -66.0309      -337.754      
485           485           -290.762      -56.7487      -347.511      
486           486           -314.972      -69.2685      -384.24       
487           487           -273.173      -64.8556      -338.029      
488           488           -463.936      -65.7771      -529.713      
489           489           -495.153      -61.8538      -557.006      
490           490           -395.067      -56.282       -451.349      
491           491           -343.657      -66.2702      -409.927      
492           492           -562.172      -71.4895      -633.661      
493           493           -643.76       -72.9479      -716.708      
494           494           -591.831      -71.7828      -663.614      
495           495           -466.72       -47.28        -514          
496           496           -572.583      -62.6912      -635.274      
497           497           -465.569      -64.4282      -529.997      
498           498           -382.567      -56.0091      -438.576      
499           499           -521.005      -57.3078      -578.313      
500           500           -377.794      -59.4698      -437.264      
501           501           -303.585      -58.8444      -362.43       
502           502           -463.683      -53.7674      -517.45       
503           503           -421.699      -51.45        -473.149      
504           504           -394.692      -61.6489      -456.341      
505           505           -460.847      -57.3438      -518.191      
506           506           -404.904      -62.827       -467.731      
507           507           -280.772      -63.8383      -344.61       
508           508           -396.306      -60.7008      -457.007      
509           509           -370.574      -59.5456      -430.119      
510           510           -296.619      -62.8653      -359.484      
511           511           -371.577      -58.3095      -429.887      
512           512           -405.718      -61.89        -467.608      
513           513           -521.767      -61.2249      -582.992      
514           514           -519.487      -65.0475      -584.534      
515           515           -508.301      -65.248       -573.549      
516           516           -667.836      -74.3685      -742.204      
517           517           -600.596      -66.1013      -666.697      
518           518           -579.095      -61.5848      -640.68       
519           519           -519.808      -67.7927      -587.601      
520           520           -604.111      -78.4394      -682.55       
521           521           -502.337      -73.9473      -576.284      
522           522           -530.732      -73.0507      -603.783      
523           523           -576.113      -75.2277      -651.341      
524           524           -521          -67.1119      -588.112      
525           525           -543.741      -76.34        -620.081      
526           526           -548.835      -65.4277      -614.263      
527           527           -526.433      -72.2277      -598.66       
528           528           -544.832      -77.7434      -622.575      
529           529           -576.798      -65.2361      -642.034      
530           530           -536.296      -70.7425      -607.039      
531           531           -640.646      -76.3631      -717.009      
532           532           -648.371      -60.3306      -708.702      
533           533           -602.749      -76.9159      -679.665      
534           534           -590.764      -61.2227      -651.987      
535           535           -630.88       -53.1632      -684.043      
536           536           -537.995      -63.9811      -601.976      
537           537           -537.844      -59.8642      -597.709      
538           538           -619.183      -51.0568      -670.24       
539           539           -601.409      -60.5633      -661.972      
540           540           -594.869      -67.163       -662.032      
541           541           -511.666      -54.988       -566.654      
542           542           -440.732      -54.2026      -494.935      
543           543           -607.391      -53.7754      -661.167      
544           544           -604.976      -63.0719      -668.048      
545           545           -506.93       -73.6977      -580.628      
546           546           -536.299      -75.4413      -611.74       
547           547           -599.242      -68.2197      -667.462      
548           548           -583.24       -73.1496      -656.389      
549           549           -581.132      -51.1428      -632.275      
550           550           -585.332      -75.6513      -660.984      
551           551           -516.216      -62.4924      -578.708      
552           552           -519.271      -70.1952      -589.466      
553           553           -599.83       -59.789       -659.619      
554           554           -661.099      -74.088       -735.187      
555           555           -654.096      -57.2985      -711.394      
556           556           -681.274      -66.6756      -747.949      
557           557           -537.048      -75.9375      -612.986      
558           558           -650.909      -66.1173      -717.026      
559           559           -593.792      -56.3629      -650.154      
560           560           -709.927      -63.8205      -773.748      
561           561           -643.797      -62.4201      -706.217      
562           562           -494.329      -74.1483      -568.477      
563           563           -598.738      -54.2412      -652.979      
564           564           -480.505      -60.1233      -540.629      
565           565           -411.86       -77.4117      -489.272      
