Frame         Time          Elec          VdW           Total         
0             0             -340.07       -1.2701       -341.34       
1             1             -304.649      -4.2272       -308.876      
2             2             -263.92       -3.3667       -267.287      
3             3             -328.704      -3.0637       -331.767      
4             4             -357.804      -3.7233       -361.528      
5             5             -324.876      -5.4886       -330.364      
6             6             -349.569      -3.6354       -353.204      
7             7             -397.663      -7.6987       -405.362      
8             8             -372.62       -6.2973       -378.917      
9             9             -382.16       -3.8382       -385.999      
10            10            -477.293      -2.4941       -479.787      
11            11            -384.346      -2.6371       -386.983      
12            12            -431.145      -2.595        -433.74       
13            13            -402.276      -3.7732       -406.049      
14            14            -394.557      -1.7314       -396.288      
15            15            -388.932      +0.9366       -387.995      
16            16            -417.153      +1.3463       -415.806      
17            17            -419.313      +0.4686       -418.844      
18            18            -364.095      -1.0868       -365.182      
19            19            -385.457      -0.9267       -386.383      
20            20            -297.15       -0.6826       -297.833      
21            21            -231.928      -0.5969       -232.525      
22            22            -298.896      -1.3259       -300.222      
23            23            -303.981      -1.5539       -305.535      
24            24            -317.078      -3.435        -320.513      
25            25            -309.149      -5.1946       -314.344      
26            26            -306.007      -4.2627       -310.27       
27            27            -344.631      -3.4763       -348.107      
28            28            -353.667      -4.4478       -358.115      
29            29            -301.362      -2.9559       -304.318      
30            30            -293.935      -1.5791       -295.514      
31            31            -334.536      -1.6777       -336.214      
32            32            -219.606      -0.7802       -220.386      
33            33            -172.728      -0.663        -173.391      
34            34            -187.035      -0.4491       -187.484      
35            35            -227.465      -0.3339       -227.799      
36            36            -231.854      -0.667        -232.521      
37            37            -232.78       -1.0718       -233.852      
38            38            -241.216      -0.626        -241.842      
39            39            -240.002      -0.5435       -240.546      
40            40            -248.221      -0.2267       -248.448      
41            41            -242.706      -0.8605       -243.567      
42            42            -237.188      -1.4184       -238.606      
43            43            -230.625      -1.6384       -232.263      
44            44            -233.161      -1.3345       -234.495      
45            45            -242.715      -2.596        -245.311      
46            46            -213.018      -0.9727       -213.991      
47            47            -246.827      -1.2206       -248.048      
48            48            -265.165      -2.0213       -267.186      
49            49            -312.747      +1.5784       -311.169      
50            50            -198.287      -0.8674       -199.155      
51            51            -284.101      -2.0424       -286.143      
52            52            -255.08       -3.8777       -258.958      
53            53            -260.878      +1.9655       -258.913      
54            54            -263.575      -1.0754       -264.65       
55            55            -262.774      -0.5481       -263.322      
56            56            -236.121      -1.7319       -237.853      
57            57            -228.452      -6.2685       -234.721      
58            58            -321.953      +2.4276       -319.526      
59            59            -292.155      -1.141        -293.296      
60            60            -309.58       -1.1342       -310.715      
61            61            -316.058      -2.2695       -318.327      
62            62            -321.786      +2.0719       -319.714      
