Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
0.0,2.0857140852157236e-07,6.044354054712005e-07,1.6733054694874535e-07,1.928466183744223e-07,3.284736118179886e-08,7.892142510166722e-07,2.238725470523101e-07
1.0,1.3118403834950854,1.3703170318062394,2.4032600631384766,1.4867306902694166,2.1148121395832082,4.33686668905462,1.5878387185627918
2.0,1.674057942352234,1.4520701819075266,2.7875255022543173,4.043980603954391,2.7529028172450465,6.305071753613384,1.6026112301940907
3.0,1.7407058841335314,1.4825430478411257,2.4064110561043166,4.646159309647356,3.268489288906405,6.764796830270807,1.6734080057005223
4.0,1.779882407347723,1.5312143846133084,4.21582257087157,4.771655108940694,2.5747425051367636,6.606504563318421,1.113088802275571
5.0,1.804213702318881,1.679119954576468,3.7818222087008744,4.311657400742057,2.4989771766732995,6.676676580830434,1.9402666925748036
6.0,1.8568922858126236,1.7245782938937104,3.0126981931008574,5.136716966954511,2.917373642996157,7.378049682060118,2.1119128978266177
7.0,1.9554527370007222,1.6405383301913743,2.1279784366990846,5.407026212897406,2.852553752436858,7.7970172620236236,1.4552795597385746
8.0,1.8025742705897172,1.6308128076375723,2.645582042252839,5.107544766075675,2.245818503776841,6.820272027375551,1.4165478742860274
9.0,2.1617195851206383,1.7899718708471175,2.1658812941528502,5.7723158707819895,3.55245175953313,7.848403625260071,1.9047465940722819
10.0,2.329719070735012,1.7782202954092359,2.8440277859612264,4.96106608886993,3.447291598292278,7.854141371960863,1.827037747029888
11.0,2.350448144604547,1.7855570191747814,3.59969248606805,4.685959569306638,3.01232540867832,8.50632098425285,1.5472244822705987
12.0,2.400663315160751,1.962949323223996,3.7301882750924458,3.0614552798630403,3.652430813451743,7.259050278702571,1.617364526057687
13.0,2.4242800135004647,2.007007810480119,4.102146058916633,2.6044288343083117,2.999219611869718,7.369362126547148,1.4281620144893308
14.0,2.2874082955549144,1.9215147763522444,4.991076931267949,2.7616276974357703,2.7259232018228143,7.4867424458795435,1.4739153546223671
15.0,2.414597508249832,1.848877053267449,5.261254670861996,2.9125299515632626,3.597093979827163,8.705192549217116,1.9071125914018738
16.0,2.5682217960703784,2.0277285537065475,4.867438797667864,2.2950363930641418,2.9787086658052693,8.18947786873622,1.893540358159493
17.0,2.361445292092075,1.8981848959615164,4.527328723043472,2.3857322509304804,4.015198914101872,8.333679245028808,1.8612531131063785
18.0,2.4980181257947556,1.8959232070243108,4.4052778959070285,2.4862298837385675,4.763099933878153,9.266243317808389,2.1958991653447577
19.0,2.666679297448925,1.9550898692776124,4.87143744864137,2.896910166495301,4.507324319988515,9.338492001659983,2.7390880283840002
20.0,3.010023504644182,2.114997285517912,5.558669138333024,1.881722895460724,6.030358868278702,10.026473515072501,3.0972118742340866
21.0,2.370203355914573,1.9465952077886204,4.6411529233217355,1.6559803377942184,5.239651647934763,8.685898695937544,2.212237650259079
22.0,2.544700624259486,1.976340960530809,3.6262108555205854,2.394461236048992,6.315398609359411,9.831076148563438,1.9910876678066463
23.0,2.489999588433739,1.9486157109707536,3.7128029869166714,2.432540334643126,5.7290661435572545,9.019709387445108,2.4363671561470146
24.0,2.6342635171115414,2.048286695312744,3.7801114142275005,2.300061232488825,3.823458380989796,9.481008649100874,2.3280177789337064
25.0,2.7404197220872524,2.1879268504869733,4.7609717349598935,2.250624180368385,4.035464112140248,9.074124323252347,2.454262979896424
26.0,2.746188272845607,2.266026268501475,4.2156309074788245,2.2558046889468906,3.2740002820863254,9.396900249450018,2.3187458748740557
27.0,2.7839914190582364,2.0802846875600878,3.8074434976878777,2.2022413720131246,4.237282969183662,10.2641378460414,2.315290116871661
28.0,2.9559081709896966,2.1818375301543975,4.547996391506016,2.1418390951205772,4.573353276101526,10.35872932531518,2.217826417586743
29.0,2.972301873299147,2.1586693519886793,4.8710249358405795,2.9382971584419795,4.484627670406144,10.67367280361809,1.8576503886901292
30.0,2.7250455369632527,2.134183733212631,3.60654681346781,2.269124557253786,4.544869009317608,9.89284545169215,1.9352049109650338
31.0,2.8723452321171012,2.1402565887746623,3.695106754882887,2.5954695867198,4.583184512386025,10.798999312194965,2.0700033131696016
32.0,2.9328023127671083,2.1420941602937376,4.632468069499793,2.2612211729991443,5.260368868173935,11.011479854361706,2.0673741989387238
33.0,2.941381092688542,2.068553519854796,5.344168472905889,2.3093064325954216,4.249927489430881,10.682527941711498,2.022966601204866
34.0,3.0137975480063486,2.2145827725090363,5.676293437959028,2.2720042652897217,2.869559864884506,9.41159874034583,2.389670093783926
35.0,3.0606934171533875,2.2374214329783118,6.0384289921787495,2.472861829040576,3.3878344290599434,10.147715499517458,2.282528653611605
36.0,3.2471617226044405,2.308360629401654,6.665186786991743,2.682039217512637,4.745107865305505,10.778617245458369,2.2919174367098485
37.0,3.1699420159192715,2.2548766032355636,6.5744923591185325,1.8423871758402486,4.091783142146491,10.100800445589826,2.521429289661065
38.0,3.066304929041277,2.1371467415443792,5.351817464002618,2.096016780282883,4.764678021530662,10.548762983920856,2.5849838769486237
39.0,2.9396213773047686,2.0510098385202045,5.591600984294929,2.2192324796900857,5.309868470207368,10.301411723363982,2.7919397627070657
40.0,3.022817551798689,2.1010157300939447,5.244852503776444,1.955605487023749,6.038318683349037,10.082487723945501,2.8269399193065445
41.0,2.9321908430693555,2.0428940806673292,5.860827282881309,2.4146654244027883,5.488014714329702,10.179797874902377,3.0102339495321804
42.0,2.9896831085496425,2.1091350081993334,5.7802765715726645,2.5629214623134704,6.0173035421577525,9.90448844079213,2.182076602390676
43.0,3.1055219113529144,2.288099750927139,6.253663377475269,2.087454194537901,4.89171445455423,9.714712963760544,2.089320427621449
44.0,2.9990374775883937,2.151580257109079,5.695326239217476,2.0198395334504218,4.4438349329114155,9.124675762674565,2.4287904647064793
45.0,2.879991780613515,1.9942286276816277,6.064656504250195,1.7113892654709295,4.230411626454318,8.969620156971207,2.2404077796470965
