Frame,RMSD of the whole system (alignment on cores),RMSD of tubulin core A (alignement on tubulin core A),RMSD of tubulin core B (alignement on tubulin core B),RMSD of tubulin core C (alignement on tubulin core C),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on core A)","RMSD of CTT B (beta chain, alignment on core B)","RMSD of CTT C (beta chain, alignment on core C)",RMSD of R2 (alignment on R2)
33.0,2.7715346323222363,1.3104604949818737,1.2144279343154518,1.3578390702839116,1.9397891186815566,5.616909345993481,7.412017191133204,16.9388834074581,2.3685180291771633
34.0,2.54703059378432,1.7569487367222318,1.22452421215235,1.6478965922870943,2.1122086230892037,5.566063566554083,6.807341196773833,13.462538942461034,2.5461660640203485
35.0,2.5077382013999814,1.3532329115332793,1.3275871069280565,1.4427305902392704,2.0099980277012652,3.979184705634154,7.689193794025473,14.293738925511963,2.9863079035752955
36.0,2.844352122360706,1.4083169809702365,1.4548950971314818,1.599034793632291,2.1391660946684863,5.291343671786317,7.668327886117517,16.771670634066325,2.621301767359216
37.0,2.9275163499487684,1.6481061433437882,1.3484489534527533,1.5361561881898105,2.0813715253044798,4.8374450997186935,7.210903218019552,17.727102385620494,2.4486413058225374
38.0,3.0013236849370033,1.7111495592072212,1.4703224597650268,1.4458438495490076,2.1002972762295227,4.575674521795147,7.229840046414896,18.33858812319313,2.5079676566575646
39.0,3.0217308793267827,1.5146093403160756,1.4395555747176374,1.2668552143553742,2.001392114863251,4.8207004113200975,8.63298044521599,18.73253927597389,2.5084829452221142
40.0,2.9971851204542395,1.5394438538632762,1.4366731747144315,1.4264739936713138,2.0966563558781637,4.257387580594922,8.963845261657404,18.287958668892532,2.6733739713888
41.0,3.013033758728081,1.4947072214701862,1.529217633344424,1.3831927302818814,2.0846252662556806,3.5875157239767335,8.927825079588992,18.596923899980926,2.5512973882700094
42.0,3.1264956555441987,1.538327429048211,1.5250947407340436,1.5471179293354005,2.1311130793168185,5.344451825468352,9.86784797859396,18.719348175528676,2.531212006441518
43.0,2.9264239267055574,1.446101802534521,1.538040293460028,1.5537241391894612,2.145650533711123,5.369704341483871,9.071621034057985,17.001784067283673,2.98257418543841
44.0,2.956405371183637,1.5268705846926551,1.5084956467716488,1.2986933086553207,2.0739367545155667,5.071991387859978,12.433780428769452,16.541994834203063,3.0331614638270534
45.0,2.933052713225158,1.3019985867413648,1.6262074412276453,1.4282249356345658,2.116089117473355,4.477850192530415,12.096606079769753,16.55955248866983,3.007948839004748
46.0,2.9379400176306203,1.3571583779730718,1.5950769285191406,1.434216005018148,2.1466524208874405,6.794167817603035,9.669130747160995,16.621230033803588,3.1213446860829697
47.0,2.875420937301706,1.4434839467298826,1.7001900694408014,1.331811290760755,2.1440957984471494,5.80644752490444,10.821085895759037,15.837252732792216,2.9009576412508173
48.0,2.955915993345273,1.3452610564965575,1.7536986888391672,1.4636501614126023,2.1847010527729,6.654093121575321,9.493147471138155,16.625027153600502,2.9699224300903126
49.0,3.0124850275984,1.3991491348314247,1.5102879731780945,1.5542575739037656,2.1278947921670603,5.448925947347632,10.480900186339587,17.50584098697484,3.058509495683022
50.0,2.7594352009987264,1.2921798580567054,1.3855163833458806,1.3989666785278536,2.0504167996404967,5.828392020118859,7.517979284031002,16.31351015690198,3.0648910496624553
51.0,2.863215319046326,1.4053392532934772,1.4874120779206041,1.4639487934496265,2.0971909255769248,5.772309815292903,7.551002095118394,16.9568868862616,2.854765563193002
52.0,2.8734725668196126,1.2568460784435052,1.5708977425226198,1.3943208054842775,2.0886572513471195,5.212094439983129,8.192291295699075,17.21381895566592,3.05276856430119
53.0,2.9835704548767863,1.4352007186542066,1.5542242811152809,1.3459366545578715,2.1159864112803564,6.098885291914045,10.049658431177033,17.34646422261451,2.9508051826866066
54.0,3.1092069527985613,1.3928343844781776,1.6184537768906921,1.4681954977469793,2.1550990289948775,7.053460398236971,9.922635689656312,18.052088645729942,3.0148207467042782
55.0,2.946786375813285,1.2260569213661106,1.407325811471154,1.4210033317943662,2.07306931840777,4.588014470903669,9.35116541109028,18.08281421511645,2.7909834305533616
56.0,3.0526567867016055,1.3359438144944804,1.4929668867789392,1.3179603387262244,2.072694266790391,6.63184810798389,10.193411822437687,18.113941359619545,2.687684655223555
57.0,3.095189505559325,1.4682310971173433,1.627004235885754,1.5529174499907055,2.2155147377365614,7.473015625636002,11.040053972237803,17.133659730253193,2.960056725579567
58.0,3.083900207706938,1.310679381333243,1.658731237453442,1.4789796764823018,2.205321838270295,6.888841541111539,8.8645111180727,18.1772866631082,3.062144563091269
59.0,3.0509929943676157,1.3540952415148724,1.564605462550901,1.561997223158182,2.170079884482371,7.642023352227969,7.939834311476973,17.73309753153453,3.1529108352247976
60.0,2.8920027404057738,1.4082639301684456,1.436642026541077,1.3288392423989854,2.0943155061624426,7.299025741655003,8.291125211371643,16.717247737087163,2.9740444316944172
61.0,2.8396298921457257,1.461373617154921,1.5881485542787663,1.4644073327837324,2.1638809070576084,6.285875917138883,8.989746215882757,15.899743701305045,2.751551168777834
62.0,2.8439608920855837,1.43638625467725,1.4169230360591156,1.3397891651660303,2.1011219553224043,5.74592825437616,8.704345289810417,16.76885528932113,2.635899514891374
63.0,3.1703401363631816,1.5096623504914963,1.442069605313209,1.5219799301263477,2.147603174736136,6.022997274202373,6.998034076928824,19.703723473370115,3.148553456149716
64.0,3.160551717270054,1.7088933707079639,1.5574794942211252,1.5482499730554964,2.2130770253782495,6.039277065416181,5.961450922771776,19.363039050374123,2.757577933934292
65.0,3.0546438971532206,1.503455962302672,1.704433448249914,1.3018603333899559,2.1666736783277045,5.074413703651122,6.234393630992978,19.00422271681699,2.778730583413506
66.0,3.1480099063340106,1.6393718450583796,1.6523475213723897,1.3395701468118608,2.1593125847742773,7.312676246588493,7.79502253529131,18.60093941922489,3.2278524231704364
67.0,3.3952791854089837,1.761962197197251,1.6872345225230443,1.6834478309035956,2.3089142587392115,7.143553227172215,8.4058113874824,20.14059903679902,3.6190927399536346
68.0,3.313838677052225,1.6328485066457856,1.5467754328613308,1.5831313042845354,2.198604582372234,7.924960603449906,8.808059356274569,19.4638238367946,3.827632202982303
69.0,3.1873827186083363,1.557682487337488,1.576361510801702,1.3262030610648043,2.157269639305005,7.295860412889042,7.748588254194352,19.170490110131134,3.669494793053469
70.0,3.2748900013056788,1.6955069315692266,1.6077355131500888,1.6214198560552846,2.240978529996203,7.086544058727646,6.566820637164469,19.640757672772946,3.80428091426912
71.0,3.2032699828504936,1.636079639046488,1.5854338659416327,1.479650750934199,2.194869831471703,6.922042664373011,6.537678591544471,19.38519526500822,3.6045144598964085
72.0,3.39651266646826,1.563231997080879,1.5250881870348947,1.4553993625672497,2.144172653323336,6.919150978093381,7.860230317576645,21.085308618265,4.0538544640206515
73.0,3.34830072051825,1.4739737195444758,1.661498604893424,1.5737586570563487,2.2561031963019484,8.042500807769171,6.96971208235616,20.256819783155873,3.601008216514715
74.0,3.3727288318539195,1.5459603535761899,1.6837759295986947,1.5582034127561173,2.244674600285023,7.312292723998858,7.7137086085646045,20.416655461114182,4.060561126251108
75.0,3.226418522450625,1.573900204173043,1.6517005783646117,1.461564502480485,2.2151686163548776,7.097434526643745,7.680079339222814,19.2851543657441,3.8311152949040603
76.0,3.251179501613801,1.6706189485091962,1.6582396560201764,1.5264903363866569,2.202676141067027,6.131180909916095,8.123413867166246,19.522439331035812,3.7849758019786903
77.0,3.2429858397423823,1.7700997725855274,1.691800532148303,1.5619945589322677,2.2412938972168965,5.998865413334898,7.501811524918901,19.357633696053757,3.7805023039035808
78.0,3.2580365162130374,1.5211490384891335,1.6348232740206732,1.5219234136301953,2.214175439522735,6.4149153493324516,9.20819354544863,19.58927753517095,3.3560001360544023
79.0,3.1874429716520734,1.6492790014561778,1.6390558755736644,1.550912358071426,2.2290550371170843,5.70771063923686,7.850666004681577,19.12749189427951,3.774779203533273
80.0,3.1692798692143502,1.5843151599857626,1.6042883262991956,1.5547275397401712,2.227539414422421,7.031547794970239,7.3881990339902766,18.719030378136967,3.926766925733164
81.0,3.3142944866813315,1.7816877952674373,1.8529730421274306,1.779035627232894,2.387456868607393,5.94376093871738,6.901765906669025,19.556365844173012,3.8264351399454677
82.0,3.184531889220582,1.481517409371913,1.7791886051672539,1.5081352223961193,2.2561550792167395,5.4683201522989595,9.677851879608653,18.7498083054936,3.9636147933911428
83.0,3.265944521140478,1.5722388431942054,1.6856738180333635,1.562329511749759,2.2463458398051053,5.6705261554604744,9.764764903990834,19.397723593933854,4.029522674876266
84.0,3.5008809539571835,1.6538623018240344,1.786786009874304,1.8551595047249352,2.3629208979882512,4.662605118054739,11.104422644914148,20.748982809348416,4.466588235679716
85.0,3.3751340890456634,1.5111311572615482,1.6869110788752373,1.512886476099515,2.2294647917457358,4.82524769251142,10.477033565619042,20.38719280375897,4.997216418297725
86.0,3.3954724002704375,1.463609564111155,1.8578633061866752,1.654657027363662,2.3255680568948858,5.237961999031297,11.712459148728708,19.86488629784357,4.3761329248172665
87.0,3.2023671342090108,1.3771523422500744,1.7524809763606601,1.4500092636774902,2.2585587410826977,5.621256744372244,10.355848919775156,18.992412503614375,3.807699833155438
88.0,3.417002779188172,1.605966050533751,1.855414194465962,1.7256855922178076,2.366387479894428,6.032606801137975,9.338714886820858,20.29769103581301,4.062013829365301
89.0,3.3260729100698776,1.630733359402499,1.617229116911355,1.6525324335648532,2.266164061657832,6.5155824976578645,9.677536264812298,19.673896426572718,3.850371902088923
90.0,3.2658952782831028,1.496269005053632,1.6515199996070609,1.5991183738787254,2.25243478896251,7.060264613101151,10.650269921234953,18.739383004814254,4.232456498865739
91.0,3.3337034906252625,1.484120930369937,1.5653956172113874,1.5015077078387589,2.191397865106229,6.858219512383188,12.016200719038878,19.45062374341476,3.8087290291321136
92.0,3.4391919130693878,1.6117774724181144,1.6328777153622605,1.484306470807731,2.220620814699248,7.271102426903191,11.870862014847367,20.127293708936687,3.8693983976466595
93.0,3.472795077536063,1.398580595635196,1.5047685545777036,1.5412467361740065,2.168089216624176,7.378415282056901,10.95591453924617,21.120336419465527,3.6303333910232243
94.0,3.571217061769518,1.4485689312435217,1.6678869276779953,1.4805852435005618,2.2252355367358265,7.464703438241464,10.995573857400213,21.777398637088748,3.8037858779920306
95.0,3.6375606971154104,1.6351239721087385,1.6059210384639355,1.5233022433999295,2.236197128687728,7.633889243263907,10.814122578934892,22.168172511611903,3.946638795866428
96.0,3.708749138235683,1.6488488434810507,1.722074561528786,1.7896258553590243,2.3505253641783144,8.354329859581476,10.326573444552873,22.154011024612775,4.079440829322645
97.0,3.6725213354185917,1.9105570276127892,1.7429219198342785,1.8344593360837738,2.387574544161293,7.793403028530582,8.128534114772279,21.977407641004188,4.309042649063022
98.0,3.533077109254758,1.9442593996843849,1.740680556160912,1.829455784951749,2.3907427151966134,8.283660792906291,8.21536842424502,20.343443988340006,4.349386164395749
99.0,3.4567435050036046,1.6352712982537507,1.7424631830349062,1.5357111662817258,2.2921783805155282,8.184142097193138,10.880645849570067,19.90587542521303,4.187891403936458
100.0,3.4027279329964495,1.4236471904335017,1.6667974933060712,1.651041175728995,2.2831343501270176,8.685292083142285,9.329938713459288,19.78920595982976,4.323107448661043
101.0,3.4124848045369727,1.5517977859335856,1.533111464836994,1.5390219129723715,2.1654492809360333,8.178811978317004,10.42179322270803,19.985124309699376,4.372738687344431
102.0,3.4838959212836778,1.620466473451229,1.5106951685299876,1.5640788237725596,2.1923534035036716,8.860600186700438,10.926510686663274,20.086935571104718,4.670066062154619
103.0,3.4368758612657024,1.737396908171763,1.4917645299056435,1.5001454947553714,2.1462575994005864,9.22075539829893,9.8919178618536,19.581832081972973,5.012976616097933
104.0,3.5387618485841013,1.8575157034361867,1.560560360407031,1.7685351322220315,2.2937743454873005,9.176085496563344,10.259832343411865,19.883165570551306,4.905791557654144
105.0,3.7325717847297213,2.2120165132286784,1.9338690447887732,1.839703582518264,2.4884975834486194,10.047703491044727,10.928586608982055,19.789448221969316,5.464191344604594
106.0,3.6512932915719047,2.098872479225543,1.8956103964761561,1.7336167773547018,2.430020087298389,9.242786612891464,12.255569724163996,19.44077892028924,5.141373195235088
107.0,3.655443267278719,1.9551213129082463,1.9213869341804988,1.732627069015864,2.4256895534955616,8.996803665948015,13.6390594380796,19.354843462568564,5.058357754742444
108.0,3.525075917895549,1.8513584363626536,1.7263390336283435,1.5964033466584588,2.321161084163544,8.900088332844078,12.11474127041885,19.246890319945777,5.148688077369846
109.0,3.6396049437531244,1.7961987557811663,1.7472638426752458,1.5521896604569783,2.306610076172366,9.758309873311322,11.400635175629649,20.392624590018055,5.14233456938058
110.0,3.5039590345466896,1.717269092806026,1.6465458482470434,1.51275300302747,2.2331408514992552,8.816109829487315,10.596558316062312,20.084142812160977,4.8534182785829305
111.0,3.600363717354384,1.7561026083478355,1.7586845793168127,1.7070054505961738,2.3396070267613913,8.99323462311636,9.818002954978482,20.58511748452872,5.209239071796479
112.0,3.605047267516652,1.9664320327324476,1.759749567989463,1.581918711051298,2.3499313611561563,7.954779774293425,11.51708728050372,20.63130441171185,4.4218249434111625
113.0,3.5087066481533427,1.9204304590808017,1.7132605855637477,1.3970038879851117,2.2562913452966846,8.393056753976875,10.825083534565614,20.08812901197039,4.379726196366169
114.0,3.513807186063795,2.0787427303879533,1.6657511846127941,1.519958296396304,2.297357915082396,8.968053518714527,9.290105239854432,19.916699403849996,4.450036663204846
115.0,3.5663930351947974,1.959113743294536,1.6872620991917475,1.644356523843053,2.3558006312672957,8.58114397536639,9.92979389279299,20.53753841244322,4.132902305362215
116.0,3.5862437929199995,1.7205662107019517,1.5874581526833014,1.595378390598629,2.2756414739208797,8.75088991367309,13.177010963487383,20.17212140669495,4.591221792796503
117.0,3.6337548537034943,1.6286758713443275,1.6113684696697708,1.6351703336376928,2.272638619735233,8.269640232154407,13.143577046036185,20.861415704716023,4.787358904660977
118.0,3.7932643614073136,1.7397398148502408,1.8430536565841793,1.8751327219873248,2.44009150998562,9.25136901940529,12.443265215316957,21.463772158417747,4.696657549852177
119.0,3.731560905070373,1.6812047639119407,1.8001639824645492,1.7026264727256273,2.3467677282312573,8.161281814628614,13.735496220933616,21.383677136012416,4.18441514608453
120.0,3.8920244596777023,1.834962519785457,1.9946217342582266,2.2336642220958884,2.596734976579755,7.786611837713115,12.426416468966458,22.026629371121196,4.831992460853822
121.0,3.745402482291227,1.7635310231201737,1.8620132938277878,1.9914697678470095,2.4655847458876576,7.242367155749031,12.698814762558321,21.49022425038994,4.380920359061931
122.0,3.8289280469368965,1.8589489613711938,1.8919593291164816,1.9808936238199197,2.4663380897619462,8.115610529133807,13.05242321788103,21.65830284109716,4.732507392385913
123.0,3.622126057891577,1.593570716047927,1.8792933219279362,1.7290314724914335,2.3557225045905894,6.682367050796419,12.950537754610082,20.901948239464684,4.690839397606939
124.0,3.620550542280865,1.873736735703666,1.9834412480476267,1.803540878901531,2.4458727497239003,6.848728029209613,13.249718614388632,19.977476263565453,4.794417816155157
125.0,3.6163779364820527,1.6984798019845617,1.777258943898771,1.8938245645023155,2.3694934770931857,7.211040279505314,13.031989177781295,20.229193542943005,5.291616371486463
126.0,3.580585020022421,1.6844342896443683,1.737899602598806,1.813796259860807,2.382723252442328,6.486626898592588,12.709295164398927,20.54550869797252,4.879147522506351
127.0,3.5354806819782447,1.5694935419398515,1.713092690691721,1.8669902584803393,2.3788356227635585,7.052890463253052,10.926120291931097,20.67219901623277,4.490952874207574
128.0,3.5404641582821035,2.0114422907284606,1.9380937104553406,1.8830228924765438,2.490767781664618,6.798431515000108,10.666529328131729,19.674506462250214,4.889990149352568
129.0,3.5699169875183814,2.238243428261556,2.1078942140789954,1.93267759271919,2.5711751238401312,6.425790137009265,8.787636216831551,19.713753098387567,5.049907098707619
130.0,3.5775329593315957,2.0031697738737813,1.8018892463351872,2.157079036531278,2.538715318152682,5.906576688954975,8.750069495751262,20.439387378608526,5.411706825505641
131.0,3.5245908400972406,2.138308190605066,1.9679533531153313,1.8966770454899946,2.502137849291866,6.926472652262794,8.343318659228265,19.6403436637846,5.2636259592593575
132.0,3.592233946037497,1.8789240508113385,1.7454726062793857,1.9068190087383294,2.4164630158917926,7.2617682001699535,10.377974324777565,20.620256800323855,4.958566874228565
133.0,3.651526196875372,2.0002840053763387,1.716466520872155,1.799190069193849,2.392095961170255,6.6155653332639694,11.409281017422582,21.318057539376575,4.2971183610932435
134.0,3.7115586642675447,2.0155158753867473,1.772929936681315,1.9794511448157082,2.4513167986828863,7.717002076293593,10.549641925104945,21.243615551098024,4.895513348593741
135.0,3.6861658186768667,1.9047724429068145,1.5685562193870874,1.5863620946653973,2.256087531613289,8.752014639658839,10.658723313516298,21.64597486585661,4.812045136192201
136.0,3.8323108770986356,1.819490286780906,1.7591585191995587,1.6831825383523018,2.3306750542229944,9.910964532830484,12.717867030520157,21.73091657222684,4.891914847094991
137.0,3.5938500078614926,1.7375188186166075,1.6386890154667324,1.6387206344682963,2.281321027279872,8.230221928178844,13.24708599993172,20.242271269228826,4.740123439981684
138.0,3.7606516419689138,1.7496361328417875,1.7278528495323169,1.9562734667425128,2.4165443649674434,8.336241537637536,13.592647787453787,21.04490303051855,5.142681040409567
139.0,3.7091677490917037,1.8492909378679505,1.6211565919963573,1.742603865754918,2.320744455668439,9.033130672770856,11.078865968548898,21.393634704590717,5.00494932089693
140.0,3.7937796136052784,1.7434714199416652,1.5629840928749796,1.6188027412119825,2.2728180353037817,8.168644804692144,11.748338512946,22.75145377206049,5.113096631780835
141.0,4.01747127094117,1.8289965691564216,1.6801025256171445,1.8399793121511139,2.400849590066487,9.152040260866018,12.876439951892346,23.74351304398915,4.848251509564498
142.0,4.011877585956779,1.756879484993483,1.669211463687904,1.815265049204015,2.401962878585317,8.736055022225583,11.968641090816718,24.20531230324026,5.004516226199216
143.0,3.967048357528997,1.8552577650092326,1.680424655662,1.8586444648949165,2.4147919658883104,7.211599704848392,11.441152275895007,24.295117742728465,4.628597626694852
144.0,3.8459216634081974,1.7914684966881012,1.639865575147211,1.7933314205440656,2.3747159766712684,7.194355395062014,11.193624528027051,23.461466845068085,4.544781544981977
145.0,3.790906981650171,1.6537743865323946,1.5809383366594327,1.6010899341798783,2.2653050271431296,8.43586822535465,12.03216842751493,22.737505823292313,4.823453612321147
146.0,3.8156329716354813,1.5815344224744157,1.6089707010861634,1.6579048056777137,2.2872821337049603,8.168807896627458,10.840800725988558,23.274363628260684,5.220202877764836
147.0,3.87899337282814,1.6902437022340702,1.5887887550014967,1.6603694244775298,2.310236545611558,9.475034167914552,12.385935029101528,22.928252575672605,4.923356396475485
148.0,3.794636724051933,1.8205905877750321,1.6048654491534595,1.6170583180947586,2.2910823684956503,8.684138013538774,12.084730778767822,22.336774533697522,5.0084607550750775
149.0,3.8062911614253,1.7704354863387146,1.5031155605252744,1.5032772757201889,2.2080137920703966,9.1918921482673,11.600367996700259,22.726235253820853,5.017204883036969
150.0,3.869105518759125,1.6247915177158059,1.7147292488011214,1.8576188338328203,2.3738177229144743,8.227648050220424,12.130662800774406,22.89160907106076,5.474233796254883
151.0,3.8551952957124005,1.7679080754668284,1.546619198542108,1.8906327666991858,2.344439495724561,7.542037048357549,10.482815793587717,23.555778183339424,4.8663632955929215
152.0,3.5916843383041033,1.685408818525206,1.4594804476777383,1.6383601434874122,2.255394597015308,7.435470930380974,9.180031818761393,22.073884564298787,4.3968989673678935
153.0,3.5297763661597834,1.7799944817747693,1.5116161250976057,1.5414956152966892,2.225190246346044,7.912999587391061,8.767293255471962,21.23060593669148,4.820018091313992
154.0,3.5547853596506744,2.2690112845908983,1.7810187017875452,1.655442830919676,2.4051142277220388,8.647077933759395,8.797070926055168,19.796013821643943,4.659228743815117
155.0,3.613323932046082,2.0378447976340355,1.7714182100779443,1.680670094198024,2.378511860268061,9.18899827951822,8.437912021828021,20.696295935046862,4.514913162400676
156.0,3.6305002431931195,2.0262661227814616,1.8019628203331486,1.8338428528778596,2.4331079799589435,8.553239129853027,8.950164837693952,20.668511957752923,4.895736056243617
157.0,3.6084082316371884,1.8158090457488523,1.6648919412619279,1.7484174586361592,2.3304858165493476,9.195485595660642,8.237215544002817,20.89822788383601,5.339431286852681
158.0,3.5650112888551684,1.6894323446948156,1.5913141587665025,1.8045484789521058,2.3135718101185168,8.200048685296927,7.458980654238808,21.278202045853984,5.22052483017732
159.0,3.658821091370349,1.7270007333679274,1.6210006259081031,1.7501427327131691,2.3130081102570683,10.665460419263928,8.403467942848264,21.086051179464327,4.51705073914767
160.0,3.717163977881234,1.9571975308636818,1.7014425441999812,2.0079410771199093,2.442726437586086,10.926432549521552,7.529803027645828,20.661379839929168,5.159231500405794
161.0,3.6369441440673542,1.731717725926372,1.8007224409866063,2.057683455004341,2.472625885294804,9.87165247991529,9.169131819605381,20.081509839292224,5.290272186857024
162.0,3.5690406592678974,1.792956319868903,1.667787723347401,1.8738275758401162,2.3802896860285316,9.097857423262413,8.522326264423661,20.38397342762568,5.1031558494153115
163.0,3.628415730213527,1.820931365828522,1.741555372713901,1.9549219545855194,2.431695841318471,9.662837924729647,8.465235682577394,20.32155039913214,5.538556111674932
164.0,3.637932291702789,2.2485244276231704,1.8503518419529297,1.9146438376961723,2.532865435908654,8.742909671749151,8.433783174422844,20.041126888982472,5.286140034360972
165.0,3.6099582256190414,1.9600626576027707,1.685861731255398,1.9498126376181788,2.453146345091751,9.358440377037963,7.489812272650183,20.606351830677255,4.590572547444865
166.0,3.5635537185611543,2.0283221692475744,1.7124988882992955,1.8817682494398384,2.4651628402606827,10.230316649659189,6.831679822245334,19.746555091160776,4.733394474953082
167.0,3.6576682767120348,2.063496725821145,1.6538759851588676,1.8942602937048807,2.44484784543097,11.224323749303332,8.854800450548197,19.80607694035041,4.628910411303387
168.0,3.6725379993606158,2.037509705162721,1.883897539303858,2.00745386224383,2.5778504493156063,11.346135106360972,8.642130743798036,19.37661897650103,4.759180996131881
169.0,3.7794885078165517,2.0616092908726618,1.7499274917167442,2.0701521277024195,2.5365341203673113,10.359559069145057,10.058149423325622,20.768896933771575,4.771717000553385
