Frame,RMSD of the whole system (alignment on cores),RMSD of tubulin core A (alignement on tubulin core A),RMSD of tubulin core B (alignement on tubulin core B),RMSD of tubulin core C (alignement on tubulin core C),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on core A)","RMSD of CTT B (beta chain, alignment on core B)","RMSD of CTT C (beta chain, alignment on core C)",RMSD of R2 (alignment on R2)
46.0,3.7891332097828356,2.1828965474532898,1.9821534416009559,2.445517778676829,2.686675583568483,15.29312540355749,17.228035298037472,16.749755271484027,-1.0
47.0,3.5421570840104333,1.6755581415985104,1.7006530810384628,2.0406721167810082,2.392375617153724,15.125055762373638,18.345989712996833,15.386306130333658,-1.0
48.0,3.77038131614655,2.2320151892935827,1.7979611576263195,2.2049649101983353,2.545135860590785,15.429799704253632,18.323852229762654,16.628550002516572,-1.0
49.0,3.7168807802159547,1.9638335334520753,1.865170371802786,2.2389089654031555,2.5502244822216737,17.587784131428908,18.0541197206765,14.12144556160198,-1.0
50.0,3.8414426392767846,2.121130286201208,1.6872215377449606,2.2693942336843027,2.549006456350404,16.162974049910872,20.78459099053458,15.46575673975571,-1.0
51.0,3.743829180310975,1.8961276182007176,1.6432845649434515,2.2085460233505034,2.462310395492508,18.137993996282013,16.771737996578523,15.991231952416342,-1.0
52.0,3.56855137944784,2.074427091216173,1.6460454741386095,2.1889415729783708,2.475433930260107,16.524544716304028,15.393632862928357,15.221953025744591,-1.0
53.0,3.687178498084638,2.2291334728846706,1.7549318284417368,2.304556637832642,2.5935955178928154,17.711564425157853,14.279876830584836,15.56010764288148,-1.0
54.0,3.534522954624835,2.557333301294026,1.588091183817497,2.432524357884385,2.621153086962405,15.466696332686595,13.560142048593205,14.47017936844051,-1.0
55.0,3.636800763834117,2.4696754201249216,1.6264398452467466,2.4251927420949926,2.626930410553135,15.198272469989655,14.310018227659011,16.31849121130561,-1.0
56.0,3.5849789592249293,2.020917571157794,1.6047868732113375,2.2096850252601117,2.487271651852822,15.632500780333237,14.345969422629489,17.26305265295307,-1.0
57.0,3.667674417906235,2.1250797994950696,1.6399281916390724,2.2063438218001212,2.5184352062726902,16.066991569597306,17.06420396268633,15.978264850280839,-1.0
58.0,3.9094101781510027,2.1720495955718233,1.6852043834321337,2.30956981569926,2.5549541646164364,18.34164008206734,16.65379462033641,17.473606628427504,-1.0
59.0,3.878912938516328,2.1320746199781384,1.7331584464183993,2.242079471885162,2.5496813351266483,18.320745752101303,14.530143060072229,18.525963463483784,-1.0
60.0,3.4924799975448018,2.135204897652168,1.7125885247758827,2.0423122803192295,2.4754824287630566,15.948624563225271,13.900481875952481,15.638618039527028,-1.0
61.0,3.7955657609745495,2.615688327549925,1.6997070495294946,2.275457030320882,2.613626860102241,16.033262278402052,15.937424594115203,16.93753497920636,-1.0
62.0,3.701889811608603,2.348482969408941,1.59223396364973,2.3427041350955617,2.572976247239552,18.24736757630306,14.403644470472427,14.985551212334398,-1.0
63.0,3.942191808988059,2.5113619482687866,1.7746374154920719,2.7864318870514624,2.8313617884025715,18.488163504725534,14.888070106985122,15.976388265552053,-1.0
64.0,3.8230506506520006,2.4149610288216845,1.762969726166986,2.5156651922963693,2.7205757904158143,18.189493027103367,12.170355537353911,17.208759250509477,-1.0
65.0,4.070950529528537,2.4807573740082733,1.8043164151336089,2.4105114668480456,2.672404932210682,19.789340991602526,15.205550022175377,18.00828535898426,-1.0
66.0,4.190770774056666,2.4880095403471603,1.6661715082752488,2.52624231056042,2.6855948698514505,19.81269315627773,15.203921385818614,19.882082793527395,-1.0
67.0,4.108978898556282,2.585128005812887,1.7821230352101014,2.4051999744298347,2.6728018086748473,18.59302084610631,12.931579848970932,20.724789481231372,-1.0
68.0,4.110353908561281,2.6085147100226402,1.543835501871762,2.7166997105175015,2.746665379559144,19.451642776566604,12.822224533989877,19.444182376785758,-1.0
69.0,4.132272439784275,2.431660992061937,1.609926604534741,2.6282230234094395,2.7063591860101996,19.951600622667357,14.751863963389164,19.00991446863642,-1.0
70.0,4.30459382847542,2.845858485062164,1.6926305455999309,3.0452681668118045,2.9408146249714964,19.015901962295914,14.527182911562294,19.90446088638617,-1.0
71.0,4.154898772942381,2.602267288066843,1.830594729576878,2.7320490352395645,2.8254143160920306,18.413675050127196,15.28914478821295,19.241103935445974,-1.0
72.0,4.035955506011303,3.0260868767580877,1.4851019103927081,2.9214583049161735,2.8652584348976,16.862041221735286,11.566521549006245,19.199800823918487,-1.0
73.0,3.94650392234692,2.747194089586508,1.6423555763654178,2.6409144220156353,2.75089943369133,18.2136603647768,13.059505139879407,17.462472058509867,-1.0
74.0,3.9738529195031886,2.6100909601782645,1.5211939971557473,2.460216180934734,2.6348666159121334,18.506552164974025,12.254257400328676,19.34851396932373,-1.0
75.0,4.07819054908031,2.7239867767847867,1.5277543843932615,2.562713324128739,2.7023798263591092,19.87493879536197,12.011747201028518,19.025828898251778,-1.0
76.0,3.90267974768993,2.5720231661833166,1.5311319002221806,2.547837657869809,2.6971787389809814,19.260381026114313,9.334724671009567,18.502936108100037,-1.0
77.0,3.830241920728897,2.933892879522092,1.653941328351671,2.734988819240938,2.841747872090789,17.767372441095628,8.420599885754878,16.90764591293108,-1.0
78.0,3.831157954597888,2.5542954229564434,1.441096735656719,2.5034603393329298,2.664080853516041,18.335082144358633,8.823119940721693,18.875366617182365,-1.0
79.0,3.8621834949820895,2.2589126733886333,1.4558413722746693,2.2763752741110745,2.5194515102896125,19.184163335803614,9.10601768198078,19.947258646907624,-1.0
80.0,3.6567231555145336,2.3486102442979155,1.4658129737685068,2.3058923996855127,2.5403326799813324,16.360865828345677,9.750640018578693,18.951519924969364,-1.0
81.0,3.6436863414966125,2.30464906802015,1.582228038550367,2.3620307369399516,2.6152364068592195,17.37041742705956,7.963056069380952,18.180771335374516,-1.0
82.0,3.561062281869473,2.53077257973098,1.4546255002706387,2.4322069680638077,2.64955573969709,15.154643867774075,7.78202877186134,18.303573322097176,-1.0
83.0,3.4502418987257006,2.393553278952388,1.4645559807582886,2.2360621974527004,2.5424821981420487,15.720926804941257,7.324969538685894,17.360665877071483,-1.0
84.0,3.2710351680189302,2.193740403019397,1.4497969231775074,1.9859119684785067,2.411237612190065,13.007588553893871,7.092318800835474,18.421366624163092,-1.0
85.0,3.4357529883813416,2.066031588775669,1.433630187690562,1.964114146009906,2.3860230295000817,15.912911107529354,9.786185213922039,17.950659087933534,-1.0
86.0,3.7930559606322594,2.596522667074893,1.598294508042579,2.431162850406001,2.6684922085748215,17.15449723146383,11.60868369444686,18.081658148558617,-1.0
87.0,3.7634524482734633,2.607554873637874,1.4336661594451834,2.208283753973575,2.558422200257565,19.77458328540697,10.085876142748337,16.51695511745373,-1.0
88.0,3.6148193781277755,2.5953075051326744,1.559364248475786,2.212964589559314,2.5667779107437423,17.601753998461728,8.178250706966336,16.973990290815536,-1.0
89.0,3.9081809433056285,2.3192624648195084,1.6051789965185703,1.9659147941107307,2.444254404125061,20.25117314033296,8.639513843272596,20.06009341788221,-1.0
90.0,3.8668472113559726,2.7557086352182063,1.5547879173914718,2.181512551850108,2.584290829216107,18.541984096428756,6.987892505276021,19.80739288263393,-1.0
91.0,3.9971938359474652,2.9444785118710977,1.4597610318910759,2.3132338439121263,2.6445798519281554,18.318297302260323,7.088507902589699,21.06842748307327,-1.0
92.0,4.1290421167000675,3.160637772302778,1.5760357173400283,2.197000363289795,2.6458562265666123,16.972270681757205,8.666931080292485,22.945505291789203,-1.0
93.0,4.0063856323356655,2.853464789729452,1.558662608463414,2.3708034912781737,2.6859001790675903,17.42965712173621,8.139570643326227,21.645359468870218,-1.0
94.0,3.898216322974492,2.689123478846446,1.5670949555628675,1.9819728052466132,2.5034993903918124,19.076221248977276,7.584499588986594,20.298948833457718,-1.0
95.0,3.86363644645411,2.8057703018802846,1.4890245892766996,2.096794568275893,2.539784001849961,18.657913014403118,6.15894425596433,20.02331936223053,-1.0
96.0,3.723052599380344,2.601930800117918,1.5355680065438453,1.7954981871723295,2.4111195921416537,18.411514286520344,5.6570461265094405,19.62246447528195,-1.0
97.0,3.5329741801353713,2.4688650470231743,1.602725803014805,1.7958012742394525,2.4250704487916264,17.292209634030208,6.299222879503224,18.06851915006861,-1.0
98.0,3.7400481098266742,2.752873477905368,1.8125255209380162,2.181879049206606,2.666374430532243,18.30024155586161,5.940439173859546,17.809139014938168,-1.0
99.0,3.716877332109027,2.847777605571551,1.6565324178701752,2.4342208587543643,2.7242379588741708,18.599222783005914,6.3299310064470475,16.196116008160807,-1.0
100.0,3.6876082537580257,2.9903558412332387,1.6320155641471554,2.642648244896391,2.811083505333179,17.131501670643875,8.060880018318592,15.399371821778152,-1.0
101.0,3.67974189810421,2.9818304797474617,1.5867143893990152,2.18270666750135,2.6003830514081447,18.151832945458565,9.27472157509357,15.483557977851873,-1.0
102.0,3.6093812974498722,2.5332428624184353,1.5211713413083987,2.151492598592659,2.528757738918438,16.81640525647459,9.960645851187305,17.491218560672685,-1.0
103.0,3.627295539655095,2.740575076687385,1.7483520399303885,2.2276250368608426,2.6710005933675918,16.146520943331893,9.043382399190655,17.255347739418852,-1.0
104.0,3.5244549843246937,2.6906081340092896,1.7119607685844425,1.9867043439626866,2.5487878103344848,16.965716312847164,11.394386978476788,14.65072221114707,-1.0
105.0,3.603665696110773,2.762579788496728,1.6985616936860477,2.1112876508174665,2.5828062249561308,16.44890543932145,7.874720880749378,17.39694659918923,-1.0
106.0,3.7149948316137924,3.057402807266231,1.6811437935888016,2.0503132166799656,2.613737678493298,17.209597834204782,5.420603249246772,18.118469226103727,-1.0
107.0,3.5055086232345674,3.1055417278084976,1.5628456874262453,2.3592313765345914,2.6929344219776636,15.107215210988299,6.768601107802219,15.493040628362225,-1.0
108.0,3.3397299077200033,2.933698202203382,1.4471217653679196,1.9844627626746023,2.512284572500769,14.712355404305946,6.730760179133895,15.465780737768602,-1.0
109.0,3.1706230008884897,2.6667520111882146,1.6115315579870062,2.149855420701121,2.575331019656623,13.229720394884609,7.387416730594828,14.071764364336259,-1.0
110.0,3.300730345642847,2.8669870849700336,1.6085440217519607,2.2858897674162386,2.6749460843450876,12.876777811950982,8.683716535878856,14.659680153300203,-1.0
111.0,3.3817776030508075,2.8755381614176336,1.432116151442168,2.335542696606648,2.624417373297125,12.370551933777405,8.29243968467094,16.72853183583691,-1.0
112.0,3.3702485795741515,2.7482048980417457,1.48808134609511,2.2658303720136446,2.6098106918060355,14.312186625851812,6.546163108577471,16.175029665184468,-1.0
113.0,3.3751742499719226,2.6777010026765105,1.5472903697650993,2.1326437314776325,2.566377685876388,13.74134182912319,5.90813719298927,17.454643920021162,-1.0
114.0,3.83365115879207,3.009372122513529,1.482579757030045,2.465705821936829,2.7040197528321417,16.81920831329046,7.011430152925208,19.29664240411141,-1.0
115.0,3.685937988860156,3.2320278723102485,1.6512709834127788,2.27579226742192,2.7135436061261253,16.3256321427152,8.232453293814483,16.334629215836,-1.0
116.0,3.9824823667753697,3.213346596170812,1.5530943483787338,2.745283065420992,2.8878422727263753,18.400835752766188,8.699259493916227,17.737062792184297,-1.0
117.0,4.0235022980250665,3.124845388264318,1.506149776836085,2.4076025795999834,2.6999003987904504,19.527859179361137,9.630324785951986,18.52363608418875,-1.0
118.0,4.062957524782723,3.2751460451769923,1.4726008662252563,2.5161525955767146,2.764637029597695,21.819457259086846,7.936172821610569,16.13561441066362,-1.0
119.0,4.083391465482091,3.5834337004919683,1.649365063163482,2.7543062480572007,2.9425614794142967,21.00598926292276,7.873840037853847,14.627561931635636,-1.0
120.0,3.9036795786778873,3.3245575969117906,1.5441693486222026,2.786775469982789,2.9174033968979165,20.218530200781515,7.301227865338614,13.832655821665089,-1.0
121.0,3.6396408136160163,3.1685177156948074,1.7240520717359586,2.6606218683115355,2.87084674770598,17.547588329385597,6.569446927865515,13.252988983739902,-1.0
122.0,3.914230995793128,3.3464595739368606,1.6410753713516355,2.605713861256549,2.8775573246877792,19.72402611253439,8.726724599403733,14.60175377304524,-1.0
123.0,3.8057083708566335,3.083665950136562,1.77506898055474,2.429191195050243,2.7891798946053425,20.086100315074663,9.758766086484561,13.134655304303505,-1.0
124.0,3.8568598337575053,3.1918265486342907,1.4793089546464617,2.530326487503308,2.7577111061591895,20.210504003539103,10.437181941028014,13.514368395806873,-1.0
125.0,3.7274419687974274,3.268458964067706,1.6288923234971233,2.662761919248619,2.882787986861665,19.36765892718943,8.1491083231723,11.518705566313113,-1.0
126.0,3.678071492799348,3.4965726122830385,1.527466655635235,2.5317821007759855,2.820963815980233,18.245945679464516,9.417596044210624,10.88544675499221,-1.0
127.0,3.8113121377810892,3.3785820534102102,1.3982560873538366,2.9146651983285095,2.9273159382047944,18.86152545568741,11.812758831474845,10.63523832174582,-1.0
128.0,3.7330636409969213,3.3004449031757637,1.570849253976936,2.9206415697434513,2.9560471901727756,17.859774509769842,12.537557795288254,9.578691789120757,-1.0
129.0,3.71866412318449,3.2841031372472993,1.4667341614196097,2.795909119477929,2.8891862625329505,18.332408550957183,12.426026356265092,9.800771885202119,-1.0
130.0,4.062282410093351,3.6857365919142646,1.7907221650391523,3.3973912777904336,3.279893069309263,18.793681487474068,12.774959926491306,9.568878468759223,-1.0
131.0,3.911718595107144,3.1454634797541368,1.8202021701728277,3.085621787190401,3.079960700669995,20.075449693139362,12.844214992400147,9.187430232605106,-1.0
132.0,3.6571464888703553,3.0214868594845106,1.669144632004871,2.699184295738342,2.86278483615202,19.624969721169265,10.745585826896557,8.808492795373997,-1.0
133.0,3.963506148808672,3.52406789797665,2.0272527717473454,3.181852182656736,3.2453960245545233,19.693599646818793,9.585526759979846,9.38673279047847,-1.0
134.0,3.8589522783066004,3.2386821551576843,1.7138943587379296,2.6955277648882645,2.9230962819833968,21.275064477232604,10.507430588641387,9.602049325440158,-1.0
135.0,3.7938705792322875,3.334977575985144,1.660251298819432,2.7283685952392904,2.9242940585477113,19.89648313276569,11.103183962318926,9.33584145265403,-1.0
136.0,3.6091272570567097,3.2233653439896472,1.5462929391786218,2.5753450960429625,2.8051570458848274,17.995850944468202,12.538604709624774,8.817615605723907,-1.0
137.0,3.838158329093146,3.277445012554128,1.6827797688624935,2.89968938126434,2.992408047246914,18.340229959541904,15.548522790629207,8.436602079895463,-1.0
138.0,3.9812028883815773,3.542772146223821,1.6576266863287474,3.1869817992577847,3.133063655345,18.104068611477146,15.365628094804672,9.211390137131586,-1.0
139.0,3.9661042954227335,3.7925360542727113,1.7268497350955503,2.6131620942854705,2.9518753253670136,19.256240499776364,14.090254509067814,9.47990141624723,-1.0
140.0,3.418425075415403,3.2448426618288857,1.6317242879225677,2.4360809500938934,2.779847059385247,14.942151242875342,11.888405906011089,9.768141003268864,-1.0
141.0,3.7499100297181913,3.420547252075795,1.5911873901836209,2.7091585105363176,2.900118452042205,17.299660250288746,11.99462690846399,11.752914422056193,-1.0
142.0,3.7606016851047825,3.1678290916410417,1.6043270092564579,2.679588116623587,2.8810446015177864,19.795631614687583,11.401521207073095,10.213334887484535,-1.0
143.0,3.758775814795736,3.4761754231759348,1.448795955684706,2.7203786377351684,2.8862339911207107,19.310650652606814,11.163219101843081,9.130653867744453,-1.0
144.0,3.7132546872883445,3.3255462294621627,1.6395379876414171,2.870496090536318,2.9976215359472875,18.467615109883717,11.564074293712395,8.540425719586977,-1.0
145.0,3.6427027597243025,3.0057507033346704,1.5931030783345101,2.7505308912081308,2.8849385219434835,18.066613510552173,13.916031823704623,8.596246995970503,-1.0
146.0,3.9296316014228867,3.3176291224386327,1.6078459785574355,2.880163089450621,3.0102979670331034,20.218226345194996,14.120178898715425,9.230786253383709,-1.0
147.0,3.9049745914907557,3.0186524788053584,1.6113159063586786,2.445633762053255,2.763692902036977,23.555475103011826,11.697866914348817,8.3793149683129,-1.0
148.0,4.178272828647838,3.7199227959593415,1.806657267275369,3.335579881830187,3.2622433545452063,21.348605884474917,12.512440250873688,8.266363329306943,-1.0
149.0,4.513873335774948,4.065237361144187,1.6990255621371126,3.2627973142004865,3.2782200638496635,24.333708323531354,14.084014952076894,8.84257546616298,-1.0
150.0,4.294431166478858,3.4660962508743984,1.676345644206091,2.8451217361804497,3.0261396991452005,24.60449584750445,14.091058179940704,9.511994114082748,-1.0
151.0,4.346001214489033,3.6586190037288993,1.7504698267967926,2.7449842595140477,3.0117748044684496,24.971923919627756,13.490661965287465,9.591605478183675,-1.0
152.0,4.15619126347116,3.448273600187103,1.8246211033074529,2.5907154181450736,2.963461962941571,23.121124072505797,14.068307939590431,9.848566942699136,-1.0
153.0,4.188217448980922,3.574510883132248,1.6937459612734493,2.8048562971129694,3.0314461746391044,22.628773270274603,13.931625087966003,10.235838572655359,-1.0
154.0,4.11111875533519,3.4310114679445247,1.6487081506245256,2.533293498456616,2.8876396372349022,22.714630272566207,13.371130119798345,11.23664734781635,-1.0
155.0,3.903281015162695,3.42086048173635,1.7364415921737069,2.487995927463611,2.8784946605143436,20.04586030492284,12.749381474497486,11.236608054880673,-1.0
156.0,4.02820885700675,3.598648582403737,1.569812644761032,2.589183145478514,2.894923302669157,21.204061661544625,11.960503824844245,11.768865976139015,-1.0
157.0,4.062928370292424,3.626538158202557,1.8830615294703341,2.53127295041697,2.9598398036160285,21.38576865045037,10.699836542662688,12.167901639133172,-1.0
158.0,4.130339637443709,3.741256434019764,1.9876943133073492,2.416188875389223,2.9748043821550096,20.119980234235122,11.658608892041054,14.499122515274616,-1.0
159.0,3.996212069016753,3.7253060106225844,1.9073669017299453,2.506580521994156,2.9828459862170384,18.16796090025017,11.709740866112064,14.2065156257783,-1.0
160.0,3.707691414494968,3.575531942669778,1.7697281983362774,2.399231541643577,2.838440372962262,16.032145231365934,12.03428041887901,12.374358279359306,-1.0
161.0,3.7441364771961148,3.4438125103918966,1.7389882279849382,2.3274705848055874,2.8084106118833136,17.26953509904015,12.561434081895428,12.492882033493116,-1.0
162.0,3.8260959615563377,3.700357952596934,1.5666981771739545,2.5090785031783542,2.877881889328435,18.117344963104706,10.971144113270007,12.194966540173656,-1.0
163.0,3.478828407008055,2.970122369773678,1.5322847466532823,1.9944307315963723,2.588269725424469,15.976522661814668,14.771722625078597,11.633231347690442,-1.0
164.0,3.67214728092013,3.183527304608769,1.6239676358292519,2.3896066385212187,2.7748532635093057,16.807883412985,15.13201669295841,11.150190260393924,-1.0
165.0,3.8323433729416636,3.170497132742111,1.6885240908997046,2.367357970875866,2.787515804628603,19.319191118223262,15.476428766103304,10.766469517554809,-1.0
166.0,3.967465162177981,3.4099904836357564,1.59610972832343,2.5391600866856905,2.8665867908998877,20.648167003262504,13.730717238952872,11.32791899332688,-1.0
167.0,4.19573990554388,3.8591003445669356,1.7949678504470468,2.7718500029795474,3.061207738630767,20.302572072268156,14.292909107620279,12.124381423360134,-1.0
168.0,4.202667361732524,3.76855877697634,1.777382528017259,2.757107149817865,3.0739086512377134,19.676685038526273,14.532406031153947,13.83950839136012,-1.0
169.0,4.3813712625297665,3.983248813648397,1.7930434950652963,3.015449087183431,3.210843097917592,19.82343043269333,16.4999228687809,13.432070023010725,-1.0
170.0,4.130268501959194,3.5126006231775206,1.7428245937185292,2.980168351723611,3.12001215718621,19.32797533973902,14.993826485526961,12.918113748046276,-1.0
171.0,4.123335380353723,3.421912357187635,1.628896193338393,2.9660750311914397,3.0339417522628223,20.208512618432646,14.636751718155582,12.725299190150588,-1.0
172.0,4.19723400483489,3.309210227450279,1.6816655482507998,2.842085189973093,2.983577713273742,21.84269126379908,14.520483754355977,13.160056710124389,-1.0
173.0,4.267667354824718,2.8847788311015603,1.491058161987724,2.479969521610554,2.741586851501669,25.008745509729447,14.128465117786668,14.217623597578397,-1.0
174.0,4.155038326424247,2.9118204227103854,1.6723922117490329,2.582894537911123,2.8059521285987703,23.12529711440315,12.91954333583903,14.640392520354109,-1.0
175.0,4.261073622056447,3.3981194029113957,1.7583897438214018,3.0035310472771117,3.056174094509334,20.72065825060917,14.622077638689001,14.69876929730499,-1.0
176.0,4.233381444183332,3.302156825976404,1.895196418267819,2.9093234221473376,3.0634389238088326,22.202914108208613,14.02591894239978,12.783945037604555,-1.0
177.0,4.291712216827116,3.1088324446150764,1.9129406929261685,2.305938001249698,2.8211101912510532,24.774004606251314,12.601044086276923,14.525616340014494,-1.0
178.0,4.238012991666502,3.1952140183254656,1.7237832257074805,2.7980967113638067,2.9558724125807476,21.645652749280504,14.525237877271357,15.093101312468551,-1.0
