Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
181.0,2.3674624869810343,2.5679860624130857,-1.0,-1.0,-1.0,-1.0,4.668249135101011
182.0,2.385076571824174,2.565548412515524,-1.0,-1.0,-1.0,-1.0,5.4343684106820165
183.0,2.585103611796568,2.616801101707113,-1.0,-1.0,-1.0,-1.0,5.283481918002967
184.0,2.845428428244726,2.7942558294594435,-1.0,-1.0,-1.0,-1.0,5.983047456688239
185.0,2.593336145068005,2.657419698364989,-1.0,-1.0,-1.0,-1.0,5.363333722220238
186.0,2.620722452272207,2.720623443499693,-1.0,-1.0,-1.0,-1.0,4.581773127854934
187.0,2.5781640733973497,2.6675464705287624,-1.0,-1.0,-1.0,-1.0,4.815729845411322
188.0,2.5644733871724688,2.699706704435342,-1.0,-1.0,-1.0,-1.0,5.0514936998930855
189.0,2.5722644314983723,2.645779136517822,-1.0,-1.0,-1.0,-1.0,6.0515177476746
190.0,2.485987222812981,2.58177858411814,-1.0,-1.0,-1.0,-1.0,5.634293837108473
191.0,2.465107176833985,2.5452673572247897,-1.0,-1.0,-1.0,-1.0,5.876200865728319
192.0,2.601875475974695,2.6848045461988232,-1.0,-1.0,-1.0,-1.0,5.250423053439446
193.0,2.5349335048536976,2.6248726481607467,-1.0,-1.0,-1.0,-1.0,5.14520621496704
194.0,2.3403451953784145,2.554072590724271,-1.0,-1.0,-1.0,-1.0,4.793245688640527
195.0,2.401601052679224,2.529086168772996,-1.0,-1.0,-1.0,-1.0,4.716907528014019
196.0,2.3651599778705386,2.4608078753457066,-1.0,-1.0,-1.0,-1.0,5.161899852372813
197.0,2.3014751157089948,2.452105628409795,-1.0,-1.0,-1.0,-1.0,5.707534860102391
198.0,2.481679331631606,2.586436224776439,-1.0,-1.0,-1.0,-1.0,5.60686155841931
199.0,2.3576763146955515,2.5252038686363387,-1.0,-1.0,-1.0,-1.0,5.622516364792146
200.0,2.4581308963898527,2.5712448747302705,-1.0,-1.0,-1.0,-1.0,5.82967739962547
201.0,2.475819060589083,2.6341749421174883,-1.0,-1.0,-1.0,-1.0,5.223184671998489
202.0,2.438746725575353,2.588343034689784,-1.0,-1.0,-1.0,-1.0,5.794420023206147
203.0,2.4414764249357663,2.5749382223744552,-1.0,-1.0,-1.0,-1.0,5.601709262308003
204.0,2.4902818320029803,2.6120333170292507,-1.0,-1.0,-1.0,-1.0,6.0623129669185944
205.0,2.3111823849909356,2.494229751995738,-1.0,-1.0,-1.0,-1.0,5.418780788011809
206.0,2.2200799092251358,2.452348171388185,-1.0,-1.0,-1.0,-1.0,5.448595429212031
207.0,2.296995818349304,2.5096939532640414,-1.0,-1.0,-1.0,-1.0,5.265536988438086
208.0,2.342410149050058,2.4860627990679,-1.0,-1.0,-1.0,-1.0,5.112426070015836
209.0,2.154635751656446,2.386121607948797,-1.0,-1.0,-1.0,-1.0,4.862988346778095
210.0,2.2261687783447512,2.476059313922962,-1.0,-1.0,-1.0,-1.0,5.251823960569061
211.0,2.2822387766447525,2.4646338348802095,-1.0,-1.0,-1.0,-1.0,4.947142938934937
212.0,2.228474505244113,2.4515353009147036,-1.0,-1.0,-1.0,-1.0,5.3052681368532975
213.0,2.3000764566772585,2.4805380404681614,-1.0,-1.0,-1.0,-1.0,4.812483320888863
214.0,2.3761755918178333,2.6106586255080564,-1.0,-1.0,-1.0,-1.0,5.0995288413472135
215.0,2.361481372328386,2.564766562477776,-1.0,-1.0,-1.0,-1.0,4.316507204573
216.0,2.256739226794695,2.4877069940506975,-1.0,-1.0,-1.0,-1.0,4.31969295652449
217.0,2.185077222625348,2.5010983411405014,-1.0,-1.0,-1.0,-1.0,4.239338132064439
218.0,2.1074362237012663,2.4903127775160705,-1.0,-1.0,-1.0,-1.0,3.069182016226763
219.0,2.0957061324292887,2.471213211457679,-1.0,-1.0,-1.0,-1.0,2.887912217568129
220.0,2.182653823519758,2.5037396412893305,-1.0,-1.0,-1.0,-1.0,3.7859655677314326
221.0,2.17911275257789,2.5013810086636807,-1.0,-1.0,-1.0,-1.0,3.735603622827862
222.0,2.121489999154755,2.4970481703222416,-1.0,-1.0,-1.0,-1.0,3.5800489515487777
223.0,2.2374021880892596,2.5501052104595616,-1.0,-1.0,-1.0,-1.0,3.4665459072534985
224.0,2.07795819284256,2.4634343007184643,-1.0,-1.0,-1.0,-1.0,3.0161069868434356
225.0,2.066562530641822,2.469843204160396,-1.0,-1.0,-1.0,-1.0,4.092497704101745
226.0,2.1844478637529963,2.4949208131730405,-1.0,-1.0,-1.0,-1.0,4.028184663175072
227.0,2.2825134382662173,2.5499411371363006,-1.0,-1.0,-1.0,-1.0,4.1646289087003705
228.0,2.5162813410909894,2.7133751834534348,-1.0,-1.0,-1.0,-1.0,3.7165631827610226
229.0,2.5813958669905688,2.7692908033164136,-1.0,-1.0,-1.0,-1.0,4.755198514632967
230.0,2.4279363569735803,2.6207956711792404,-1.0,-1.0,-1.0,-1.0,4.945668219022698
231.0,2.591053636376198,2.7406697581673525,-1.0,-1.0,-1.0,-1.0,4.862352283239567
232.0,2.574741251945494,2.7321805902091807,-1.0,-1.0,-1.0,-1.0,4.055359112751576
233.0,2.362416930969374,2.5846839524331555,-1.0,-1.0,-1.0,-1.0,4.101297434504031
234.0,2.6642135847681634,2.743154865541529,-1.0,-1.0,-1.0,-1.0,5.051275343650393
235.0,2.5050050594861437,2.631560130224551,-1.0,-1.0,-1.0,-1.0,4.7929294137695
236.0,2.685804092960621,2.8236878579326654,-1.0,-1.0,-1.0,-1.0,4.68316670738669
237.0,2.813097243895099,2.92822790239004,-1.0,-1.0,-1.0,-1.0,4.894957062656575
238.0,2.7762376819712653,2.839134058000896,-1.0,-1.0,-1.0,-1.0,5.31492637693061
239.0,2.682120343221438,2.816897396742904,-1.0,-1.0,-1.0,-1.0,3.913700232812198
240.0,2.629550957805542,2.783965139854168,-1.0,-1.0,-1.0,-1.0,4.295465905617724
241.0,2.491010933258481,2.667227313920727,-1.0,-1.0,-1.0,-1.0,4.083005627649262
242.0,2.317423879493388,2.56659159591314,-1.0,-1.0,-1.0,-1.0,3.954594957264943
243.0,2.574100159283628,2.7218041796458783,-1.0,-1.0,-1.0,-1.0,4.222650224648417
244.0,2.4762032108681495,2.653211524852761,-1.0,-1.0,-1.0,-1.0,4.189460176407734
245.0,2.71756483927465,2.8474838934535898,-1.0,-1.0,-1.0,-1.0,3.4815933185773207
246.0,2.567129709325618,2.7149195828830877,-1.0,-1.0,-1.0,-1.0,3.2628322969045542
247.0,2.8245354957140787,2.8748717422176866,-1.0,-1.0,-1.0,-1.0,3.56999009705836
248.0,2.399544513049206,2.6290202933961084,-1.0,-1.0,-1.0,-1.0,3.4944463414191183
249.0,2.5792798293524255,2.7213054887093393,-1.0,-1.0,-1.0,-1.0,3.301673597339301
250.0,2.707495137617888,2.8124756065571277,-1.0,-1.0,-1.0,-1.0,3.346379447366519
251.0,2.697531815702843,2.8128188186254937,-1.0,-1.0,-1.0,-1.0,4.3044099720274165
252.0,2.6840170989813332,2.7584404798500164,-1.0,-1.0,-1.0,-1.0,3.503233504641324
253.0,2.6117933021535715,2.751811009873044,-1.0,-1.0,-1.0,-1.0,3.7400045297025177
