Frame         Time          Elec          VdW           Total         
145           145           -873.8        -47.2667      -921.067      
146           146           -856.422      -56.0464      -912.468      
147           147           -882.96       -53.9347      -936.894      
148           148           -884.049      -53.2568      -937.306      
149           149           -907.412      -56.1223      -963.535      
150           150           -906.142      -61.4992      -967.641      
151           151           -944.822      -64.3229      -1009.15      
152           152           -876.912      -53.8032      -930.715      
153           153           -1026.13      -56.9283      -1083.06      
154           154           -938.81       -61.355       -1000.16      
155           155           -1035.2       -64.0682      -1099.27      
156           156           -1058.14      -55.5883      -1113.73      
157           157           -997.779      -49.7386      -1047.52      
158           158           -1092.76      -56.5929      -1149.36      
159           159           -1064.11      -50.0202      -1114.13      
160           160           -1162.7       -56.2293      -1218.93      
161           161           -1133.8       -63.3461      -1197.15      
162           162           -1115.07      -61.3674      -1176.43      
163           163           -1184.82      -48.0483      -1232.86      
164           164           -1150.63      -57.1116      -1207.74      
165           165           -1237.76      -53.5923      -1291.36      
166           166           -1131.9       -62.4172      -1194.32      
167           167           -950.223      -57.9953      -1008.22      
168           168           -938.49       -62.3242      -1000.81      
169           169           -988.374      -63.1636      -1051.54      
170           170           -1046.34      -58.5859      -1104.93      
171           171           -1019.78      -62.7607      -1082.54      
172           172           -932.851      -72.4877      -1005.34      
173           173           -942.206      -66.9261      -1009.13      
174           174           -897.332      -73.8431      -971.175      
175           175           -981.413      -70.1193      -1051.53      
176           176           -810.99       -72.031       -883.021      
177           177           -873.875      -63.0266      -936.902      
178           178           -927.279      -56.6134      -983.892      
179           179           -980.824      -61.4767      -1042.3       
180           180           -941.488      -68.4991      -1009.99      
181           181           -1048.92      -66.8185      -1115.74      
182           182           -1036.88      -58.8543      -1095.74      
183           183           -1139.95      -59.6145      -1199.57      
184           184           -1036.84      -60.8224      -1097.66      
185           185           -1089.19      -52.9791      -1142.17      
186           186           -1033.38      -69.1735      -1102.55      
187           187           -950.415      -57.5841      -1008         
188           188           -922.258      -61.3248      -983.583      
189           189           -1008.77      -65.3048      -1074.08      
190           190           -1135.38      -67.6597      -1203.04      
191           191           -1069.71      -65.7112      -1135.42      
192           192           -1054.51      -70.2225      -1124.73      
193           193           -1100.49      -69.2244      -1169.72      
194           194           -1113.2       -61.9632      -1175.16      
195           195           -1082.63      -68.9398      -1151.57      
196           196           -1108.99      -65.8483      -1174.84      
197           197           -973.816      -64.887       -1038.7       
198           198           -1020.61      -67.3339      -1087.95      
199           199           -1151.03      -63.9121      -1214.94      
200           200           -1089.68      -78.8818      -1168.57      
201           201           -1119.84      -63.4971      -1183.33      
202           202           -1002.21      -66.8746      -1069.08      
203           203           -1021.53      -60.8796      -1082.41      
204           204           -1033.74      -64.0682      -1097.81      
205           205           -1136.08      -67.6186      -1203.7       
206           206           -1089.6       -62.2851      -1151.89      
207           207           -1185.8       -70.9168      -1256.72      
208           208           -1173.33      -66.8183      -1240.14      
209           209           -1241.82      -53.8526      -1295.67      
210           210           -1215.51      -79.545       -1295.05      
211           211           -1171.67      -57.24        -1228.91      
212           212           -1168.18      -67.4306      -1235.61      
213           213           -1173.93      -68.4056      -1242.34      
214           214           -1223.76      -63.6134      -1287.37      
215           215           -1125.3       -64.9535      -1190.25      
216           216           -1243.24      -70.4529      -1313.7       
217           217           -1180.59      -63.4279      -1244.02      
218           218           -1117.18      -56.0953      -1173.27      
219           219           -1077.22      -60.9127      -1138.13      
220           220           -900.338      -53.8312      -954.17       
221           221           -1080.47      -59.0821      -1139.55      
222           222           -1004.84      -50.9995      -1055.84      
223           223           -972.906      -62.3034      -1035.21      
224           224           -966.703      -61.1772      -1027.88      
225           225           -909.152      -54.0381      -963.19       
226           226           -986.281      -62.9856      -1049.27      
227           227           -1038.62      -58.6242      -1097.24      
228           228           -1092.35      -63.6777      -1156.03      
229           229           -1089.06      -54.7816      -1143.85      
230           230           -1042.07      -55.5198      -1097.59      
231           231           -908.866      -59.7882      -968.654      
232           232           -959.369      -60.2979      -1019.67      
233           233           -1060.46      -59.2396      -1119.7       
234           234           -1042.72      -58.0415      -1100.76      
235           235           -1015.05      -41.9028      -1056.96      
236           236           -1080.23      -52.4772      -1132.71      
237           237           -1149.24      -48.5106      -1197.75      
238           238           -1182.3       -55.4758      -1237.77      
239           239           -1250.54      -43.3466      -1293.89      
240           240           -1154.21      -48.1744      -1202.39      
241           241           -1114.46      -51.6056      -1166.07      
242           242           -1110.77      -57.654       -1168.42      
243           243           -1109.21      -46.8628      -1156.07      
244           244           -1151.6       -58.0707      -1209.67      
245           245           -1153.26      -49.6298      -1202.89      
246           246           -1243.95      -56.6448      -1300.6       
247           247           -1152.24      -44.9702      -1197.21      
248           248           -1166.55      -49.2893      -1215.84      
249           249           -1223.09      -58.8964      -1281.99      
250           250           -1222.48      -54.7005      -1277.18      
251           251           -1191.62      -60.7151      -1252.33      
252           252           -1163.05      -60.1035      -1223.16      
253           253           -1218.19      -49.233       -1267.42      
254           254           -1143.05      -54.7029      -1197.76      
255           255           -1154.83      -53.1628      -1208         
256           256           -1207.54      -51.6532      -1259.19      
257           257           -1162.64      -50.5489      -1213.18      
258           258           -1223.06      -60.9577      -1284.02      
259           259           -1210.25      -51.3945      -1261.65      
260           260           -1142.38      -51.0027      -1193.38      
261           261           -1131.75      -50.665       -1182.41      
262           262           -1251.11      -61.6382      -1312.74      
263           263           -1107.68      -53.22        -1160.9       
264           264           -1073.76      -60.4506      -1134.21      
265           265           -988.216      -64.0402      -1052.26      
266           266           -1081.15      -61.1189      -1142.27      
267           267           -1173.69      -58.339       -1232.03      
268           268           -1059.19      -68.837       -1128.02      
269           269           -1123.53      -60.1821      -1183.71      
270           270           -1110.45      -58.8159      -1169.27      
271           271           -1044.98      -66.955       -1111.93      
272           272           -1121.98      -55.0948      -1177.08      
273           273           -1223.93      -68.6663      -1292.59      
274           274           -1185.27      -64.2084      -1249.48      
275           275           -1201.34      -54.0221      -1255.37      
276           276           -1235.39      -58.8047      -1294.19      
277           277           -1159.38      -63.1213      -1222.5       
278           278           -1162.11      -63.9326      -1226.05      
279           279           -1070.52      -61.1186      -1131.64      
280           280           -1229.81      -65.4586      -1295.27      
281           281           -1163.91      -56.3068      -1220.22      
282           282           -1138.09      -63.1078      -1201.2       
283           283           -1138.02      -52.4815      -1190.5       
284           284           -899.729      -60.0392      -959.768      
285           285           -963.551      -65.1739      -1028.72      
286           286           -935.641      -62.0278      -997.669      
287           287           -916.229      -63.3239      -979.553      
288           288           -888.01       -55.1815      -943.191      
289           289           -967.443      -57.0943      -1024.54      
290           290           -988.953      -59.7026      -1048.66      
291           291           -1100.05      -48.6983      -1148.75      
292           292           -1063.47      -70.3272      -1133.79      
293           293           -880.619      -58.4749      -939.094      
294           294           -853.988      -69.6088      -923.597      
295           295           -919.438      -67.8571      -987.295      
296           296           -965.083      -66.6633      -1031.75      
297           297           -922.974      -63.324       -986.298      
298           298           -1008.58      -60.606       -1069.18      
299           299           -872.304      -61.6097      -933.914      
300           300           -794.9        -67.3338      -862.234      
301           301           -794.816      -68.8942      -863.71       
302           302           -779.917      -58.0521      -837.969      
303           303           -723.34       -60.0445      -783.384      
304           304           -831.89       -63.6033      -895.493      
305           305           -761.842      -54.0887      -815.931      
306           306           -903.666      -51.7366      -955.403      
307           307           -908.126      -51.7363      -959.863      
308           308           -933.537      -58.1994      -991.736      
309           309           -946.424      -48.9712      -995.396      
310           310           -945.595      -55.8362      -1001.43      
311           311           -945.578      -52.3587      -997.936      
312           312           -998.335      -53.8162      -1052.15      
313           313           -1013.32      -60.4329      -1073.75      
314           314           -911.712      -56.8308      -968.542      
315           315           -964.606      -64.4922      -1029.1       
316           316           -962.762      -60.8229      -1023.58      
317           317           -1036.28      -65.4493      -1101.73      
318           318           -1034.47      -57.5551      -1092.03      
319           319           -1027.52      -47.7043      -1075.22      
320           320           -1053.19      -50.9875      -1104.18      
321           321           -1029.23      -56.4807      -1085.71      
322           322           -1003.87      -54.8473      -1058.72      
323           323           -1046.3       -62.4766      -1108.78      
324           324           -1101.81      -66.6766      -1168.49      
325           325           -989.369      -67.2985      -1056.67      
326           326           -1074.77      -54.2023      -1128.97      
327           327           -1042.22      -69.4043      -1111.62      
328           328           -1051.27      -54.9508      -1106.22      
329           329           -1039.45      -57.33        -1096.78      
330           330           -1044.33      -61.3502      -1105.68      
331           331           -1032.25      -64.2993      -1096.54      
332           332           -951.06       -62.9228      -1013.98      
333           333           -1030.25      -52.5898      -1082.84      
334           334           -994.03       -59.6866      -1053.72      
335           335           -1013.3       -63.6522      -1076.95      
336           336           -1009.01      -61.1726      -1070.18      
337           337           -1051.66      -66.0193      -1117.68      
338           338           -996.377      -59.9379      -1056.32      
339           339           -967.217      -54.9828      -1022.2       
340           340           -1035.41      -69.5827      -1104.99      
341           341           -988.365      -62.7999      -1051.17      
342           342           -1042.15      -65.7584      -1107.91      
343           343           -1051.92      -67.0369      -1118.96      
344           344           -994.426      -63.9953      -1058.42      
345           345           -1061.27      -71.6597      -1132.93      
346           346           -1089.05      -62.7989      -1151.85      
347           347           -1069.76      -65.5793      -1135.34      
348           348           -1072.47      -65.9407      -1138.41      
349           349           -1009.78      -57.8394      -1067.62      
350           350           -1095.52      -63.1935      -1158.71      
351           351           -1016.04      -59.3323      -1075.37      
352           352           -990.692      -57.9662      -1048.66      
353           353           -990.427      -60.6132      -1051.04      
354           354           -1037.66      -61.7055      -1099.37      
355           355           -1000.48      -62.9761      -1063.45      
356           356           -1045.02      -65.6236      -1110.64      
357           357           -1004.51      -73.4658      -1077.98      
358           358           -1038.07      -67.7284      -1105.8       
359           359           -1141.21      -66.9163      -1208.13      
360           360           -1139.73      -61.4767      -1201.21      
361           361           -1211.66      -57.066       -1268.73      
362           362           -1291.06      -69.2647      -1360.33      
363           363           -1316.53      -61.5955      -1378.12      
364           364           -1223.63      -71.4467      -1295.07      
365           365           -1253.42      -59.7472      -1313.16      
366           366           -1114.48      -67.2489      -1181.73      
367           367           -1253.48      -69.3709      -1322.85      
368           368           -1201.31      -61.8822      -1263.19      
369           369           -1124.72      -64.6946      -1189.41      
370           370           -1227.2       -57.0084      -1284.21      
371           371           -1139.71      -65.9993      -1205.71      
372           372           -1073         -63.7963      -1136.79      
373           373           -1209.6       -62.4697      -1272.07      
374           374           -1128.9       -75.0408      -1203.95      
375           375           -1122.34      -59.2931      -1181.63      
376           376           -1135.65      -67.8865      -1203.53      
377           377           -1194.49      -60.181       -1254.67      
378           378           -1169.24      -63.0326      -1232.27      
379           379           -1143.95      -56.7411      -1200.69      
380           380           -1009.62      -65.177       -1074.8       
381           381           -1072.49      -56.3913      -1128.88      
382           382           -1220.03      -75.8023      -1295.83      
383           383           -1146.09      -62.9711      -1209.06      
384           384           -1154.94      -55.9915      -1210.94      
385           385           -1180.4       -67.5606      -1247.96      
386           386           -1178.27      -73.1971      -1251.47      
387           387           -1190.71      -65.9125      -1256.62      
388           388           -1141.99      -73.7504      -1215.74      
389           389           -1313.61      -57.8515      -1371.46      
390           390           -1271.78      -57.5952      -1329.37      
391           391           -1184.62      -64.815       -1249.43      
392           392           -1187.37      -59.9751      -1247.35      
393           393           -1221.72      -61.6601      -1283.38      
394           394           -1226.24      -75.0374      -1301.27      
395           395           -1236.27      -71.5877      -1307.86      
396           396           -1132.09      -68.448       -1200.54      
397           397           -1164.99      -66.713       -1231.71      
398           398           -1112.83      -66.0299      -1178.86      
399           399           -1110.73      -64.5043      -1175.23      
400           400           -1141.22      -62.9306      -1204.15      
401           401           -1090.49      -62.228       -1152.72      
402           402           -1011.93      -67.1879      -1079.11      
403           403           -1011.28      -72.1308      -1083.41      
404           404           -1114.05      -61.7688      -1175.82      
405           405           -1074.19      -64.2313      -1138.42      
406           406           -1056.37      -63.2482      -1119.62      
407           407           -1166.07      -69.5247      -1235.6       
408           408           -1142.04      -51.3004      -1193.34      
409           409           -1117.88      -60.5223      -1178.4       
410           410           -1156.42      -64.9871      -1221.4       
411           411           -1104.68      -66.3012      -1170.98      
412           412           -1228.45      -64.4071      -1292.86      
413           413           -1163.18      -63.4379      -1226.62      
414           414           -1185.44      -67.3003      -1252.74      
415           415           -1197.25      -59.87        -1257.12      
416           416           -1112.92      -56.3913      -1169.31      
417           417           -1302.72      -56.6744      -1359.39      
418           418           -1188.11      -62.8609      -1250.97      
419           419           -1097.64      -64.912       -1162.55      
420           420           -1225.69      -61.3495      -1287.04      
421           421           -1255.7       -62.6252      -1318.32      
422           422           -1143.69      -65.3399      -1209.03      
423           423           -1079.26      -65.7094      -1144.97      
424           424           -1204.84      -59.7263      -1264.57      
425           425           -1158.6       -70.9961      -1229.59      
426           426           -1124.29      -68.9581      -1193.25      
427           427           -1053.92      -67.0735      -1121         
428           428           -1072.11      -69.7369      -1141.85      
429           429           -1148.9       -57.7711      -1206.68      
430           430           -1047.07      -69.3495      -1116.42      
431           431           -1095.18      -63.1794      -1158.36      
432           432           -1137.19      -69.0031      -1206.19      
433           433           -1112.16      -79.7418      -1191.9       
434           434           -1103.17      -69.8284      -1173         
435           435           -1119.94      -74.1374      -1194.08      
436           436           -1155.77      -69.1246      -1224.89      
437           437           -1157.15      -83.0328      -1240.18      
438           438           -1214.81      -69.3719      -1284.18      
439           439           -1093.55      -78.5658      -1172.12      
440           440           -1160.78      -68.6124      -1229.39      
441           441           -1146.89      -68.5626      -1215.45      
442           442           -994.45       -69.1746      -1063.62      
443           443           -1073.17      -63.8137      -1136.98      
444           444           -1081.15      -73.2875      -1154.44      
445           445           -992.421      -69.3704      -1061.79      
446           446           -1024.15      -69.8018      -1093.95      
447           447           -973.994      -65.0132      -1039.01      
448           448           -976.189      -71.1252      -1047.31      
449           449           -986.116      -72.6824      -1058.8       
450           450           -1014.57      -67.6937      -1082.27      
451           451           -1002.21      -83.2746      -1085.49      
452           452           -1174.29      -74.1375      -1248.43      
453           453           -1197.08      -77.6256      -1274.7       
454           454           -1220.91      -67.3494      -1288.26      
455           455           -1220.49      -75.094       -1295.58      
456           456           -1250.21      -71.4914      -1321.7       
457           457           -1162.54      -79.0614      -1241.6       
458           458           -1036.69      -77.8012      -1114.49      
459           459           -1108.41      -75.3076      -1183.72      
460           460           -1268.02      -70.9019      -1338.92      
461           461           -1149.39      -87.8138      -1237.21      
462           462           -1206.9       -66.5475      -1273.45      
463           463           -1069.79      -79.8101      -1149.6       
464           464           -1132.86      -76.6975      -1209.56      
465           465           -1088.85      -67.5985      -1156.45      
466           466           -1036.05      -81.6604      -1117.71      
467           467           -1053.12      -79.8752      -1132.99      
468           468           -1043         -73.9861      -1116.99      
469           469           -997.983      -79.5087      -1077.49      
470           470           -1018.38      -75.9529      -1094.33      
471           471           -992.303      -67.6789      -1059.98      
472           472           -909.472      -59.752       -969.224      
473           473           -978.934      -77.4397      -1056.37      
474           474           -879.415      -69.2472      -948.662      
475           475           -941.656      -59.7437      -1001.4       
476           476           -877.182      -65.4345      -942.617      
