Frame         Time          Elec          VdW           Total         
140           140           -1028.26      -78.5768      -1106.84      
141           141           -1034.31      -70.7834      -1105.09      
142           142           -1033.28      -67.397       -1100.68      
143           143           -1116.1       -65.8406      -1181.94      
144           144           -1055.47      -67.0269      -1122.5       
145           145           -1008.94      -72.0286      -1080.97      
146           146           -1016.04      -61.6619      -1077.7       
147           147           -1033.91      -74.2121      -1108.12      
148           148           -988.09       -66.9826      -1055.07      
149           149           -1072.63      -62.6161      -1135.25      
150           150           -1037.86      -85.1695      -1123.03      
151           151           -1089.64      -64.3296      -1153.97      
152           152           -1099.87      -61.187       -1161.06      
153           153           -1048.45      -75.1127      -1123.57      
154           154           -1110.46      -68.3049      -1178.76      
155           155           -1116.81      -73.0577      -1189.87      
156           156           -1187.79      -59.5887      -1247.38      
157           157           -1122.26      -59.3105      -1181.57      
158           158           -1089.55      -82.2807      -1171.83      
159           159           -1019.62      -68.6746      -1088.29      
160           160           -964.956      -76.9807      -1041.94      
161           161           -900.739      -72.7768      -973.516      
162           162           -942.193      -69.459       -1011.65      
163           163           -990.024      -65.2444      -1055.27      
164           164           -852.134      -80.8143      -932.948      
165           165           -878.625      -74.4404      -953.065      
166           166           -929.787      -71.2002      -1000.99      
167           167           -910.401      -76.8351      -987.236      
168           168           -959.089      -79.3755      -1038.46      
169           169           -917.386      -71.504       -988.89       
170           170           -906.893      -75.7123      -982.605      
171           171           -870.647      -70.616       -941.263      
172           172           -939.261      -70.6931      -1009.95      
173           173           -932.793      -75.0915      -1007.88      
174           174           -917.251      -74.8466      -992.097      
175           175           -888.473      -73.1698      -961.643      
176           176           -863.433      -74.6163      -938.049      
177           177           -882.735      -74.8131      -957.548      
178           178           -911.546      -75.4284      -986.975      
179           179           -953.669      -70.5178      -1024.19      
180           180           -943.306      -74.4562      -1017.76      
181           181           -907.557      -70.7576      -978.315      
182           182           -787.308      -74.0843      -861.393      
183           183           -956.178      -64.9778      -1021.16      
184           184           -868.223      -68.9638      -937.187      
185           185           -819.1        -59.6679      -878.768      
186           186           -840.599      -73.9759      -914.575      
187           187           -909.517      -73.7489      -983.266      
188           188           -832.844      -67.6488      -900.493      
189           189           -851.891      -80.7131      -932.604      
190           190           -860.717      -78.3042      -939.022      
191           191           -801.718      -76.4623      -878.18       
192           192           -850.56       -82.4422      -933.002      
193           193           -830.832      -68.2883      -899.12       
194           194           -843.229      -74.1587      -917.387      
195           195           -871.477      -68.9314      -940.408      
196           196           -838.022      -77.1045      -915.126      
197           197           -904.729      -65.2387      -969.968      
198           198           -870.791      -62.5127      -933.304      
199           199           -914.827      -72.2174      -987.045      
200           200           -902.727      -69.2165      -971.944      
201           201           -873.347      -68.5954      -941.943      
202           202           -886.201      -68.7665      -954.967      
203           203           -966.952      -64.6182      -1031.57      
204           204           -1084.54      -61.5161      -1146.05      
205           205           -1028.4       -62.1643      -1090.56      
206           206           -914.415      -77.5628      -991.978      
207           207           -869.272      -77.5143      -946.786      
208           208           -864.75       -67.6502      -932.4        
209           209           -942.708      -68.9518      -1011.66      
210           210           -933.661      -71.5786      -1005.24      
211           211           -941.529      -66.8561      -1008.39      
212           212           -876.696      -69.4831      -946.179      
213           213           -942.199      -63.4732      -1005.67      
214           214           -935.393      -65.5961      -1000.99      
215           215           -953.266      -69.7198      -1022.99      
216           216           -897.125      -73.8532      -970.978      
217           217           -1008.15      -66.5403      -1074.69      
218           218           -969.837      -68.5537      -1038.39      
219           219           -949.243      -57.7761      -1007.02      
220           220           -962.711      -75.9246      -1038.64      
221           221           -889.445      -72.7756      -962.221      
222           222           -940.56       -62.3923      -1002.95      
223           223           -921.39       -75.4043      -996.795      
224           224           -967.734      -67.8652      -1035.6       
225           225           -973.205      -61.0629      -1034.27      
226           226           -927.678      -63.3814      -991.06       
227           227           -987.25       -68.8887      -1056.14      
228           228           -1049.85      -56.2732      -1106.12      
229           229           -912.593      -71.5568      -984.15       
230           230           -884.459      -60.8554      -945.315      
231           231           -922.729      -74.8343      -997.564      
232           232           -1057.37      -65.2054      -1122.57      
233           233           -916.561      -71.8188      -988.38       
234           234           -1046.72      -51.0683      -1097.78      
235           235           -1133.31      -65.3883      -1198.7       
236           236           -989.201      -67.4196      -1056.62      
237           237           -1066.57      -73.1498      -1139.72      
238           238           -972.52       -75.1035      -1047.62      
239           239           -1073.71      -58.9223      -1132.63      
240           240           -983.933      -57.7149      -1041.65      
241           241           -956.454      -57.6921      -1014.15      
242           242           -953.538      -54.8919      -1008.43      
243           243           -1031.07      -58.3171      -1089.39      
244           244           -989.302      -63.5818      -1052.88      
245           245           -997.231      -62.8512      -1060.08      
246           246           -974.262      -58.0126      -1032.27      
247           247           -957.828      -65.1803      -1023.01      
248           248           -1038.82      -67.6565      -1106.47      
249           249           -917.961      -70.5947      -988.556      
250           250           -1016.4       -71.2298      -1087.63      
251           251           -1051.33      -59.5269      -1110.86      
252           252           -943.903      -68.5979      -1012.5       
253           253           -835.334      -71.2756      -906.61       
254           254           -795.918      -70.8623      -866.78       
255           255           -913.619      -68.5276      -982.147      
256           256           -975.036      -64.001       -1039.04      
257           257           -909.653      -54.5251      -964.178      
258           258           -880.214      -59.0824      -939.297      
259           259           -882.326      -71.7336      -954.06       
260           260           -927.142      -64.0824      -991.224      
261           261           -893.559      -64.4736      -958.032      
262           262           -1016.99      -62.3508      -1079.35      
263           263           -925.584      -65.7598      -991.344      
264           264           -964.352      -70.6787      -1035.03      
265           265           -1070.61      -61.1322      -1131.74      
266           266           -1044.43      -62.559       -1106.99      
267           267           -992.586      -75.9618      -1068.55      
268           268           -989.623      -69.1824      -1058.81      
269           269           -1016.75      -65.2759      -1082.03      
270           270           -1037.03      -62.3098      -1099.34      
271           271           -1021.3       -68.2474      -1089.54      
272           272           -1020.24      -60.8204      -1081.06      
273           273           -1033.45      -67.6751      -1101.12      
274           274           -1020.98      -64.4282      -1085.41      
275           275           -1012.08      -71.4839      -1083.56      
276           276           -1019.98      -71.9647      -1091.94      
277           277           -918.206      -70.5097      -988.716      
278           278           -977.516      -66.9691      -1044.48      
279           279           -921.14       -62.2938      -983.434      
280           280           -872.64       -71.8612      -944.501      
281           281           -955.076      -80.312       -1035.39      
282           282           -1007.65      -75.0608      -1082.71      
283           283           -1026.27      -67.2638      -1093.53      
284           284           -998.29       -56.7695      -1055.06      
285           285           -919.775      -69.0867      -988.862      
286           286           -869.211      -69.6678      -938.879      
287           287           -874.163      -78.9126      -953.076      
288           288           -886.375      -63.0677      -949.443      
289           289           -925.92       -68.0443      -993.965      
290           290           -955.733      -82.2482      -1037.98      
291           291           -887.286      -81.0136      -968.3        
292           292           -988.684      -84.7852      -1073.47      
293           293           -1066.13      -64.2892      -1130.42      
294           294           -1015.03      -64.8746      -1079.9       
295           295           -974.54       -74.2344      -1048.77      
296           296           -1027.94      -72.1827      -1100.13      
297           297           -978.73       -77.5456      -1056.28      
298           298           -996.744      -76.6923      -1073.44      
299           299           -1101.4       -77.1393      -1178.54      
300           300           -1129.22      -82.9555      -1212.18      
301           301           -1140.44      -69.8904      -1210.33      
302           302           -1124.97      -82.5497      -1207.51      
303           303           -1022.43      -86.2784      -1108.71      
304           304           -1001.64      -85.968       -1087.61      
305           305           -933.872      -82.1216      -1015.99      
306           306           -1003.78      -72.4142      -1076.2       
307           307           -960.015      -84.317       -1044.33      
308           308           -897.335      -82.1263      -979.462      
309           309           -970.25       -76.4173      -1046.67      
310           310           -975.045      -73.4453      -1048.49      
311           311           -980.776      -76.4907      -1057.27      
312           312           -962.092      -84.2276      -1046.32      
313           313           -983.432      -75.3552      -1058.79      
314           314           -1007.69      -80.0212      -1087.71      
315           315           -932.471      -85.5765      -1018.05      
316           316           -1001.5       -76.2696      -1077.77      
317           317           -1012.91      -71.3381      -1084.25      
318           318           -1048         -70.2894      -1118.29      
319           319           -1033.67      -71.9094      -1105.58      
320           320           -1022.22      -71.9878      -1094.21      
321           321           -868.862      -81.4591      -950.321      
322           322           -949.827      -84.675       -1034.5       
323           323           -991.134      -74.29        -1065.42      
324           324           -948.704      -83.2922      -1032         
325           325           -964.193      -73.459       -1037.65      
326           326           -939.677      -89.3868      -1029.06      
327           327           -893.913      -85.297       -979.21       
328           328           -893.278      -83.8951      -977.173      
329           329           -898.065      -86.886       -984.951      
330           330           -940.893      -83.0317      -1023.92      
331           331           -941.686      -65.5939      -1007.28      
332           332           -830.181      -80.5631      -910.744      
