Frame         Time          Elec          VdW           Total         
0             0             -953.843      -89.602       -1043.45      
1             1             -1061.49      -91.2906      -1152.78      
2             2             -933.726      -93.2333      -1026.96      
3             3             -872.959      -100.628      -973.586      
4             4             -917.939      -91.1164      -1009.06      
5             5             -851.083      -91.3423      -942.426      
6             6             -946.71       -91.2735      -1037.98      
7             7             -979.781      -91.8502      -1071.63      
8             8             -975.481      -82.6102      -1058.09      
9             9             -892.386      -95.8698      -988.256      
10            10            -916.83       -86.9027      -1003.73      
11            11            -1026.58      -92.0771      -1118.66      
12            12            -996.272      -76.1274      -1072.4       
13            13            -951.964      -71.603       -1023.57      
14            14            -992.033      -88.6855      -1080.72      
15            15            -1019.85      -88.0636      -1107.91      
16            16            -1055.36      -90.1278      -1145.49      
17            17            -1074.84      -74.9867      -1149.83      
18            18            -998.7        -78.4968      -1077.2       
19            19            -945.93       -84.552       -1030.48      
20            20            -1090.27      -90.4757      -1180.75      
21            21            -1067.05      -88.1678      -1155.21      
22            22            -1019.07      -83.0248      -1102.1       
23            23            -1080.9       -103.533      -1184.43      
24            24            -973.186      -94.3538      -1067.54      
25            25            -942.904      -99.1496      -1042.05      
26            26            -964.112      -86.4301      -1050.54      
27            27            -1029.04      -82.8882      -1111.93      
28            28            -1035.15      -87.5784      -1122.73      
29            29            -975.017      -83.6882      -1058.71      
30            30            -980.973      -88.8316      -1069.8       
31            31            -1081.36      -76.1588      -1157.52      
32            32            -1020.99      -80.9823      -1101.97      
33            33            -1084.24      -76.4371      -1160.68      
34            34            -1057.7       -90.9183      -1148.62      
35            35            -1088.66      -88.0008      -1176.66      
36            36            -1080.39      -88.6881      -1169.07      
37            37            -1060.31      -92.9739      -1153.29      
38            38            -1069.94      -91.5243      -1161.46      
39            39            -1133.61      -88.0111      -1221.62      
40            40            -1137.84      -86.6474      -1224.49      
41            41            -1146.87      -88.9522      -1235.82      
42            42            -1033.64      -83.3733      -1117.01      
43            43            -1114.95      -68.0157      -1182.96      
44            44            -1058.56      -74.8308      -1133.39      
45            45            -1031.39      -73.9405      -1105.33      
46            46            -952.304      -87.912       -1040.22      
47            47            -1018.9       -80.9244      -1099.83      
48            48            -1004.11      -73.8507      -1077.96      
49            49            -1029.71      -84.7483      -1114.46      
50            50            -962.147      -80.8623      -1043.01      
51            51            -991.482      -80.2552      -1071.74      
52            52            -977.493      -86.8387      -1064.33      
53            53            -1009.31      -76.1581      -1085.47      
54            54            -1054.95      -69.9511      -1124.9       
55            55            -940.33       -90.9176      -1031.25      
56            56            -978.559      -71.9746      -1050.53      
57            57            -976.361      -81.5321      -1057.89      
58            58            -991.673      -83.0902      -1074.76      
59            59            -968.852      -79.8162      -1048.67      
60            60            -1064.5       -87.6853      -1152.19      
61            61            -915.608      -77.1639      -992.772      
62            62            -869.134      -87.974       -957.108      
63            63            -885.977      -92.5404      -978.518      
64            64            -824.049      -88.725       -912.774      
65            65            -947.513      -72.8965      -1020.41      
66            66            -904.165      -88.1863      -992.351      
67            67            -888.018      -79.4112      -967.429      
68            68            -920.213      -78.6959      -998.909      
69            69            -1017.55      -72.5921      -1090.15      
70            70            -948.384      -93.0378      -1041.42      
71            71            -895.805      -83.8572      -979.662      
72            72            -859.484      -86.549       -946.033      
73            73            -941.555      -82.8292      -1024.38      
74            74            -937.527      -82.5762      -1020.1       
75            75            -907.479      -89.3094      -996.788      
76            76            -955.789      -91.1224      -1046.91      
77            77            -944.185      -76.9259      -1021.11      
78            78            -973.55       -78.4121      -1051.96      
79            79            -915.114      -82.9771      -998.091      
80            80            -826.646      -79.2045      -905.851      
81            81            -948.472      -81.7158      -1030.19      
82            82            -897.94       -88.5127      -986.453      
83            83            -890.244      -81.1537      -971.397      
84            84            -903.752      -84.7916      -988.544      
85            85            -916.035      -84.9878      -1001.02      
86            86            -992.869      -74.5738      -1067.44      
87            87            -936.195      -86.3109      -1022.51      
88            88            -917.888      -83.4185      -1001.31      
89            89            -890.087      -90.8236      -980.91       
90            90            -848.525      -83.5489      -932.074      
91            91            -913.167      -74.6074      -987.775      
92            92            -912.598      -82.5503      -995.148      
93            93            -962.107      -71.6852      -1033.79      
94            94            -949.997      -80.0081      -1030         
95            95            -955.006      -85.3481      -1040.35      
96            96            -955.101      -88.3185      -1043.42      
