Frame         Time          Elec          VdW           Total         
0             0             -1031.03      -86.9219      -1117.96      
1             1             -1013.64      -101.123      -1114.76      
2             2             -975.387      -86.5723      -1061.96      
3             3             -1004.28      -90.4307      -1094.71      
4             4             -1075.48      -90.7159      -1166.19      
5             5             -1075.97      -89.3457      -1165.32      
6             6             -1081.75      -85.7259      -1167.47      
7             7             -1071.9       -86.4365      -1158.33      
8             8             -1046.37      -85.4724      -1131.85      
9             9             -1094.97      -87.0741      -1182.04      
10            10            -993.622      -85.8048      -1079.43      
11            11            -1133.33      -69.972       -1203.3       
12            12            -1035.57      -87.7996      -1123.37      
13            13            -1038.01      -93.8857      -1131.89      
14            14            -1059.94      -76.6223      -1136.56      
15            15            -1093.95      -81.2599      -1175.21      
16            16            -1020.06      -78.3988      -1098.46      
17            17            -1075.44      -71.7234      -1147.16      
18            18            -1152.53      -81.5681      -1234.1       
19            19            -1096.74      -77.5698      -1174.31      
20            20            -1079.8       -81.6761      -1161.48      
21            21            -1177.56      -71.3147      -1248.87      
22            22            -1099.74      -81.9391      -1181.68      
23            23            -1047.96      -82.2095      -1130.17      
24            24            -1087.74      -90.2512      -1177.99      
25            25            -1010.39      -100.813      -1111.2       
26            26            -981.214      -95.3909      -1076.61      
27            27            -954.218      -96.9135      -1051.13      
28            28            -987.136      -87.5353      -1074.67      
29            29            -996.739      -87.972       -1084.71      
30            30            -1108.86      -88.6699      -1197.53      
31            31            -1125.82      -91.9945      -1217.81      
32            32            -1166.27      -89.3971      -1255.66      
33            33            -1129.83      -102.26       -1232.09      
34            34            -1059.12      -103.234      -1162.35      
35            35            -1061.35      -95.3711      -1156.72      
36            36            -1054.28      -95.2892      -1149.57      
37            37            -1083.69      -82.2492      -1165.93      
38            38            -1046.76      -83.7391      -1130.5       
39            39            -1042.46      -82.7345      -1125.19      
40            40            -1108.22      -70.2319      -1178.46      
41            41            -1098.07      -63.7675      -1161.84      
42            42            -1076.36      -79.5316      -1155.9       
43            43            -1122.66      -82.2231      -1204.89      
44            44            -1122.28      -81.0776      -1203.36      
45            45            -1114.02      -75.3153      -1189.33      
46            46            -1156.45      -64.558       -1221.01      
47            47            -1094.12      -76.9238      -1171.04      
48            48            -1076.03      -90.1763      -1166.21      
49            49            -1093.96      -72.5947      -1166.56      
50            50            -1043.18      -77.306       -1120.49      
51            51            -1075.08      -75.7751      -1150.86      
52            52            -1105.12      -78.6575      -1183.78      
53            53            -1079.65      -73.622       -1153.27      
54            54            -1078.55      -81.2211      -1159.77      
55            55            -1035.31      -88.4891      -1123.8       
56            56            -1106.27      -91.2682      -1197.53      
57            57            -1126.45      -81.0675      -1207.51      
58            58            -1154.91      -81.7921      -1236.7       
59            59            -1152.22      -81.9603      -1234.18      
60            60            -1161.98      -86.2018      -1248.18      
61            61            -1138.14      -89.2876      -1227.43      
62            62            -1075.81      -83.5356      -1159.34      
63            63            -1102.62      -92.4846      -1195.11      
64            64            -1012.9       -81.5542      -1094.46      
65            65            -1099.72      -78.5719      -1178.29      
66            66            -1122.91      -76.6915      -1199.6       
67            67            -1150.7       -82.3822      -1233.08      
68            68            -1096.86      -80.0479      -1176.91      
69            69            -954.251      -82.4608      -1036.71      
70            70            -1024.6       -69.7903      -1094.39      
71            71            -1078.75      -74.8075      -1153.55      
72            72            -1029.1       -67.6084      -1096.7       
73            73            -1025.76      -92.453       -1118.21      
74            74            -1066.38      -78.299       -1144.68      
75            75            -1096.43      -88.7268      -1185.16      
76            76            -1051.99      -75.6076      -1127.6       
77            77            -1058.81      -71.7064      -1130.52      
78            78            -1055.51      -83.692       -1139.2       
