Frame,RMSD of the whole system (alignment on cores),RMSD of tubulin core A (alignement on tubulin core A),RMSD of tubulin core B (alignement on tubulin core B),RMSD of tubulin core C (alignement on tubulin core C),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on core A)","RMSD of CTT B (beta chain, alignment on core B)","RMSD of CTT C (beta chain, alignment on core C)",RMSD of R2 (alignment on R2)
17.0,2.6501237806388596,1.3640315978019104,1.2265256445922028,1.5587038733073812,1.9569242457045042,11.671099713133904,10.138085665463725,10.158644619830294,-1.0
18.0,2.4835313006636897,1.4264946732874642,1.0536261149511317,1.6153941080963354,1.9731558503294837,11.458339217773078,7.419129790407263,9.27583001717409,-1.0
19.0,2.5921829947066017,1.4910662105416679,1.1895377777529244,1.717312555137258,2.020029146549801,11.313901875710753,6.599992932500565,10.571390142804335,-1.0
20.0,2.7217897732188305,1.5936087848329532,1.224677242041627,1.7792253805233296,2.0515117821680766,11.741648412050408,8.03686936650954,10.892045828833684,-1.0
21.0,2.627986614326321,1.464767032491683,1.1839489375662902,1.5541446409627542,1.9405721245023018,11.8549605259214,7.980181741921611,10.500233610031295,-1.0
22.0,2.923255345524986,1.452642768914605,1.2302477043123876,1.6572347651425723,2.046246989540283,12.832554635596493,8.697816722531567,12.865369773005398,-1.0
23.0,2.930389886652335,1.622996823041591,1.1622030977107098,1.8753625585816789,2.1259281827935523,12.859332940066114,8.072782305698565,12.35371590778538,-1.0
24.0,2.897198266532317,1.357926820742694,1.2267510289663002,1.6734583394207772,2.0395265571977927,14.041050318719108,8.117211730571707,11.55957774166016,-1.0
25.0,3.0387100588111253,1.839770489928835,1.3483580425952262,1.8792951532144855,2.209691186905019,14.767618110133384,7.918135590057305,10.753293670085485,-1.0
26.0,2.869129374709256,1.8136087742506835,1.5748323744459294,2.152747725142229,2.373731515210515,12.709441717150511,7.266507356432251,9.500962265858634,-1.0
27.0,2.8914768075847888,1.932616034923235,1.6121212819243833,2.1247481096721024,2.3726753751069185,12.233120071293675,8.263792711838699,9.649512160507534,-1.0
28.0,2.807958637204265,1.8160609788005335,1.5133292079778462,1.896888589505439,2.2676456029043304,12.696242274008235,8.4067450417689,9.121096038568648,-1.0
29.0,2.672830781626256,1.6548157078983141,1.294726529987844,1.824727616323978,2.169777688366652,12.070055009985685,11.088664418999201,7.3962610934582855,-1.0
30.0,2.862330853550447,1.5500078536824082,1.3491453957590642,2.0299278284345386,2.253225825154951,12.333201464396204,12.743275690112565,8.713855778276237,-1.0
31.0,2.925465290381774,1.9823538348044736,1.512656549480425,2.00924467975417,2.343047807935228,10.769382559318544,13.655969874692321,9.239841998119045,-1.0
32.0,2.780668062412668,1.610401089052852,1.4417183498037154,1.8593732725274819,2.2295446126260234,11.146513629053912,13.20923830435968,8.649471156774135,-1.0
33.0,2.917038778571723,1.7805075882176673,1.4770535679418417,1.8688259728373013,2.2591217489194984,11.917703153233408,14.277394548616654,8.51815020375693,-1.0
34.0,2.969836379066149,1.4694950974873227,1.4962347149118842,2.0067000727741067,2.3102654370690088,13.060401679256607,13.379057185954453,9.08400097938218,-1.0
35.0,2.9160186733459406,1.5416507988267742,1.6462678078983104,1.996919780747036,2.334682514658438,13.447228684592535,9.721887605324419,9.365954449616321,-1.0
36.0,2.9158126069698502,1.4368828553192923,1.5398161210043795,1.9937692545080543,2.309205612938531,14.289863288258733,8.964436296009099,9.162788454436724,-1.0
37.0,2.8807734966860354,1.686436896707652,1.496808760132969,1.8118996521379973,2.2256682332454383,14.82625760283257,7.194066721530154,8.543509191557042,-1.0
38.0,3.0345695342230186,1.581573909753325,1.6860334358723403,2.1935559328664294,2.4356115337990505,14.335045289215746,10.084774149309082,8.935504416038064,-1.0
39.0,3.181715741938616,1.6724590101232208,1.700512814352649,2.086266005139534,2.400393630538691,15.091373740398971,13.51624057693941,8.254755203032037,-1.0
40.0,3.2498282657607778,1.5888354643293734,1.75231826201163,2.3193916739735383,2.475231034902074,15.366357748001187,12.778499198837196,8.846213205876095,-1.0
41.0,3.14519816353292,1.8839031999456552,1.652241616500068,2.0907969701435842,2.3900070441069765,15.076829144759728,13.196899572751443,7.012926321275477,-1.0
42.0,3.2810641395649323,1.6811640311867468,1.9325195377451398,2.433925471854178,2.5928057969439795,14.977120736061075,13.918594926905586,7.609064166595511,-1.0
43.0,3.2318793185457686,1.7460269225478224,1.888745937701046,2.346562080717077,2.579233834833448,13.753682367571043,14.53053247017921,8.489928010610988,-1.0
44.0,3.2095029544108153,1.8990753856120104,1.936754353398619,2.3448122007384753,2.6044828217887925,13.096131289426511,14.675265985998442,8.125514532281494,-1.0
45.0,3.0638518134319668,1.8476714831542018,1.7948140607570566,2.1927105869377326,2.5224098327681017,12.31446122551474,14.148305776167016,8.227712928389254,-1.0
46.0,3.325554501240104,2.225440009616947,2.103861510100252,2.554396290068443,2.7819118901832893,12.170288994029486,15.140412799004864,8.3710254226477,-1.0
47.0,3.3995145179846444,2.0342931932782697,2.105922003140103,2.5723314449377868,2.761215389531751,12.775170329400597,15.969932634128321,9.066653113598765,-1.0
48.0,3.466947826849794,2.1864545752294533,1.9146817940379288,2.7244533787399092,2.7577192521733744,13.06848676303726,15.979112756503548,9.433901824060378,-1.0
49.0,3.33350780644926,2.071086465179974,1.8786580100519523,2.398819609214599,2.6289404414962503,12.90870772441388,15.608864407439606,9.438816354018455,-1.0
50.0,3.5456690015419534,2.5514277119865367,2.1045480589742906,2.458674218830048,2.7564954372403543,13.953005686327273,15.502446551652008,9.17375623958399,-1.0
51.0,3.782822269457921,2.9201070687012893,2.153640577414832,2.6951435353037105,2.9199807684620076,14.664366761067788,15.834593034479097,9.753108554344928,-1.0
52.0,3.624753958327304,2.472727800017201,2.09678649968094,2.595697071252235,2.835368268487349,14.663094381869692,14.419776704059345,10.427851063073666,-1.0
53.0,3.7356703263627553,2.781813462565987,2.254348163629439,2.6334889775804724,2.9360861551873696,14.867184744866668,14.431367428358456,10.179800791601226,-1.0
54.0,3.886856231025399,3.036878028327306,2.3660101395548456,2.7436460136668956,3.051176668772725,15.380382000486442,15.208194316143707,9.721253015654122,-1.0
55.0,3.7961900678513483,2.792395424186525,2.346954490065276,2.87210252790554,3.109222042769743,15.963728706177866,12.537179703200026,9.522573813667425,-1.0
56.0,3.8900376912570347,2.5974092483769207,2.093353261706771,2.6341623789606308,2.8763120224265886,17.56025760733377,14.602821133329085,10.544604367963576,-1.0
57.0,3.786959421580336,2.5720835183395603,1.9581183777101618,2.409221415534568,2.7558210422657665,18.219378345064843,13.660757493209912,9.471628514260066,-1.0
58.0,3.617430232423408,2.6367728335849616,1.9927308556224463,2.5940807360987597,2.833980387026012,16.123490776627044,12.730021902409145,8.851907397369086,-1.0
59.0,3.3205556767863724,2.3819621111013087,1.9057124310959719,2.485141902301714,2.7348484975326195,14.36020823299885,11.518082637798733,8.360812089118685,-1.0
60.0,3.464571813367954,2.5205646599196827,1.9471621710167872,2.3612311831593353,2.6977340341219977,14.280947373288258,14.371086222634737,9.149520840662229,-1.0
61.0,3.4839113696143382,2.4904788443532806,1.7969453595181577,2.3685149118278233,2.6439592942680488,15.005265234452025,15.011085885847999,8.514964064906936,-1.0
62.0,3.596868857971218,2.563705232826233,1.797804194072295,2.7778145511851573,2.854081821818659,16.15924076680401,11.920183952432335,9.06775738886452,-1.0
63.0,3.488752279851225,2.3241501286771586,1.8395565874619997,2.434420373036259,2.6919270398865986,16.00883004549802,11.513895115716938,9.94618484071081,-1.0
64.0,3.286547870853701,2.5541056689571664,1.66068688219367,2.515656037665745,2.6824097080329348,13.818943779022081,10.896513650326476,8.83165503157162,-1.0
65.0,3.3334589501941942,2.3949881825363497,1.5857384036064293,2.1802217140441744,2.5084391914931867,15.423876464747982,10.79536267534415,9.836900323182768,-1.0
66.0,3.462169224030079,2.448613981973718,1.642637184931707,2.4131716645544596,2.6286033988314004,15.219075033800836,12.09911142716649,10.464410334985764,-1.0
67.0,3.408992583967465,2.186157996721349,1.7124116923826314,2.0579057158600493,2.500256087693225,15.45078173344142,13.69510920737046,10.272133426262105,-1.0
68.0,3.6484360004498364,2.7329673536923456,1.9193007731385436,2.171553915480508,2.655307498555321,15.252159463830077,13.76966781668723,11.656030629121943,-1.0
69.0,3.908163503418807,2.9495483570174534,1.8467489303297093,2.50101935944695,2.795592408651117,15.228442347198618,14.488150115147377,13.878745824680086,-1.0
70.0,3.7503917602381027,2.877505827781613,1.9446677386221487,2.4364039971125213,2.8021529361330857,15.419608426556406,15.099445788642873,10.712672384876372,-1.0
71.0,3.7547275669662863,2.6793063927096235,2.261935944803214,2.4757256384071975,2.8878488296173934,15.736758639998882,12.9254844041342,11.450518600381075,-1.0
72.0,3.4857980584400767,2.465357591736526,2.0382623834351463,2.0643341417194256,2.6487853982055922,15.403962525777432,10.644835948135494,11.428734800932316,-1.0
73.0,3.5747318830295374,2.526266605712238,1.9261432909927017,2.2127829262931074,2.672433660997149,16.235328047150116,11.2832381846413,11.128835608804827,-1.0
74.0,3.6259542919991117,2.5027635395752004,1.8472078921158699,2.298455088338066,2.6801689092349683,16.685082934527617,13.306358728740872,10.19746278522095,-1.0
75.0,3.575232059301332,2.238590987127847,1.8012880547131902,2.2813717759430805,2.617066178908434,17.608587826573547,11.30515087863475,10.244631034846918,-1.0
76.0,3.3575293020574946,2.202578618892085,1.9263419649928106,2.2037023422938415,2.624064471470431,15.22406399885311,12.115810744723376,9.368224158457268,-1.0
77.0,3.372944008165001,2.8303329941113797,2.00170104526897,2.430184385647516,2.8067116184240968,13.308776113784562,10.613154112051177,9.256990553174653,-1.0
78.0,3.2959912539278444,2.9200490721330428,1.9576905295840514,2.4743888114804835,2.828232532794047,12.51688718908216,7.983377845648368,9.658771990214227,-1.0
79.0,3.0306748952774516,2.539257862023065,1.52369688800641,2.1857800314308475,2.532211455399067,11.818688050390572,7.875705416015943,10.249164620309285,-1.0
80.0,2.992047059461038,2.522425653143778,1.5898281347490877,2.049538094684947,2.51685075968303,12.007339364340751,6.924367063592198,10.147107116526136,-1.0
81.0,3.037146118745052,2.1293382637825413,1.6652055560890602,2.0098680868096683,2.4788619140188186,12.742978019910714,6.540142215554037,11.582515220501143,-1.0
82.0,3.2431555266010825,2.4600357566905138,1.6115759060656385,1.9464316559047479,2.4617491588402256,14.302938273410739,7.063769179709343,11.925430281967055,-1.0
83.0,3.0161745000412927,2.1873047700947494,1.5580520550194772,1.8061175054907277,2.352961920353295,14.350078926888255,6.989605153474652,9.795863658665786,-1.0
84.0,3.3001070656731275,2.488973941068258,1.5818983329742602,1.9599473241797833,2.4538475355408456,16.057181359901232,9.847983954272019,9.115766484584558,-1.0
85.0,3.4412181751585598,2.7124548761918947,1.8957611365617617,2.0992134068279085,2.610584976672055,16.434133172923996,9.010700665069953,9.071341474163063,-1.0
86.0,3.2909430472512167,2.402709104963709,1.6661229313731756,2.1006520463557896,2.532021300233093,16.29662822929728,7.6341042639952885,9.217893317926402,-1.0
87.0,3.26705396538693,2.4932285043801463,2.0028533951409706,2.2589525855358916,2.6936941308498614,14.420708439106177,7.154926069622204,9.714837893365344,-1.0
88.0,3.285237465662684,2.6057607172583377,1.9823392601626086,2.365661381298239,2.734376898577607,14.839347810286926,6.441621081730895,8.744871131448043,-1.0
89.0,3.0406410964362744,2.36280837136691,1.7258529622672152,2.10202020500749,2.5363046792088713,14.302975970857357,6.854054444863731,7.842973490946798,-1.0
90.0,3.143240957145789,2.4066978475386778,1.7774980752178628,2.0618156416093156,2.544721860155844,15.268708754330671,5.6264552898458655,8.553428716862634,-1.0
91.0,3.085787619482466,2.3082231211724924,1.7496898000736387,2.1630312248385484,2.553372937124096,14.398539491032517,5.663581903723664,8.992893580686589,-1.0
92.0,3.0078761464834,2.4524201581783256,1.76460210286495,1.9547387998958974,2.5250184622363094,13.983866169369968,5.704178757360001,8.216260425904704,-1.0
93.0,3.18486108936255,2.837223495484749,1.7703449866212588,2.2793982486843385,2.6569528155395785,14.28317570809216,6.504158364494454,7.387404212632966,-1.0
94.0,3.2431498344203353,2.523824337309632,1.6528631699889254,2.0112194434064605,2.4815648429937602,16.07289856467865,6.734961261938358,8.837327785175574,-1.0
95.0,3.355718985356413,2.604502684956835,1.748127869859177,1.8922399778047265,2.481141040812017,17.256682875576306,7.252640185043057,8.480672841198059,-1.0
96.0,3.5630644245140566,2.8529438086160157,1.6742615858614363,2.0906845476140425,2.5725693160057146,18.78962296922713,6.434597996839219,8.390513784840177,-1.0
97.0,3.8119663570724662,2.8375728526165624,1.7813142760203877,2.0852955654184453,2.6087901959303816,20.767833533696002,7.603909774683636,9.102067981808759,-1.0
98.0,4.1237790419090095,2.9526868230493335,1.6969377783278226,2.1675524674222824,2.6267490812998977,22.724775098964887,9.933396933966025,10.181626974148061,-1.0
99.0,3.9621306858963465,2.535333578143426,1.7863289282311394,2.2146977080498744,2.622267815444048,22.77100984661133,8.62019397225503,8.483310152020353,-1.0
100.0,3.8897034393464303,2.6624159778453693,1.725120573432196,2.1086602503005483,2.5906282711374553,21.829361785970786,10.356181426311215,8.017896037310512,-1.0
101.0,4.157292846190753,3.0793147678543535,1.8012363782580205,2.2537347479532976,2.6982490937945385,22.914987323587724,9.832111622260701,9.196387596628131,-1.0
102.0,4.43430380435053,2.9798232249846626,2.015274602522753,2.5974554892919173,2.9155847278031453,24.948350174231926,9.475324981873772,9.596590624513835,-1.0
103.0,4.290259901029869,2.9828522399066153,2.0811310872694495,2.328913961057481,2.793510391246617,23.693883420729097,11.085644845071975,9.073156092660698,-1.0
104.0,4.545689169108789,3.1394738000821296,2.0028750543451728,2.399759826842487,2.8316228299666197,25.968906667217265,9.274481053478082,10.006711541726064,-1.0
105.0,4.5155896924114325,2.7707265058597947,1.6718027268676803,2.225571525520424,2.617779135292588,26.475468842417722,9.859770853372348,11.314970264361842,-1.0
106.0,4.444102991837453,2.8661581317515963,1.763973733027225,2.3312294186263687,2.7252096808816786,25.95282291009464,8.718938726898292,10.308704199249778,-1.0
107.0,4.290395266727358,2.6656099490450003,1.7493998051787476,2.1173486077075103,2.6245588697321147,24.37954963947093,9.419555423775819,11.841246081315283,-1.0
108.0,4.596026565447645,2.9656575537463885,1.8217749631786653,2.0079402730075673,2.6372920292238597,25.50187325285649,11.07141277315752,13.910172876929225,-1.0
109.0,4.773342965448401,2.7162778297417813,1.9748230662517117,2.236463886727518,2.7262605129629978,27.08496557209322,10.068851129438459,14.607356024007146,-1.0
110.0,5.143137213121206,3.2794893915857606,2.1960223163886528,2.393746559438942,2.9467948579122436,28.151823638237687,9.898598658475265,16.556093495406525,-1.0
111.0,4.783932475714037,2.469907257835845,1.9318991052506833,2.1569500769811003,2.6575482959235392,26.953913618128166,11.7693002295398,15.445131783525788,-1.0
112.0,4.984159590232508,2.68102518098594,1.89202119214922,2.3103377872908886,2.7330427196330938,29.466288063427807,12.089774613176461,13.225317226529354,-1.0
113.0,4.8893390586567325,3.147287462489799,2.3510484216463743,2.441789056281747,2.9724670167605893,26.847998718452658,10.911839920496618,13.704293796622876,-1.0
114.0,5.1025528641611855,3.0654058330511122,2.1270135251214586,2.3436248409070366,2.8257639936987173,29.135202184690083,9.14126235774001,15.36214086349835,-1.0
115.0,5.06199258493327,2.6733144759735503,2.048141964241532,2.1104143302626186,2.673331599639151,29.745887241735627,9.012711557096328,15.585751040443654,-1.0
116.0,4.937280016036842,3.031272954116016,2.200028032185031,2.2833276888845413,2.845676477293732,27.677702347368353,9.694667553367642,14.892220925467903,-1.0
117.0,5.172647398241807,2.9433919234872317,2.202670952597013,2.45405444709641,2.8955561378493395,29.00157991110339,9.486826649738907,16.699149686592023,-1.0
118.0,5.338596128758236,3.1404174405328007,2.3050430994458844,2.492781659817899,2.961379178779164,29.593032013238957,11.032112600848551,17.11450766316701,-1.0
119.0,5.416807604199561,3.405959665859397,2.364559187748086,2.571949545880749,3.059584696166603,30.52820520717132,11.179691559124063,15.467686567014661,-1.0
120.0,5.3263474568990885,2.958050523357465,1.9925280604612874,2.2303881120229017,2.7348689249890388,30.273464391252777,10.873903561770524,17.707403100959432,-1.0
121.0,5.480413665222413,3.4139885044467446,2.285613085037314,2.5932724391327775,3.0680080886290475,30.250465554084876,10.915694593123744,17.391961519114037,-1.0
122.0,5.239314769712903,2.9917506383705037,2.035958979922913,2.191855911490275,2.7776384459152728,29.749226211976627,8.354372408884549,17.747683580731024,-1.0
123.0,5.513704466228842,3.414467300166723,1.9507275608420769,2.311980463200435,2.84302017080856,31.62367295207992,8.0439075470817,17.84395852260192,-1.0
124.0,5.5534460441461695,3.227953330655574,2.0807996720433257,2.3861525090673004,2.863698537312033,31.14386533508605,10.692961312390386,18.793165148045123,-1.0
125.0,5.635815418865739,3.482652066424109,2.140116856809159,2.542011677026411,2.989661372022272,31.34632627724696,9.08652469530678,18.998301548921724,-1.0
126.0,5.743656588278515,3.4487754574374696,1.9921384711254744,2.61961579586867,2.9672799222565875,31.403084995840523,10.606615911433222,20.478659701365984,-1.0
127.0,5.608657592406287,3.28926268063321,1.9285078438779193,2.3054676880426146,2.788363910993272,30.064883553109354,10.715762587883203,21.561179546998645,-1.0
128.0,5.918146604519886,3.299973657504991,2.1680817854973804,2.541312027405116,2.9738249636769574,32.59667314926907,11.424458597883294,21.465398018200457,-1.0
129.0,5.985079638910533,3.2461662953115162,1.9255932497722652,2.4211598673016756,2.8388365383101966,34.56627788471974,10.848214226608402,20.395690939964837,-1.0
130.0,6.16346314960395,3.1013856161362177,1.7772134457221813,2.2825890580788437,2.730096273979692,34.70389655509477,11.431389286444068,23.68521264921279,-1.0
131.0,6.682528152353595,3.725149852070367,2.183494964645326,2.5884324591703174,3.0358213877338374,37.12951388148958,9.645651885496289,25.559082436169337,-1.0
132.0,6.55792598555883,3.735036942976687,2.4073193879596295,2.6606520668795115,3.1345698930649024,36.22749950230762,10.713841032781552,24.225879079341404,-1.0
133.0,6.159123314570913,3.692227060990239,2.1822660654396726,2.6239259410186984,3.057202642361048,33.549599249254776,9.478360659036262,22.957391920667828,-1.0
134.0,5.959938011321697,3.4630111841958424,1.9407650326606918,2.538173329896798,2.940331426662844,32.63654124295555,9.457049959179933,22.498281722853605,-1.0
135.0,6.096853446960678,3.9482576336080615,2.4882968481883156,3.0064290172694648,3.3523246352681255,32.92914807375693,8.21094666929842,20.901161326953595,-1.0
136.0,6.12640720607115,3.817669636278603,2.5580280834263416,2.6781662858263915,3.2349247651307866,34.32914391393981,8.507986376988605,20.143002621647717,-1.0
137.0,6.174112683041006,3.7446627654314293,2.42019134116734,2.7083330926486098,3.167838402324996,35.207040711319216,8.663751142863962,19.90636259484652,-1.0
138.0,6.126390222551306,3.464185001022036,2.309102067760019,2.570899392081695,3.0531900824275304,35.35002137728303,9.480600229215192,20.095151573002106,-1.0
139.0,6.100666513785396,3.446876476304582,2.31928392532711,2.5474631100053697,3.0563541331930972,35.497672221687296,10.66623512685432,19.133152066708735,-1.0
140.0,6.195234915982568,3.8983501218970016,2.3644310651623446,2.5846344075361474,3.1755917229956623,35.35076280597085,8.18723357019403,20.022035079810635,-1.0
141.0,5.902662788282119,3.3113366560585775,2.139878182324285,2.3323011688629003,2.9136726868522755,34.014498615766726,9.255227653147799,19.979015744513195,-1.0
142.0,6.086143115115495,3.190665477967849,2.033536968606715,2.4313741490839353,2.9077487305024583,34.412072366991325,11.550641133765682,22.026573542979527,-1.0
143.0,5.993729971346376,3.315937796806098,2.048547869494464,2.2816901335016735,2.877549049406923,33.72544706192448,11.690468363065365,21.53246532026407,-1.0
144.0,5.95156401609487,3.17087314346816,1.8969678494352837,2.4013552476374116,2.8396551852207788,33.32972732970891,11.332835649291049,21.99597830645901,-1.0
145.0,6.064668838251795,3.159418039530168,1.9547510117745068,2.6406582893803003,2.952358409459572,34.924644940805635,11.074056709429646,20.7580813990113,-1.0
146.0,6.019437512299786,3.169963238380194,1.9553257851594428,2.4916050297808345,2.8731697419708655,35.27932727980836,9.905744331049975,20.014108325705774,-1.0
147.0,6.194194012983709,3.707185121343004,2.212315495686705,2.654932116174783,3.108039961051323,35.34503112245521,9.015956844923569,20.620658051250903,-1.0
148.0,5.904629369528357,3.177855442576657,2.054250883503845,2.4131403640436204,2.906922480168845,33.81342440649499,10.285377775203354,20.45952150617555,-1.0
149.0,6.274126382600148,3.8738754921888385,2.1181581982117126,2.693327267718164,3.1108431397228262,36.2638666315598,11.22347488803979,19.319928300412197,-1.0
150.0,6.5522916096269235,3.8611900538910353,2.005806271117769,2.9511827967429296,3.1783790379927077,37.91151180559562,11.06265001829509,20.97641225618766,-1.0
151.0,6.688013484273792,3.809332564655828,1.9474900914790156,2.798571224437421,3.0726616079607454,38.772048334211895,11.76154287798193,22.242912153075036,-1.0
152.0,6.4934901905571705,3.439824718562487,2.0056093848313012,2.513515576704125,2.9154862918089237,36.62334383089911,11.567719121106173,24.173751148483372,-1.0
153.0,6.210811804776897,3.1797487659045167,1.9221690388685115,2.531661745576437,2.8797307733669544,36.02455264004448,11.964771098641927,21.306479500854373,-1.0
154.0,6.557610347619485,3.5898648466539345,1.986016339878167,2.5447826926640684,2.972011264865818,38.03860572656503,12.767279685569129,22.142633619018792,-1.0
155.0,6.566081446308558,3.6446444048479636,2.0720324895787887,2.616832458830501,3.051139823217313,38.50802665990783,12.217710003465099,21.16220820426756,-1.0
156.0,6.578846555677136,3.920089568122895,2.143072304895942,2.488229400449037,3.0369068396529477,38.89606297415474,12.11649454531851,19.938521118904067,-1.0
157.0,6.142457048256808,3.4210625694715326,1.9773130376900203,2.3263411828282603,2.847401631798543,36.46714739252457,11.507985539425201,19.10459174300744,-1.0
158.0,6.1276748447545355,3.4290468513263543,2.234052694789502,2.5716647306778304,3.0452498095187965,36.61068493524014,12.740571424235727,16.90162172560568,-1.0
159.0,5.862716798708028,3.621493640436361,2.3753103708492214,2.6927082417193318,3.145547262078775,33.41349269337765,12.434875815154921,16.890351015184418,-1.0
160.0,5.930969506284042,3.8868012494313957,2.404486862379135,2.598354975327495,3.1761290967720197,33.82143297387019,11.173249729015334,17.03706898785484,-1.0
161.0,6.462205838928287,3.862771592533945,2.2140379313083773,2.7604172079646805,3.1655288884959667,37.959843904296974,11.707352117039674,19.103040015331164,-1.0
162.0,6.464223478739451,3.6714559350411364,2.1219931948290407,2.725059312421496,3.0891290448350905,36.71141909325912,11.204185507870685,22.416802654465737,-1.0
163.0,6.505850681834632,3.5198205894819496,2.115922803098497,2.538027380172853,2.999628606504382,37.47415106796419,11.710118844152852,22.540872945366935,-1.0
164.0,6.285496715181112,3.3227444923624314,2.1980353441796914,2.5410325008548504,3.008480109409089,36.320120640540765,11.238842308868492,21.35867782759371,-1.0
165.0,6.110806115701138,3.3298596132429017,1.9099902929451378,2.3768733949546434,2.878237571765113,34.83621121398386,10.994657374775677,21.841155350439063,-1.0
166.0,6.296946758682688,3.3436982212434074,2.3038901500722,2.7327289758598443,3.1123865716436288,35.33691440116466,11.148703240554461,22.505404833322103,-1.0
167.0,6.201850370770916,3.2578678616122354,2.1253853985029374,2.5469851226343807,2.9967840142513538,33.375813269611356,10.157520067114293,25.046821400672716,-1.0
168.0,5.942514347193363,3.411560518483257,1.8938340496864063,2.448402627693891,2.90975283005471,31.62138529997485,9.493460826291361,24.019497919525225,-1.0
169.0,5.994318231434116,3.263792195357841,1.9270463038805052,2.471079805141661,2.9113703031462133,32.55212689180002,11.31580317203751,23.35288592948838,-1.0
170.0,5.997087360020249,3.226327433519488,2.048566899004295,2.4645335747426147,2.9353228963910074,33.10070086556884,9.108233347751055,23.0535399695864,-1.0
171.0,6.120829035780741,3.1243323605416697,2.113034444018426,2.204712574285612,2.85637135762713,34.53270232040594,9.884557213199002,23.246075914156002,-1.0
172.0,6.527662839944055,3.3702037560079714,2.3878111998258738,2.812254981346232,3.1970007343982765,35.50973719822004,10.998709652934703,25.414325068254417,-1.0
173.0,6.333132590145395,3.2621119965337004,2.2074827436598654,2.6811493302716123,3.0793747807874134,33.18497934306236,11.272194606940035,26.47907876744263,-1.0
174.0,6.392855765352873,3.3763488303568843,2.329524016379397,2.502025978442275,3.0689485160407264,33.43379900422394,12.230223388560656,26.618174114620345,-1.0
175.0,6.0860623011979555,3.4037784929612944,2.290827598474548,2.6420587238936375,3.1102421727862293,32.46162177427468,12.339647291077794,23.249284685497592,-1.0
176.0,6.187224448911482,3.5220062324747694,2.5400379548951535,2.6738120526435654,3.2286159774954095,30.746463750971593,13.718778782366192,25.696665858619458,-1.0
177.0,5.886993003136377,3.199220426129177,2.2776879962130128,2.3211315448742997,2.951686025929933,29.294917550510792,15.324839551368266,24.7013672937149,-1.0
178.0,6.025432783289889,3.6851579871847795,2.058371963659514,2.4240171547541074,2.9629355293650472,29.599665179075647,12.967630926505453,25.894910333182885,-1.0
