Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
35.0,3.2383413355936588,2.1972596054171865,6.9145922415290375,3.801474341483224,5.554160737750389,10.12766690410224,-1.0
36.0,3.320339828237797,2.387750816245925,6.665533828069124,4.39412439005746,5.165160077731194,10.30998442075429,-1.0
37.0,3.340388134941924,2.30798270587515,6.389475783511737,4.267922607310486,5.944853294760669,10.808824415842196,-1.0
38.0,3.314747306285234,2.217580540782041,7.925119090727956,4.624949085808149,5.363416393429717,10.842577318743755,-1.0
39.0,3.0324394115518696,2.337965909314755,8.746928646654913,4.480204971590143,4.293908623691772,9.743724008058678,-1.0
40.0,3.0314740598268215,2.436105960565011,8.234553459819226,5.340604502873841,4.443118646291793,9.872044011773655,-1.0
41.0,3.059758907197867,2.4398349021648773,8.12507627508434,4.759578002399648,4.224893343604462,10.46497962421299,-1.0
42.0,3.1451902434614887,2.3714857799861124,8.45985524195902,4.771570222933378,4.360676432191745,10.870989049600842,-1.0
43.0,3.148443443239521,2.430435627248285,8.524185207349186,4.468142839371293,3.9819172359868316,10.984412690532544,-1.0
44.0,3.1240654747002257,2.4484486341206693,8.10468515998986,3.6783658857449963,5.296084606963551,11.09957474446758,-1.0
45.0,3.146783345277553,2.4315438047235194,8.352175332655307,4.012313794480298,4.667819886130098,10.16851150292259,-1.0
46.0,3.234395600508838,2.402620946958343,8.263851427941264,3.786736777150427,4.880751581387558,9.755514788430581,-1.0
47.0,3.2075834313551432,2.331540450527698,7.7590170221390835,3.6956957659488476,5.260834678075835,10.192861418352308,-1.0
48.0,3.562048753295744,2.464638999298441,8.230175124539844,4.244259957390917,5.889215092994466,11.50510718725252,-1.0
49.0,3.282984618629064,2.334051824012633,7.897589887974899,4.0347138439762364,6.009762977272676,11.486372611005239,-1.0
50.0,3.34164022566032,2.482007234041106,7.78526577278617,4.1968798726948995,5.32995697771192,10.477459731067103,-1.0
51.0,3.516581323338581,2.481883009773015,8.340387652028102,4.359565027376618,6.632668592624009,11.727026798256041,-1.0
52.0,3.475627093061038,2.553671082639706,7.558593454596772,4.99664918901036,6.645385655774876,11.014331400977,-1.0
53.0,3.508934962998574,2.401998997356651,8.336977401790817,4.4070981826733115,6.543082351182951,11.730573993874469,-1.0
54.0,3.6355826326404483,2.442678484996097,7.787275472952437,5.062025951514146,5.516166123467508,12.090813811218599,-1.0
55.0,3.5026050416005874,2.402809503073544,8.482755640377599,4.653256914921174,6.143649884020432,11.060748941290193,-1.0
56.0,3.4669185134849503,2.3003374677497095,7.221844108128528,4.379122639050618,6.464519171262839,11.489387796800692,-1.0
57.0,3.5896529098898395,2.378477479033652,6.960628141217325,4.636742836838707,6.5294329433299945,12.388724601098478,-1.0
58.0,3.556723093430969,2.3928282761317052,7.370625135781627,4.026659235875799,5.972263332998783,11.525583211323925,-1.0
59.0,3.6078902524935614,2.482911015098863,7.399377468527871,4.519113977339596,4.880429668044443,11.481684713885832,-1.0
60.0,3.4450010906078186,2.569144024071775,7.547616420943298,4.5229881019778935,4.585121610152606,10.29349385473763,-1.0
61.0,3.5321082821307646,2.572537458885882,7.515104934666256,4.250749020676233,4.375875991232185,10.331625727793197,-1.0
62.0,3.5007522910305906,2.5170570487192134,6.8479684695953384,4.0515504928259185,4.293305139445594,10.078158231441993,-1.0
63.0,3.4298659425575777,2.5465086315295706,7.042236563926399,4.162808183979139,4.329419740383784,8.947253575794322,-1.0
64.0,3.6012873614931187,2.6595465261613884,7.170212230493415,3.92335248912816,5.216282536207942,9.722885633272094,-1.0
65.0,3.400969728155417,2.5782393271227146,7.250528276982402,4.033533489313642,5.125326454480108,8.883654759261749,-1.0
66.0,3.5327864792981356,2.555800051277932,9.280750353974375,4.252378812934196,7.4808189249665125,10.245663786812589,-1.0
67.0,3.6111605222789422,2.658104375096418,8.44656115979797,5.179238079447216,6.994640660179651,10.192449321034157,-1.0
68.0,3.4777274702780216,2.4338858952863474,7.259652752073794,5.181225207850141,7.19758950378057,10.621685559311139,-1.0
69.0,3.652573026703523,2.625171119121631,8.345859248262498,5.218545776579653,7.433613109046472,10.843142276791687,-1.0
70.0,3.7940741798033493,2.5313395866274258,8.885163115610974,5.111978516288159,8.768557002700767,11.140999294476362,-1.0
71.0,3.6870217635466607,2.567941083865349,7.460363887739994,4.822860110651124,8.253758759299085,10.756035319337505,-1.0
72.0,3.8652098796019967,2.720108885170895,7.646226378995117,4.817696652426403,8.665097338484276,10.762871132921266,-1.0
73.0,3.9343995074697347,2.8581275392487955,7.349252721248944,5.134063642572593,7.695727713482146,10.539113508456799,-1.0
74.0,3.690445099267,2.833267821593116,7.098400972522433,5.353736825511267,7.065158986679212,9.893449434058647,-1.0
75.0,3.437051555136432,2.768750326705392,8.11469531737798,5.077067177218613,6.532584956531653,9.726855322080503,-1.0
76.0,3.6209428284710152,2.752514634407349,7.675997665337597,4.748273237503398,7.485742069240168,10.450487108947721,-1.0
77.0,3.6684375158875455,2.8316743877149118,7.7550961795816615,4.503037207525518,7.939708781238568,10.49075295027685,-1.0
78.0,3.643193640285623,2.912928048191873,7.0651607150125,5.087270213728159,7.941921254012465,10.016435921190526,-1.0
79.0,3.659590899024222,3.011818326659517,6.401450167778448,4.539011301618027,7.7967709687630755,9.70085257513923,-1.0
80.0,3.943327502539875,3.209598458192707,7.115471200670451,5.309074709888538,7.575556199729375,9.738420744959768,-1.0
81.0,3.5395062371811723,2.84181930558073,6.066245238363495,5.097499798453953,8.177955680672623,10.180075014599803,-1.0
82.0,3.2046596659202664,2.6432658318874274,5.894975603079579,4.445682043238905,8.613273713949235,9.730257950479707,-1.0
83.0,3.389390625114006,2.7944316994227747,5.824236102094122,4.213565291360693,8.198257431087583,9.719543753081838,-1.0
84.0,3.690795223805733,3.0216674177577825,6.023496659606496,4.869346182146273,8.130688810825077,10.324870008988713,-1.0
85.0,3.8098539937052576,3.075979110921725,6.10789968231915,4.214419495201429,8.178993665384766,10.522257883236293,-1.0
86.0,4.032680920542966,3.0643394433277216,6.765246141418152,4.8423859355159715,7.84951774419514,12.063520844452409,-1.0
87.0,3.909088349137186,2.8867582674809946,6.071560881212107,5.625865202790279,6.973426707916491,12.013496077094162,-1.0
88.0,4.026896146597999,2.9331561691799606,6.324170146949018,5.032053690242377,5.92660203301505,12.306226314815197,-1.0
89.0,4.150456188308344,3.0976805035676533,7.01631126963095,4.172009544515927,6.835457124230005,11.874395003301697,-1.0
90.0,3.9647377050625736,3.0462743244334156,6.198304728249041,4.129068666560946,5.940360992908369,11.605525240982987,-1.0
91.0,3.9208520436751644,3.0345001784684382,4.477380076503497,3.1511034167862544,6.805058104678221,11.604332096794423,-1.0
92.0,3.9109574072166313,3.0478594648813795,5.69100792291711,3.87688288626756,6.385617222924181,11.536297902770102,-1.0
93.0,3.8762222971154476,2.9506123746565076,6.114389336156477,3.8627837970101235,5.932593682626326,11.22862372775501,-1.0
94.0,3.8476432213084033,2.9724208916445924,5.933528272089581,4.1077184531250674,6.17105411273091,11.309638707323966,-1.0
95.0,3.752331707512874,3.0489859800448156,5.7709500995060585,5.777874564564047,5.541559591486803,11.248230544084182,-1.0
96.0,3.4249275803017043,2.779478486843113,6.0583034403658615,5.055966869536503,5.420493522988335,11.223978469092051,-1.0
97.0,3.43594848037841,2.7486813509127956,5.726772085708839,4.31118675366452,6.676436868272203,11.031465820241156,-1.0
98.0,3.8784627577230175,2.996423031774573,5.007501532026366,4.860351244580776,5.128581094776841,11.785896319934464,-1.0
99.0,3.654263645431484,2.8812860473014883,4.676358194614624,4.647099012524316,5.2183167136099495,11.853497452136336,-1.0
100.0,3.794809487586082,3.0331631823753424,4.556579462500297,5.044020081644717,5.316128804063446,12.29362184858505,-1.0
101.0,3.8193080044096863,3.056290632235216,4.406467333898604,5.534331323975371,4.856029784656131,12.084360497841448,-1.0
102.0,4.039148176389342,3.2647348332750243,5.060114894160401,5.072220189385369,4.200519635165259,12.419796728363034,-1.0
103.0,3.8088138325848324,3.0731467005361677,4.918119061992713,5.287573864129142,4.552409374808791,12.356775184056803,-1.0
104.0,3.560235650735047,2.8693647832585016,5.534037808958418,5.961584673465348,5.462141973159234,11.511998569058694,-1.0
105.0,4.224782906596258,3.2065155128599225,5.337708392561697,6.063259591121141,4.71201493129708,13.883174099555575,-1.0
106.0,4.416326166216018,3.437489681215316,5.64832831621458,5.122698901359799,4.245531578702305,14.146849560742808,-1.0
107.0,4.450722487915926,3.4595932883476483,5.699437883803224,4.343850777769881,3.7953207181478055,13.748121662851085,-1.0
108.0,4.404312037994726,3.2381449669623024,5.578468012723139,4.712643797866094,3.973888875391184,14.826857462176315,-1.0
109.0,4.20845433801015,3.1137407016410634,6.521866437174176,5.603067174527612,4.540880344214278,13.248635337078095,-1.0
110.0,3.9732775278596018,2.9496472925316404,6.118530678356201,4.7608575418947545,3.1895126425515086,12.765563376696477,-1.0
111.0,3.9928441819827634,2.9311375472650196,5.88253738621451,4.66949945844845,4.230198051675525,12.660441673025371,-1.0
112.0,3.991155227445762,2.8251400827796145,5.550572162933112,5.009344314837478,3.920407876409035,13.810830605122474,-1.0
113.0,4.065855859618012,2.8629231512568434,5.553640803188433,5.172495446634207,3.9603856224362888,13.402631979598457,-1.0
114.0,4.28671601993449,2.755053791753909,5.539443526167859,5.314953397105321,3.5262857096783677,14.068850891556242,-1.0
115.0,4.497469989832478,2.7075727512518264,6.577206905417839,5.066264110365524,3.1360172604258176,14.849302471631432,-1.0
116.0,4.447062515477438,2.779173326002524,5.915713346001288,4.804594536084995,3.180857895113682,14.449466498844357,-1.0
117.0,4.853450602455753,3.116927899471874,6.7727631701741045,4.52137517736125,2.842977111513261,14.533157514474787,-1.0
118.0,4.593360646584313,2.8879805703157664,7.706917747342072,3.7772918966495768,3.307373461397865,14.126689030166585,-1.0
119.0,4.384062256541791,2.8088708622781,7.654102300259513,3.5204297604610124,3.8287963971595538,13.146815084778497,-1.0
120.0,4.3778553822236885,2.711017412765091,7.200428041390961,4.516700932002814,2.834122613897569,13.925252189295614,-1.0
121.0,4.538435993222275,2.970014682256533,7.64074677528251,3.824092344875811,3.2822641160668766,14.435894975357364,-1.0
122.0,4.6265894059338555,2.900943030905796,7.185131475153181,3.803437160941813,3.261602173520136,14.019942112079818,-1.0
123.0,4.617620541514485,2.7618256814639683,6.600567497110566,3.670565902951405,3.267186174291266,14.086938518195474,-1.0
124.0,4.97230687197976,2.9831843053030087,5.96171818304985,4.226882726033204,3.8374055545162076,14.631645969469036,-1.0
125.0,4.939387942523369,2.994164567781333,6.678465055764119,4.012178358219713,3.672326112733535,14.909112128128527,-1.0
126.0,4.884180325986083,2.685185690646002,6.435403571668233,4.213847687596614,3.4571778045504225,15.455611568719792,-1.0
127.0,4.877691110932247,2.7912735462949136,6.930988398491292,4.665365921184569,3.642527627914583,15.105720215301426,-1.0
128.0,4.796135762512655,2.654339247195934,6.8552247774607755,5.508577066617513,3.78178565215952,15.168330908086991,-1.0
129.0,4.9418553720434275,2.9151628795075264,6.716866836151146,4.865255843700784,4.397811588366978,14.675184907729754,-1.0
130.0,5.2125502851688825,3.129419039252567,7.191725538371452,4.730412868026542,3.5313915429543603,14.446285041248068,-1.0
131.0,4.834612921883636,2.876487314771379,7.563792711416427,4.163125996383691,3.6718728164624266,14.798138571894695,-1.0
132.0,4.8249286943216925,2.83417452999766,7.729390967581056,4.3888123751324235,3.541968377982276,14.111722370754581,-1.0
133.0,4.900633136462696,2.9460530856261067,8.464313020069868,4.308229557600099,4.214377204710425,14.609627989669448,-1.0
134.0,5.003050302013879,2.8498334146699187,10.099030598272869,5.3986023546714454,4.128416592950619,14.785677398471657,-1.0
135.0,4.8001169072657985,2.819871605911099,9.03896537956076,5.415349923980207,4.175395563020052,13.891279142531438,-1.0
136.0,5.138997483629185,2.938683064562994,9.02728270235408,5.620121378412045,4.554974948505457,14.403003818952836,-1.0
137.0,5.0850679213561145,3.00993723688624,9.210687779463004,5.393251090843817,5.701930687457948,14.063666173932818,-1.0
138.0,4.899793339484433,2.9896323052629987,8.579505471862054,4.5393050408346305,6.6809653855774895,13.227607331576273,-1.0
139.0,4.565696885020486,2.8590217024548594,8.082245081901174,5.117281471472442,5.239522634746027,12.818354025635703,-1.0
140.0,4.755685561095397,3.2048461198629656,8.410826130057478,3.8754940249725345,6.408508902646664,12.926796729492128,-1.0
141.0,4.682754550485258,3.013247173910183,8.903137151259616,4.423306213319448,5.211214036938806,13.372113081905034,-1.0
142.0,4.580119046354528,2.9298984969389945,7.872989759411904,4.805009951348739,5.8408114420018915,13.006119484307279,-1.0
143.0,4.582628016175361,2.813484560922237,6.848283481438358,5.172791519314775,6.310015454797829,13.530752682668151,-1.0
144.0,4.267436615943637,2.7571299012471573,6.199229392256187,4.5953025874937685,6.129688696613392,13.004507503817695,-1.0
145.0,4.306293689590832,2.8014971696317073,7.381077577528228,4.297629171940502,6.404532556480314,12.73929324209462,-1.0
146.0,4.4896198860503445,3.015162643688012,7.198587984950266,3.657615994438973,6.107543939019122,12.287071708807742,-1.0
147.0,4.644272997352373,2.8966200068934977,7.738875618778206,4.207149595412998,5.600730654642296,13.275625190957102,-1.0
148.0,4.514625299620456,2.9450490549483557,6.522486113102649,4.5616143557893905,5.280487148789163,12.951797890117337,-1.0
149.0,4.861635445212062,3.05784825834688,6.981794102980112,5.1156578122809115,4.416485309945849,13.138067857004629,-1.0
150.0,4.796734522558107,3.228180890462791,6.36641053226999,6.215217830677229,4.7847395466048575,12.02225125087899,-1.0
151.0,4.688270832786166,3.1365102788520054,6.832543936347263,6.181863603037492,4.682323039289803,12.089027255775372,-1.0
152.0,4.7843531604115785,3.0855404079222772,7.67375507911545,5.86198254283223,4.611444102291203,12.631861021792902,-1.0
153.0,4.7592730331292845,3.224528001548446,6.6755520912721265,6.533885349455526,5.173776413406215,12.72943096991579,-1.0
154.0,4.670019362363311,3.2599441591469764,5.1591171315520326,5.78834699717664,4.643326382069368,12.469907745314105,-1.0
155.0,4.934584839849049,3.3901062720659203,6.049022314958661,6.153433599086707,4.838977080215558,12.91234230244152,-1.0
156.0,5.289469886188241,3.494368234025131,7.288616191119309,6.329699151563959,3.864892338238494,14.151147231566322,-1.0
157.0,5.0040285249282865,3.528448986265125,6.459022983524339,6.44975862565024,4.58109861015967,13.208141460399842,-1.0
158.0,5.098164710878718,3.606940967363747,6.610660834953018,6.153483760525674,4.594772995289161,13.333647333953229,-1.0
159.0,4.821910533837812,3.3010238785133534,6.096247935149583,6.8631543271392665,4.132949360954148,12.972816472012948,-1.0
160.0,4.818750163677561,3.4034091348232374,6.791337018713879,5.720028959829632,5.3609377025150575,13.272908758433411,-1.0
161.0,4.9554015417005965,3.3497623669094,6.333651326521048,5.6093516644013,5.180533007406586,12.844018618900144,-1.0
162.0,4.866840973652086,3.1201350430203325,5.0404398370154855,5.913751761586027,4.1657867291569755,12.423260280112414,-1.0
163.0,5.38457208506534,3.2739904907738717,6.1732497180645165,5.620777478618035,4.384206621640244,13.07952009404667,-1.0
164.0,5.599193026257397,3.4003571384991305,5.992437666337157,5.810743135045592,4.701430317974753,13.46907933183695,-1.0
165.0,5.649935690580852,3.4496875140146614,7.279400179064792,6.078396409701054,4.1929811913871315,13.878286520658337,-1.0
166.0,5.282184823636819,3.0880971487453537,7.157623041951154,5.615466789303695,5.432827322763125,14.666198421830265,-1.0
167.0,5.315707027827389,3.1198459879325635,7.04192558296498,6.266890372054234,4.764999337825843,14.685713871461955,-1.0
168.0,5.201655698588387,3.2212842116048424,7.426908504564443,5.4635442363931315,4.221987918975528,13.462213343791934,-1.0
169.0,5.208245602022288,3.201934138135609,7.153701903301353,5.806625184431753,3.590966081615954,13.909120693710433,-1.0
170.0,5.41873731248134,3.267826313419649,7.299713616098066,5.23455504157577,4.358262775975991,13.738800914296927,-1.0
171.0,5.246456368520882,3.238362706458245,6.9027314329244565,5.608415257612789,4.270855257695414,13.112055799879421,-1.0
172.0,5.485741263867468,3.3753446748388716,6.893390497007947,5.361817935795522,4.367004171555057,13.76502144109368,-1.0
173.0,5.573785974132065,3.422947875743023,7.613862668676708,5.85469261493256,3.965344269350977,13.452239201974445,-1.0
174.0,5.275046515051773,3.31395587525242,8.204488041096576,5.798650486771072,4.334291415452168,12.819267126787384,-1.0
175.0,5.358003496628989,3.361472986846834,8.138546570882523,5.694316552368095,5.008420480849303,11.991913978171883,-1.0
176.0,5.206415758251195,3.306818000761542,8.076764674340932,4.990048214266688,3.7177780177121234,11.968529552944403,-1.0
177.0,5.152920767149084,3.3194272798081648,8.05188634358694,5.832001383697509,4.107977748347175,11.861786215402985,-1.0
178.0,4.973346898823213,3.241389399738305,8.964313447894119,5.502448743899626,3.8118919756978866,11.373719596735503,-1.0
179.0,4.750986023060543,3.2258197848810752,6.584803116649749,5.8344552337734505,3.804364902439379,10.38855345233076,-1.0
180.0,4.526178063459704,3.2288875052127866,6.602972951247079,5.368827414752927,4.3387949047845895,10.054696561705352,-1.0
181.0,4.380662302967479,3.0923817499409787,6.422197053191333,5.569607378961613,5.100132555741576,10.255024774335062,-1.0
182.0,4.261033344798832,2.9539698804605625,6.4805281099414325,5.580508800075843,3.910412610269377,11.048236350703712,-1.0
183.0,4.564587506690251,3.2164367035097805,4.6870244324662025,6.075864533188141,4.226443836055986,11.094195882108933,-1.0
184.0,4.906893506347167,3.3724402077158078,5.112647534134145,5.940863784074889,4.511562194429486,11.478685356395868,-1.0
185.0,4.635622205108523,3.0740558294739024,5.5453109947356465,4.676998620104026,4.257445872536346,11.250548996615846,-1.0
186.0,4.675734576307735,3.025994613458895,5.285605564306189,5.673222412484948,4.5840763334005405,11.488696605983645,-1.0
187.0,4.738753907375889,2.958257373305762,5.426289851256918,5.441503104531211,4.067499200454007,11.49473746115153,-1.0
188.0,4.777752291513195,3.043546626810839,5.899235503559013,5.5599412570236115,4.501630395759081,11.742510761659835,-1.0
189.0,4.886667384297151,3.095327647928898,6.833739385740356,6.724521979939468,5.078787490669527,12.168838654139028,-1.0
190.0,4.9402614306700805,3.1974672067810705,6.718738152675886,5.862968709210532,4.38487598222603,12.355758107989132,-1.0
191.0,4.934966064613828,3.3949650044020356,6.835282725363458,6.405684424542975,4.318245279327343,11.398719528447664,-1.0
192.0,4.724520374386284,3.1505078677125753,6.227825377747803,5.951977944012647,4.856378161524542,11.896312323817252,-1.0
193.0,4.620322481089295,3.075893553241814,6.585576238681798,6.2580538281695866,4.3995368070437735,12.246298605172344,-1.0
194.0,4.602066189218988,3.0536765398480146,5.909959110739268,6.226836178073999,4.744331225280114,12.1696487600605,-1.0
195.0,4.726938426101328,3.0426665339831644,6.02620688633495,5.354456018621992,4.4501959531346005,11.491964081279663,-1.0
196.0,4.617723432170359,3.0975751268927922,6.0560408482071315,5.960175709295595,3.9928520394732803,11.75685374387109,-1.0
197.0,4.814120840052245,3.2264787206410404,6.297096932235085,5.451685519467092,4.754885920504485,11.73324251505131,-1.0
198.0,5.0401876320044865,3.2445539245471267,6.921591277910868,4.869833319113557,3.5948602125990456,12.26495472159789,-1.0
199.0,5.05793812984814,3.2953741107805485,6.007544313023408,4.382826939559337,3.418007119537672,12.144597756869013,-1.0
200.0,4.92059633931581,3.135387918094896,5.766866413289882,4.181857628664624,3.4317111512727303,11.830468920931803,-1.0
201.0,5.014738080435314,3.3172352866014525,6.054251311503107,4.078012070492719,3.6406296127630475,11.296960193361336,-1.0
202.0,4.838842385696179,3.385736442866652,6.003164799062292,3.6590483248358736,4.267913781099075,11.18425052585161,-1.0
203.0,4.95224586068072,3.2915824063963175,6.1152294302897365,4.159223241086856,4.144428885018533,11.393550777603286,-1.0
204.0,4.886139741872592,3.1142784478724335,6.370971865493391,4.974629693586431,3.9291359300024538,12.009426743161029,-1.0
205.0,4.931437053061832,3.2699790629985857,7.116592978320011,5.208885635927086,4.558741659685148,11.979012513029838,-1.0
206.0,4.786210764620433,3.1846442488672757,6.542096543333818,5.833404853603628,4.9620503349778415,11.42715912831682,-1.0
207.0,5.0992578370114225,3.4097578958438195,7.084193358007886,5.573192312822687,5.548746331385056,11.552134947929895,-1.0
208.0,4.8261049324829335,3.362024085449362,6.348349817549531,5.8157693641175525,4.450232530465844,10.885953046652862,-1.0
209.0,4.829898020175201,3.17889330544022,6.330913654965645,6.130961132365564,4.064292144441644,11.065575574370037,-1.0
210.0,4.772610841978271,3.1495770049572496,5.73532408961828,5.657911300045214,4.386918275418873,11.76686061235297,-1.0
211.0,4.641542119290272,3.210289541511316,5.596277647387622,6.473570155568879,3.3393477926169477,12.07563330664775,-1.0
212.0,4.5109633073293685,3.0354991927840063,6.045879195641452,6.311788967715052,3.4662442972361154,12.368459776007239,-1.0
213.0,4.561427065676298,3.019924628259581,4.810302909702445,6.285211438816766,3.6312583394024736,12.239113891074076,-1.0
214.0,4.527630512729158,3.0340699752502096,5.515503113249162,6.234677483652781,4.532519735127367,12.07287523419911,-1.0
215.0,4.313912275024586,2.904029120236798,4.645886671607588,6.7273414295605125,3.6741970565442195,11.242448804278439,-1.0
216.0,4.464446882271903,3.0152551918172485,4.6682389151730375,5.266777780819685,3.994488492189668,11.234600272675264,-1.0
217.0,4.549769489161169,2.818911298920683,4.510020641125952,4.726942175206525,5.079397753761992,12.444849023118154,-1.0
218.0,4.754792116310907,2.8668563396548454,4.001223385271895,4.9709540392577285,5.07962981106826,13.109922051344007,-1.0
219.0,4.64728099429245,2.8747022516403624,4.899673572717729,5.078012138720042,4.807629112418784,11.869118960302583,-1.0
220.0,4.41742624024333,2.825480859185116,5.23000987883342,4.992590367814907,5.031990845752299,11.997431942707385,-1.0
221.0,4.595883523085771,2.8943632065481237,4.171121533046653,4.518339408152136,4.646084285402195,11.801509503044494,-1.0
222.0,4.73289235959421,3.044500507654944,4.149706945288362,5.191445458619924,5.580230931680955,12.539437364896624,-1.0
223.0,4.768768815437922,3.0844178753555385,3.795667252716296,4.823068163858463,5.201435302731036,12.213997123068054,-1.0
224.0,5.131488828246487,3.13496499430253,4.342858738114388,4.6874332850706235,5.822505284883753,13.001870344800027,-1.0
225.0,5.240972574735832,3.178878402302328,5.0833009152204305,5.412219316793318,4.685178986790829,13.417780023018844,-1.0
226.0,5.211059669570299,2.97476883347666,5.462991315291046,5.299405905761987,5.220630752853687,13.87820716345625,-1.0
227.0,5.213435762210648,2.7816634024515237,4.473166431958924,6.309780062106381,4.157432551240327,14.256706693670582,-1.0
228.0,5.034563762988646,2.877771203880707,3.810544133738091,6.4879229197606705,3.8040386597892106,14.42068610628524,-1.0
229.0,5.021804587527928,2.736156033698162,3.893829913207139,5.564110503870798,4.712808992842942,15.299005349844869,-1.0
230.0,5.1461861818456605,2.692912373099333,3.897766848346062,6.217891049559743,5.765865751505467,16.278990798941393,-1.0
231.0,4.915984194582054,2.6661490363340676,4.924356031228822,6.071827947154327,4.8239859731034915,16.145044747786123,-1.0
232.0,5.179279364260775,2.7830113789557616,5.513492760342057,5.250443070944766,5.203264351902599,16.764045510606827,-1.0
233.0,4.917742919057938,2.5676231196912327,5.3758426088216655,5.138352093665995,5.553598886078697,16.008705556933688,-1.0
