Frame         Time          Elec          VdW           Total         
139           139           -1327.54      -64.137       -1391.68      
140           140           -1224.6       -69.7804      -1294.38      
141           141           -1272.99      -71.9474      -1344.94      
142           142           -1233.97      -69.1067      -1303.07      
143           143           -1395.51      -77.1007      -1472.61      
144           144           -1451.53      -71.9092      -1523.44      
145           145           -1488.01      -67.0069      -1555.01      
146           146           -1397.77      -64.9678      -1462.73      
147           147           -1365.55      -73.808       -1439.35      
148           148           -1462.47      -62.7481      -1525.21      
149           149           -1464.53      -63.0921      -1527.62      
150           150           -1518.01      -68.9056      -1586.91      
151           151           -1465.22      -76.9995      -1542.22      
152           152           -1566.05      -77.4998      -1643.55      
153           153           -1586.82      -69.9235      -1656.75      
154           154           -1432.92      -74.5464      -1507.47      
155           155           -1635.16      -68.5274      -1703.68      
156           156           -1646.55      -61.2902      -1707.84      
157           157           -1537.43      -79.5578      -1616.99      
158           158           -1513.82      -76.2648      -1590.09      
159           159           -1485.37      -67.4058      -1552.77      
160           160           -1489.3       -71.2602      -1560.56      
161           161           -1448.27      -70.6428      -1518.91      
162           162           -1470.23      -59.8899      -1530.12      
163           163           -1398.92      -72.9832      -1471.9       
164           164           -1365.72      -72.3045      -1438.02      
165           165           -1249.9       -76.8721      -1326.77      
166           166           -1230.71      -77.0996      -1307.81      
167           167           -1325.01      -76.8318      -1401.84      
168           168           -1487.58      -76.3404      -1563.92      
169           169           -1508.51      -77.9888      -1586.5       
170           170           -1418.93      -80.9525      -1499.89      
171           171           -1418.06      -77.0604      -1495.12      
172           172           -1487.88      -68.7385      -1556.62      
173           173           -1445         -68.493       -1513.5       
174           174           -1486.74      -73.1489      -1559.89      
175           175           -1471.72      -72.2695      -1543.99      
176           176           -1547.92      -74.2409      -1622.16      
177           177           -1515.08      -78.3195      -1593.4       
178           178           -1532.56      -75.2278      -1607.79      
179           179           -1593.33      -69.8386      -1663.17      
180           180           -1513.11      -78.4481      -1591.56      
181           181           -1513.12      -70.6509      -1583.77      
182           182           -1530.77      -72.6725      -1603.44      
183           183           -1448.14      -80.5109      -1528.65      
184           184           -1478.36      -71.168       -1549.52      
185           185           -1550.33      -68.9468      -1619.28      
186           186           -1426.61      -76.0735      -1502.68      
187           187           -1549.49      -65.1208      -1614.61      
188           188           -1535.99      -77.7907      -1613.78      
189           189           -1414.26      -71.936       -1486.19      
190           190           -1345.1       -66.1835      -1411.28      
191           191           -1607.38      -62.9411      -1670.32      
192           192           -1498.4       -69.481       -1567.88      
193           193           -1501.42      -70.2701      -1571.69      
194           194           -1461.06      -70.7098      -1531.77      
195           195           -1421.86      -70.0652      -1491.92      
196           196           -1374.37      -67.1835      -1441.55      
197           197           -1448.6       -66.6425      -1515.25      
198           198           -1551.8       -62.852       -1614.65      
199           199           -1511.3       -53.6724      -1564.97      
200           200           -1370.67      -73.726       -1444.4       
201           201           -1482.82      -84.342       -1567.16      
202           202           -1447.48      -84.065       -1531.55      
203           203           -1444.71      -83.6939      -1528.41      
204           204           -1517.9       -82.953       -1600.85      
205           205           -1467.89      -81.8139      -1549.71      
206           206           -1505.32      -72.3961      -1577.71      
207           207           -1500.87      -78.5861      -1579.46      
208           208           -1551.32      -82.1203      -1633.44      
209           209           -1584.51      -88.8309      -1673.34      
210           210           -1538.09      -71.8053      -1609.89      
211           211           -1531.37      -81.3951      -1612.76      
212           212           -1468.84      -71.8928      -1540.73      
213           213           -1554.78      -76.5905      -1631.37      
214           214           -1494.5       -69.9422      -1564.44      
215           215           -1612.75      -78.0534      -1690.81      
216           216           -1575.17      -82.0401      -1657.21      
217           217           -1579.56      -64.7552      -1644.32      
218           218           -1710.9       -64.6494      -1775.55      
219           219           -1670.96      -77.2545      -1748.21      
220           220           -1624.23      -76.381       -1700.61      
221           221           -1474.23      -82.8706      -1557.1       
222           222           -1437.64      -78.786       -1516.42      
223           223           -1411.22      -84.7059      -1495.93      
224           224           -1402.34      -82.4319      -1484.77      
225           225           -1385.56      -75.2713      -1460.83      
226           226           -1429.04      -77.7127      -1506.75      
227           227           -1454.57      -70.9499      -1525.52      
228           228           -1394.31      -66.0602      -1460.37      
229           229           -1448.48      -65.1415      -1513.62      
230           230           -1539.03      -73.4847      -1612.52      
231           231           -1477.57      -70.3707      -1547.94      
232           232           -1428.42      -80.2799      -1508.7       
233           233           -1483.43      -72.0941      -1555.52      
234           234           -1436.06      -61.1536      -1497.21      
235           235           -1456.56      -81.6532      -1538.21      
236           236           -1484.02      -81.2461      -1565.27      
237           237           -1471.88      -74.7319      -1546.62      
238           238           -1391.49      -69.8459      -1461.33      
239           239           -1404.91      -73.4517      -1478.36      
240           240           -1397.25      -71.4575      -1468.7       
241           241           -1336.08      -85.6173      -1421.7       
242           242           -1370.55      -82.7259      -1453.27      
243           243           -1481.2       -69.6108      -1550.81      
244           244           -1556.31      -64.8614      -1621.18      
245           245           -1417.55      -73.3671      -1490.91      
246           246           -1546.98      -84.8656      -1631.84      
247           247           -1340.05      -94.7295      -1434.78      
248           248           -1371.02      -72.6576      -1443.68      
249           249           -1357.85      -82.3538      -1440.21      
250           250           -1351.77      -83.8266      -1435.6       
251           251           -1416.34      -72.3399      -1488.68      
252           252           -1411.17      -72.8686      -1484.04      
253           253           -1437.97      -71.6711      -1509.64      
254           254           -1345.94      -76.1933      -1422.14      
255           255           -1376.5       -76.1954      -1452.7       
256           256           -1398.97      -84.6068      -1483.58      
257           257           -1397.08      -74.6003      -1471.68      
258           258           -1418.19      -85.8811      -1504.07      
259           259           -1431.35      -86.273       -1517.62      
260           260           -1468.41      -87.3725      -1555.78      
261           261           -1329.19      -69.2587      -1398.45      
262           262           -1446.1       -81.6044      -1527.7       
263           263           -1416.42      -77.6774      -1494.1       
264           264           -1409.79      -64.1702      -1473.96      
265           265           -1504.12      -74.0333      -1578.16      
266           266           -1475.52      -71.8057      -1547.33      
267           267           -1476.21      -69.2363      -1545.45      
268           268           -1408.19      -69.328       -1477.51      
269           269           -1370.77      -55.9695      -1426.74      
270           270           -1381.98      -61.6147      -1443.6       
271           271           -1382.82      -57.4825      -1440.31      
272           272           -1411.13      -59.8922      -1471.02      
273           273           -1405.3       -65.0359      -1470.34      
274           274           -1364.38      -62.3442      -1426.73      
275           275           -1305.08      -63.4966      -1368.58      
276           276           -1401.28      -76.0778      -1477.36      
277           277           -1390.03      -71.017       -1461.05      
278           278           -1446.15      -65.5068      -1511.66      
279           279           -1439.78      -65.631       -1505.41      
280           280           -1352.76      -67.0861      -1419.84      
281           281           -1461.7       -65.4587      -1527.16      
282           282           -1409.96      -63.7554      -1473.71      
283           283           -1382.24      -80.4257      -1462.66      
284           284           -1391.71      -75.9009      -1467.61      
285           285           -1408.64      -77.5234      -1486.16      
286           286           -1442.92      -73.435       -1516.36      
287           287           -1569.14      -58.1288      -1627.27      
288           288           -1449.24      -73.7215      -1522.96      
289           289           -1437.65      -81.7094      -1519.36      
290           290           -1484.09      -69.2829      -1553.38      
291           291           -1444.99      -75.9506      -1520.94      
292           292           -1412.01      -77.1482      -1489.16      
293           293           -1403.7       -76.8694      -1480.56      
294           294           -1403.47      -82.6369      -1486.11      
295           295           -1372.03      -84.6602      -1456.69      
296           296           -1344.1       -76.0651      -1420.16      
297           297           -1430.2       -81.737       -1511.93      
298           298           -1287.2       -82.7004      -1369.9       
299           299           -1345.15      -69.6642      -1414.82      
300           300           -1516.46      -75.7729      -1592.23      
301           301           -1476.2       -72.5117      -1548.71      
302           302           -1409.17      -72.7745      -1481.94      
303           303           -1407.84      -66.3355      -1474.18      
304           304           -1523.67      -74.5718      -1598.25      
305           305           -1573.04      -63.2625      -1636.3       
306           306           -1519.2       -59.2422      -1578.44      
307           307           -1450.75      -65.6449      -1516.39      
308           308           -1376.96      -60.3653      -1437.32      
309           309           -1485.3       -67.5299      -1552.83      
310           310           -1459.46      -60.5342      -1520         
311           311           -1417.59      -65.6604      -1483.25      
312           312           -1387.44      -57.1332      -1444.57      
313           313           -1468.62      -52.7683      -1521.39      
314           314           -1389.66      -68.158       -1457.82      
315           315           -1394.13      -67.9185      -1462.05      
316           316           -1328.67      -60.2289      -1388.9       
