Frame         Time          Elec          VdW           Total         
0             0             -1078.37      -116.602      -1194.97      
1             1             -1197.58      -118.251      -1315.83      
2             2             -1424.01      -87.9326      -1511.94      
3             3             -1499.51      -102.923      -1602.43      
4             4             -1567.47      -100.325      -1667.8       
5             5             -1579.01      -94.5572      -1673.57      
6             6             -1567.57      -113.826      -1681.4       
7             7             -1468.8       -107.185      -1575.99      
8             8             -1528.61      -98.5887      -1627.2       
9             9             -1606.75      -105.81       -1712.56      
10            10            -1596.03      -108.229      -1704.26      
11            11            -1618.74      -94.081       -1712.82      
12            12            -1714.45      -93.9203      -1808.37      
13            13            -1699.94      -99.773       -1799.71      
14            14            -1583.41      -100.317      -1683.73      
15            15            -1517.63      -96.5374      -1614.17      
16            16            -1513.84      -99.3207      -1613.16      
17            17            -1392.94      -99.972       -1492.92      
18            18            -1423.12      -102.594      -1525.71      
19            19            -1374.21      -104.023      -1478.23      
20            20            -1485.49      -103.612      -1589.1       
21            21            -1439.76      -100.953      -1540.71      
22            22            -1668.14      -84.9897      -1753.13      
23            23            -1582.96      -85.2854      -1668.25      
24            24            -1532.33      -97.2406      -1629.57      
25            25            -1555.59      -98.1854      -1653.78      
26            26            -1583.81      -82.5648      -1666.38      
27            27            -1570.27      -96.8183      -1667.08      
28            28            -1554.69      -98.0945      -1652.78      
29            29            -1528.21      -108.372      -1636.58      
30            30            -1607.17      -77.8723      -1685.05      
31            31            -1534.52      -83.3308      -1617.85      
32            32            -1532.51      -88.5896      -1621.1       
33            33            -1554.62      -98.5578      -1653.17      
34            34            -1570.01      -100.932      -1670.94      
35            35            -1625.43      -83.2481      -1708.68      
36            36            -1544.22      -97.7762      -1642         
37            37            -1537.01      -102.452      -1639.46      
38            38            -1494.77      -97.6867      -1592.45      
39            39            -1580.49      -96.5889      -1677.08      
40            40            -1544.81      -86.5083      -1631.32      
41            41            -1551.34      -96.961       -1648.3       
42            42            -1546.07      -90.2147      -1636.28      
43            43            -1608.57      -93.7183      -1702.28      
44            44            -1594.49      -86.1845      -1680.67      
45            45            -1560.55      -82.3911      -1642.94      
46            46            -1573.89      -85.0236      -1658.92      
47            47            -1623.42      -91.973       -1715.39      
48            48            -1648.38      -93.9861      -1742.37      
49            49            -1650.37      -83.4199      -1733.79      
50            50            -1666.32      -93.4958      -1759.82      
51            51            -1634.89      -70.9155      -1705.81      
52            52            -1779.47      -89.2569      -1868.72      
53            53            -1805.72      -59.8147      -1865.53      
54            54            -1678.45      -69.3147      -1747.76      
55            55            -1565.79      -88.787       -1654.58      
56            56            -1656.02      -80.6557      -1736.67      
57            57            -1669.68      -80.9682      -1750.65      
58            58            -1837.15      -85.2616      -1922.41      
59            59            -1926.85      -76.9238      -2003.78      
60            60            -1806.12      -84.3665      -1890.48      
61            61            -1782.9       -90.5318      -1873.44      
62            62            -1790.15      -101.437      -1891.58      
63            63            -1865.33      -67.6452      -1932.98      
64            64            -1727.28      -80.3942      -1807.67      
65            65            -1860.87      -78.0141      -1938.88      
66            66            -1807.05      -87.3355      -1894.38      
67            67            -1741.62      -80.6996      -1822.32      
68            68            -1731.27      -73.9616      -1805.23      
69            69            -1631.39      -91.6219      -1723.01      
70            70            -1663.99      -86.1546      -1750.14      
71            71            -1741.4       -85.3518      -1826.75      
72            72            -1685.62      -83.1562      -1768.78      
73            73            -1664.43      -107.794      -1772.22      
74            74            -1691.66      -83.0996      -1774.76      
75            75            -1734.53      -97.1924      -1831.72      
76            76            -1741.66      -97.844       -1839.5       
77            77            -1852.75      -88.5818      -1941.33      
78            78            -1787.49      -98.8792      -1886.37      
79            79            -1836.74      -87.2914      -1924.03      
80            80            -1837.81      -88.8761      -1926.69      
81            81            -1697.75      -89.5348      -1787.29      
82            82            -1654.8       -87.418       -1742.22      
