Frame         Time          Elec          VdW           Total         
0             0             -1249.26      -113.963      -1363.23      
1             1             -1336.01      -108.912      -1444.92      
2             2             -1295.06      -101.159      -1396.22      
3             3             -1284.31      -91.8378      -1376.15      
4             4             -1312.39      -101.871      -1414.26      
5             5             -1202.42      -101.316      -1303.73      
6             6             -1284.63      -93.205       -1377.83      
7             7             -1270.44      -87.6496      -1358.09      
8             8             -1264.8       -89.6348      -1354.43      
9             9             -1231.68      -86.25        -1317.93      
10            10            -1085.95      -88.457       -1174.41      
11            11            -1200.31      -90.3784      -1290.69      
12            12            -1164.76      -86.151       -1250.91      
13            13            -1317.77      -87.0166      -1404.79      
14            14            -1202.22      -79.2226      -1281.44      
15            15            -1307.12      -95.5217      -1402.64      
16            16            -1315.72      -84.2493      -1399.97      
17            17            -1299.07      -79.1274      -1378.2       
18            18            -1223.89      -84.0461      -1307.94      
19            19            -1216.58      -89.717       -1306.3       
20            20            -1409.3       -84.3184      -1493.62      
21            21            -1336.32      -87.5816      -1423.9       
22            22            -1357.12      -85.9151      -1443.03      
23            23            -1295.18      -92.028       -1387.2       
24            24            -1466.37      -85.6138      -1551.98      
25            25            -1513.4       -74.1718      -1587.57      
26            26            -1439.83      -91.1139      -1530.95      
27            27            -1464.95      -94.7063      -1559.65      
28            28            -1431.86      -90.6043      -1522.47      
29            29            -1475.31      -94.9393      -1570.25      
30            30            -1539.57      -81.8248      -1621.4       
31            31            -1396.41      -92.0356      -1488.45      
32            32            -1358.73      -91.857       -1450.59      
33            33            -1501.96      -87.81        -1589.77      
34            34            -1537.45      -92.3238      -1629.77      
35            35            -1447.16      -93.4558      -1540.62      
36            36            -1407.11      -93.5874      -1500.7       
37            37            -1454.64      -78.2806      -1532.93      
38            38            -1476.41      -96.2108      -1572.62      
39            39            -1447.65      -93.7856      -1541.44      
40            40            -1484.05      -84.6481      -1568.7       
41            41            -1397.58      -99.8088      -1497.38      
42            42            -1471.94      -99.4211      -1571.36      
43            43            -1448.25      -90.9931      -1539.24      
44            44            -1424.29      -79.5123      -1503.8       
45            45            -1472.47      -96.2083      -1568.68      
46            46            -1453.45      -112.749      -1566.19      
47            47            -1311.01      -101.821      -1412.83      
48            48            -1364.78      -106.399      -1471.18      
49            49            -1461.36      -100.037      -1561.4       
50            50            -1357         -106.799      -1463.8       
51            51            -1396.51      -100.235      -1496.75      
52            52            -1314.27      -92.1434      -1406.41      
53            53            -1492.97      -86.8211      -1579.79      
54            54            -1328.91      -92.2534      -1421.16      
55            55            -1311.3       -99.3644      -1410.66      
56            56            -1357.51      -84.5983      -1442.1       
57            57            -1471         -84.8518      -1555.85      
58            58            -1357.62      -105.63       -1463.25      
59            59            -1293.38      -107.254      -1400.63      
60            60            -1383.57      -88.0542      -1471.63      
61            61            -1449.42      -98.8439      -1548.26      
62            62            -1498.4       -84.1502      -1582.55      
63            63            -1515.52      -94.8828      -1610.4       
64            64            -1524.11      -96.0772      -1620.19      
65            65            -1507.33      -91.1278      -1598.46      
66            66            -1579.31      -93.7114      -1673.02      
67            67            -1545.59      -97.2801      -1642.87      
68            68            -1619.43      -84.2651      -1703.7       
69            69            -1538.83      -94.1467      -1632.97      
70            70            -1607.82      -108.617      -1716.44      
71            71            -1526.67      -104.722      -1631.4       
72            72            -1530.09      -101.352      -1631.44      
73            73            -1487.86      -95.3851      -1583.25      
74            74            -1435.99      -102.1        -1538.09      
75            75            -1450.98      -85.5674      -1536.54      
76            76            -1391.94      -101.014      -1492.95      
77            77            -1376.17      -97.931       -1474.11      
78            78            -1303.94      -106.761      -1410.7       
79            79            -1372.31      -94.7959      -1467.11      
80            80            -1430.43      -96.1473      -1526.57      
81            81            -1439.38      -99.9218      -1539.3       
82            82            -1439.82      -92.7413      -1532.56      
83            83            -1434.82      -95.2639      -1530.09      
84            84            -1428.21      -94.4125      -1522.63      
85            85            -1458.61      -96.0798      -1554.69      
86            86            -1646.65      -77.5785      -1724.23      
87            87            -1608.38      -100.206      -1708.59      
88            88            -1590.21      -98.9054      -1689.12      
89            89            -1593.92      -87.1736      -1681.09      
90            90            -1649.01      -85.2099      -1734.22      
91            91            -1586.3       -79.7895      -1666.09      
92            92            -1795.84      -83.2062      -1879.04      
93            93            -1733.2       -93.9751      -1827.18      
94            94            -1772.16      -91.4252      -1863.58      
95            95            -1661.39      -85.5237      -1746.92      
96            96            -1788.95      -96.0575      -1885.01      
97            97            -1710.9       -90.5299      -1801.43      
98            98            -1762.69      -95.3432      -1858.04      
99            99            -1659.87      -103.061      -1762.93      
100           100           -1763.43      -91.4345      -1854.86      
101           101           -1624.95      -102.472      -1727.43      
102           102           -1453.67      -103.236      -1556.91      
103           103           -1579.89      -94.648       -1674.53      
104           104           -1687.62      -104.879      -1792.49      
105           105           -1650.67      -102.285      -1752.96      
106           106           -1722         -98.7735      -1820.78      
107           107           -1668.57      -97.3498      -1765.92      
108           108           -1690.42      -94.9059      -1785.32      
109           109           -1662.85      -94.5874      -1757.43      
110           110           -1647.73      -97.4827      -1745.21      
111           111           -1649.16      -80.2179      -1729.38      
112           112           -1597.39      -88.8626      -1686.25      
113           113           -1458.86      -78.2648      -1537.13      
114           114           -1607.49      -83.4878      -1690.98      
115           115           -1536         -80.6448      -1616.64      
116           116           -1530.07      -89.4497      -1619.52      
117           117           -1413.47      -79.9989      -1493.47      
118           118           -1482.11      -88.1221      -1570.24      
119           119           -1591.22      -84.6699      -1675.89      
120           120           -1500.12      -82.5184      -1582.64      
121           121           -1473.55      -79.5723      -1553.13      
122           122           -1485.5       -83.3449      -1568.85      
123           123           -1492.05      -81.7302      -1573.78      
124           124           -1515.31      -70.8328      -1586.15      
125           125           -1627.44      -71.9735      -1699.42      
126           126           -1546.06      -76.5724      -1622.64      
127           127           -1495.58      -75.6862      -1571.27      
128           128           -1499.75      -70.6014      -1570.35      
129           129           -1550.2       -84.4414      -1634.65      
130           130           -1605.85      -63.4203      -1669.28      
131           131           -1549.5       -76.503       -1626         
132           132           -1543.17      -97.8574      -1641.03      
133           133           -1540.87      -82.7707      -1623.64      
134           134           -1743.42      -80.7797      -1824.2       
135           135           -1608.74      -68.4197      -1677.16      
136           136           -1663.86      -76.8848      -1740.75      
137           137           -1610.84      -81.1194      -1691.96      
138           138           -1621.99      -75.2993      -1697.29      
139           139           -1511.09      -83.2633      -1594.35      
140           140           -1471.17      -79.823       -1550.99      
141           141           -1504.51      -88.0004      -1592.51      
142           142           -1519.4       -90.8079      -1610.21      
143           143           -1479.48      -83.785       -1563.26      
144           144           -1513.65      -90.6116      -1604.26      
145           145           -1601.21      -86.7874      -1688         
146           146           -1536.62      -78.6613      -1615.28      
147           147           -1541.05      -86.4034      -1627.45      
148           148           -1520.52      -85.9453      -1606.46      
149           149           -1479.22      -83.2393      -1562.46      
150           150           -1500.13      -92.9016      -1593.03      
151           151           -1494.01      -91.4144      -1585.43      
152           152           -1463.69      -90.8772      -1554.57      
153           153           -1510.28      -88.5687      -1598.85      
154           154           -1502.41      -81.2151      -1583.62      
155           155           -1529.35      -75.9657      -1605.31      
156           156           -1504.35      -72.3013      -1576.65      
157           157           -1473.4       -89.4734      -1562.87      
158           158           -1513.98      -81.1169      -1595.1       
159           159           -1536.94      -88.0671      -1625.01      
160           160           -1478.98      -78.4826      -1557.47      
161           161           -1554.45      -75.1707      -1629.62      
162           162           -1517.46      -89.681       -1607.14      
163           163           -1621.23      -78.9826      -1700.21      
164           164           -1619.65      -83.1793      -1702.83      
165           165           -1741.39      -60.5264      -1801.91      
166           166           -1668.27      -85.9019      -1754.17      
167           167           -1629.62      -82.6675      -1712.29      
168           168           -1650.78      -84.6622      -1735.44      
169           169           -1546.04      -81.8342      -1627.87      
170           170           -1548.3       -75.0297      -1623.33      
171           171           -1622.05      -77.8735      -1699.92      
172           172           -1535.96      -77.8502      -1613.81      
173           173           -1512.68      -90.7491      -1603.43      
174           174           -1527.63      -86.1801      -1613.81      
175           175           -1534.4       -80.5498      -1614.95      
176           176           -1571.45      -74.28        -1645.73      
177           177           -1529.22      -73.2938      -1602.52      
178           178           -1489.79      -76.7189      -1566.51      
179           179           -1494.92      -79.956       -1574.88      
180           180           -1470         -73.175       -1543.17      
181           181           -1530.31      -78.4044      -1608.71      
182           182           -1555.04      -53.8204      -1608.86      
183           183           -1560.74      -74.0918      -1634.83      
184           184           -1529.28      -86.231       -1615.51      
185           185           -1586.99      -75.1616      -1662.15      
186           186           -1515.38      -87.0208      -1602.4       
187           187           -1501         -89.7895      -1590.79      
188           188           -1447.57      -78.0251      -1525.6       
189           189           -1468.97      -86.0137      -1554.98      
190           190           -1519.56      -66.3572      -1585.91      
191           191           -1583.53      -73.6288      -1657.16      
192           192           -1442.73      -77.0793      -1519.81      
193           193           -1535.47      -78.5543      -1614.03      
194           194           -1420.51      -69.2984      -1489.81      
195           195           -1439.06      -82.5951      -1521.65      
196           196           -1433.23      -74.0838      -1507.32      
197           197           -1502.34      -75.2509      -1577.59      
198           198           -1523.84      -71.4342      -1595.27      
199           199           -1539.97      -68.9549      -1608.92      
200           200           -1486.74      -75.2403      -1561.98      
201           201           -1516.72      -78.1135      -1594.83      
202           202           -1517.59      -69.3708      -1586.96      
203           203           -1495.57      -71.4574      -1567.03      
204           204           -1504.23      -65.9899      -1570.22      
205           205           -1531.94      -70.7456      -1602.68      
206           206           -1532.26      -74.1983      -1606.46      
207           207           -1521.74      -81.0073      -1602.75      
208           208           -1387.29      -83.4134      -1470.71      
209           209           -1385.39      -76.7519      -1462.14      
210           210           -1442.78      -71.4373      -1514.22      
211           211           -1401.81      -70.2458      -1472.06      
212           212           -1309.36      -90.5513      -1399.91      
213           213           -1436.34      -87.2861      -1523.62      
214           214           -1460.66      -85.2695      -1545.93      
215           215           -1360.22      -84.1272      -1444.34      
216           216           -1337.15      -91.9236      -1429.08      
217           217           -1389.45      -82.5288      -1471.98      
218           218           -1390.24      -91.9375      -1482.18      
219           219           -1421.22      -95.883       -1517.11      
220           220           -1409.44      -86.4978      -1495.94      
221           221           -1397.2       -89.1976      -1486.39      
222           222           -1440.29      -83.276       -1523.57      
223           223           -1398.48      -93.237       -1491.72      
224           224           -1356.54      -84.2147      -1440.76      
225           225           -1392.27      -105.019      -1497.28      
226           226           -1438.17      -93.5142      -1531.68      
227           227           -1388.36      -95.4448      -1483.8       
228           228           -1455.95      -99.9159      -1555.86      
229           229           -1502.52      -82.0501      -1584.57      
230           230           -1461.15      -96.8292      -1557.98      
231           231           -1523.95      -95.3052      -1619.26      
232           232           -1571.48      -85.07        -1656.55      
233           233           -1529.65      -98.3721      -1628.02      
234           234           -1607.43      -84.9277      -1692.36      
235           235           -1580.05      -84.7762      -1664.83      
236           236           -1579.65      -85.3059      -1664.95      
237           237           -1535.67      -81.9307      -1617.6       
238           238           -1628.62      -84.1117      -1712.73      
239           239           -1518.03      -66.3803      -1584.41      
240           240           -1680.62      -77.8781      -1758.5       
241           241           -1676.8       -73.4472      -1750.24      
242           242           -1727.94      -76.4996      -1804.44      
243           243           -1676.59      -89.8731      -1766.46      
244           244           -1763.89      -86.1468      -1850.04      
245           245           -1576.08      -84.2524      -1660.33      
246           246           -1593.43      -91.0254      -1684.45      
247           247           -1553.23      -88.1738      -1641.4       
248           248           -1533.56      -96.1412      -1629.7       
249           249           -1550.5       -71.3044      -1621.81      
250           250           -1519.28      -71.6828      -1590.96      
251           251           -1431.59      -88.7299      -1520.32      
252           252           -1397.77      -88.7487      -1486.52      
253           253           -1514.1       -79.8152      -1593.92      
254           254           -1528.89      -80.7072      -1609.6       
255           255           -1536.19      -79.2551      -1615.45      
256           256           -1513.56      -87.2794      -1600.84      
257           257           -1433.84      -81.1434      -1514.99      
258           258           -1528.23      -90.8001      -1619.03      
259           259           -1522.15      -98.1103      -1620.26      
260           260           -1571.12      -93.6095      -1664.73      
261           261           -1576.22      -72.614       -1648.83      
262           262           -1668.05      -63.5489      -1731.6       
263           263           -1597.95      -90.0134      -1687.96      
264           264           -1557.46      -89.0094      -1646.47      
265           265           -1599.67      -81.4047      -1681.07      
266           266           -1680.81      -84.7024      -1765.51      
267           267           -1604.93      -80.6785      -1685.61      
268           268           -1627.4       -78.1067      -1705.51      
269           269           -1580.9       -80.7261      -1661.62      
270           270           -1570.83      -84.6754      -1655.51      
271           271           -1579.33      -77.7374      -1657.07      
272           272           -1541.2       -68.6136      -1609.82      
273           273           -1494.72      -82.6859      -1577.41      
274           274           -1547.56      -80.5336      -1628.09      
275           275           -1577.67      -83.2517      -1660.93      
276           276           -1689.66      -71.3714      -1761.03      
277           277           -1665.62      -90.7702      -1756.39      
278           278           -1597         -77.2041      -1674.21      
279           279           -1515.44      -82.6494      -1598.09      
280           280           -1545.87      -93.0309      -1638.9       
281           281           -1613.62      -88.1203      -1701.74      
282           282           -1578.05      -88.2512      -1666.3       
283           283           -1569.07      -85.1866      -1654.26      
284           284           -1645.33      -68.1959      -1713.53      
285           285           -1794.93      -83.7152      -1878.65      
286           286           -1758.85      -83.8018      -1842.65      
287           287           -1613.84      -91.1662      -1705.01      
288           288           -1560.52      -67.7894      -1628.31      
289           289           -1554.3       -82.2642      -1636.56      
290           290           -1537.24      -83.623       -1620.86      
291           291           -1639.35      -72.5852      -1711.93      
292           292           -1435.21      -78.02        -1513.23      
293           293           -1519.1       -86.8996      -1606         
294           294           -1566.56      -74.8917      -1641.45      
295           295           -1504.39      -79.822       -1584.21      
296           296           -1609.29      -73.1154      -1682.4       
297           297           -1577.29      -77.8454      -1655.13      
298           298           -1579.56      -88.7931      -1668.35      
299           299           -1594.78      -82.3656      -1677.14      
300           300           -1632.63      -83.4376      -1716.06      
301           301           -1643.91      -71.7439      -1715.66      
