Frame,RMSD of the whole system (alignment on cores),RMSD of tubulin core A (alignement on tubulin core A),RMSD of tubulin core B (alignement on tubulin core B),RMSD of tubulin core C (alignement on tubulin core C),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on core A)","RMSD of CTT B (beta chain, alignment on core B)","RMSD of CTT C (beta chain, alignment on core C)",RMSD of R2 (alignment on R2)
20.0,2.004201706044651,2.4235170926705933,1.7411261917814953,1.3747988359586556,2.164338286774904,-1.0,-1.0,-1.0,4.9437201663290935
21.0,2.0035539986779236,2.380535087988247,1.5814165586156657,1.646653274306469,2.209300130550077,-1.0,-1.0,-1.0,4.817629186441597
22.0,2.0590166979961704,2.4594824299289764,1.4687897763494273,1.7448581269260977,2.201079227896236,-1.0,-1.0,-1.0,5.341696843458185
23.0,1.8818161423304907,2.2096187018054367,1.5115297821526543,1.396397403450369,2.0699850827065114,-1.0,-1.0,-1.0,5.299462677147651
24.0,1.9723599852437934,2.4118528699982873,1.4803408091419665,1.5276764633834221,2.118054571151753,-1.0,-1.0,-1.0,5.078830448469559
25.0,2.2319272994826003,2.8341101729129936,1.713518183196758,1.633455047534758,2.3027075948822184,-1.0,-1.0,-1.0,5.168848135298274
26.0,2.029352770634393,2.380312187525135,1.6794655331074906,1.4839641541234874,2.186389059604858,-1.0,-1.0,-1.0,5.587405773820041
27.0,2.16808488175349,2.7602942492047866,1.6195485926800999,1.635200322746448,2.2890075592923695,-1.0,-1.0,-1.0,4.950215611920324
28.0,1.9817226592663377,2.275249587841892,1.712607336727532,1.5307824489234219,2.249647089683367,-1.0,-1.0,-1.0,5.051631832030932
29.0,1.9695686211567542,2.3467040989646173,1.7023970371062387,1.3476476093286274,2.154757571091167,-1.0,-1.0,-1.0,5.1827134101245695
30.0,2.091227816125982,2.416058373521527,1.883379482164822,1.3470685109533462,2.2523743473793325,-1.0,-1.0,-1.0,5.9424490186014225
31.0,2.146851970952068,2.627153877593485,1.7179739543976928,1.4949531443158186,2.2733414190341588,-1.0,-1.0,-1.0,5.7467305036020075
32.0,2.408553555318669,3.044027533936813,1.8952307234396761,1.7203086587924155,2.4773756612732245,-1.0,-1.0,-1.0,5.659823522819177
33.0,2.3376317209732798,2.8862308260750917,1.8185131112751722,1.7740869807671358,2.450490618570642,-1.0,-1.0,-1.0,5.660289223464465
34.0,2.1638466353040693,2.6226895518674502,1.8413935192230892,1.5816968752130975,2.346813048437999,-1.0,-1.0,-1.0,5.056235254875255
35.0,2.16474761419682,2.644930869972626,1.7769724367154764,1.593911288805041,2.325545582530042,-1.0,-1.0,-1.0,5.204794904165836
36.0,2.127940892678481,2.605703618311466,1.6727997579749252,1.613238111570508,2.293909420303434,-1.0,-1.0,-1.0,5.243039350044375
37.0,2.3374835712936717,2.7627091793518703,1.8173913767291208,1.8430589126058425,2.4443633108335003,-1.0,-1.0,-1.0,6.261500931784359
38.0,2.2452073553584104,2.782625812187326,1.764280762657127,1.8171026599458497,2.4364308989821186,-1.0,-1.0,-1.0,4.61191818261356
39.0,2.0423108557196636,2.4472043780913575,1.7482094462991262,1.5212569271029661,2.291411726969075,-1.0,-1.0,-1.0,4.799520997839318
40.0,1.9970571780457311,2.35291087690316,1.6195814318735793,1.5299818433609647,2.2455780407281556,-1.0,-1.0,-1.0,5.283144150373611
41.0,2.0770500630943602,2.4390193413555554,1.9352972513847557,1.38967815148537,2.3304489755392086,-1.0,-1.0,-1.0,5.0527953711030325
42.0,2.0734451997608168,2.346798703063475,1.6820667111696266,1.7065297206973027,2.314629562501847,-1.0,-1.0,-1.0,5.585282432615324
43.0,2.002005935271539,2.1954767941954048,1.684412626278523,1.7047493898535604,2.293452348601402,-1.0,-1.0,-1.0,5.2705944115774965
44.0,2.000919478467575,2.2567573926060054,1.6780252310846375,1.7312161485580715,2.3189976174574807,-1.0,-1.0,-1.0,4.70392187497614
45.0,1.9803976153530007,2.172943672313324,1.717805807183314,1.6507550033517746,2.2901706263584303,-1.0,-1.0,-1.0,5.1124138326008834
46.0,1.9853359808448907,2.3627035475327904,1.6144497700573262,1.537780143276101,2.24192433346795,-1.0,-1.0,-1.0,4.977053410650574
47.0,2.2280088179197586,2.576183378399341,1.792223653843968,1.9201086004143493,2.443674902875047,-1.0,-1.0,-1.0,5.228701137159604
48.0,1.9713464568596293,2.1573425773024457,1.6482974945737816,1.7647125813269247,2.3155464840236797,-1.0,-1.0,-1.0,4.804835122630017
49.0,1.918586440949913,2.0997038340649796,1.6231287840791766,1.659769089577051,2.266876143497247,-1.0,-1.0,-1.0,4.895126095402503
50.0,1.8962390437995635,2.0582641236600274,1.5509833251939351,1.7086262701543269,2.276715765461773,-1.0,-1.0,-1.0,4.861969108286831
51.0,1.9228220088930763,2.0859538558391733,1.6120325620333809,1.7974544782480149,2.3574170045049168,-1.0,-1.0,-1.0,4.323199829966671
52.0,2.095541006129326,2.4219074197891564,1.821141109581926,1.8156964864278609,2.460424727191561,-1.0,-1.0,-1.0,3.991726269635424
53.0,2.2393422224929322,2.474654774091435,2.0067680014128477,1.939624561399277,2.5998139310556345,-1.0,-1.0,-1.0,4.843044491811328
54.0,2.0962091300317445,2.3279640823216554,1.7328370420570918,1.8972292199853218,2.440594549658619,-1.0,-1.0,-1.0,4.84676880194609
55.0,2.2182371505495677,2.4745396525829024,1.7810695324008234,2.1285476010916833,2.5883564401519643,-1.0,-1.0,-1.0,4.538010214611617
56.0,2.231786050146055,2.593287106293754,1.768574571139912,2.064104968595079,2.5657261216248917,-1.0,-1.0,-1.0,4.359785343916708
57.0,2.0163526075943814,2.232519122351503,1.798125851171583,1.6815465288476124,2.3766085784656057,-1.0,-1.0,-1.0,4.7722935184933695
58.0,1.9932135059437623,2.3438408712725414,1.600551462482428,1.6801898873354204,2.3321807800551753,-1.0,-1.0,-1.0,4.600363560131523
59.0,1.9863447424876406,2.116461230359632,1.6822062054680165,1.8320712463989388,2.382955343870078,-1.0,-1.0,-1.0,4.804514549770975
60.0,2.079367520916835,2.190536038855509,1.7453157985383974,1.9798283081559807,2.4690153821892133,-1.0,-1.0,-1.0,4.9099481091065185
61.0,2.2318301948621526,2.357643912510162,1.8345646459563982,2.1971962976990635,2.599939664624705,-1.0,-1.0,-1.0,4.966705544645907
62.0,2.4099281545941023,2.7216341620166564,1.817014105101127,2.3645094519411343,2.674952245539434,-1.0,-1.0,-1.0,4.981356141938104
63.0,2.2321830026122056,2.4944157629315873,1.7116833866513663,2.1779362110598877,2.561275771800902,-1.0,-1.0,-1.0,4.759803584553715
64.0,2.1697331729581153,2.4516589052782063,1.752307992571352,2.0015620975345865,2.5120491459383962,-1.0,-1.0,-1.0,4.6826507500403185
65.0,2.2360446689747744,2.6289725644582,1.8101255817669897,1.89209485581478,2.483386905614903,-1.0,-1.0,-1.0,5.037380009769758
66.0,2.359958948618404,2.7263412466132784,1.8718732021331699,2.191459921493228,2.6409064361136383,-1.0,-1.0,-1.0,4.681507244684687
67.0,2.109385182678134,2.3284792456949472,1.7767361637394272,1.8805287786466858,2.4556431664484886,-1.0,-1.0,-1.0,4.966086387022015
68.0,2.205617476296492,2.4795920126757633,1.8674608068509435,2.014339832815634,2.537764493071023,-1.0,-1.0,-1.0,4.452094731431762
69.0,2.0021990453791476,2.2203886656549248,1.7094475304125143,1.8552484461936012,2.414283146437821,-1.0,-1.0,-1.0,4.0185291196261765
70.0,2.0120912203211563,2.183552721356047,1.8480585432705336,1.8874762142131585,2.4522905225353435,-1.0,-1.0,-1.0,3.27029639362491
71.0,1.924336406245404,2.009569527080131,1.6825956964432809,1.893824868101571,2.3689973357851333,-1.0,-1.0,-1.0,3.8065134592265863
72.0,1.961102949979925,2.041911224599648,1.7615178468843775,1.8567619495037817,2.396323792234127,-1.0,-1.0,-1.0,4.1468345935214295
73.0,2.017458619096985,2.1114120115819714,1.8518413877649698,1.8188257028693502,2.4206821889622767,-1.0,-1.0,-1.0,4.528892104910726
74.0,1.9654312771326317,2.155289402842411,1.6868132349237495,1.6335849974877568,2.288737728452912,-1.0,-1.0,-1.0,5.203071000944052
75.0,2.085848972549558,2.2842063360503673,1.7703121881031505,1.7789606017283206,2.378385104038465,-1.0,-1.0,-1.0,5.416945388353503
76.0,2.125946925440143,2.339752418124088,1.7443944838965668,1.9716187936731155,2.471258756747822,-1.0,-1.0,-1.0,4.853255558340216
77.0,2.14366852585223,2.3510221073026782,1.8663148285106672,1.8431699554760115,2.463775033019901,-1.0,-1.0,-1.0,5.199041886086731
78.0,2.134156174250228,2.3730482746301917,1.8939810872115066,1.7833973408221349,2.4529160091125375,-1.0,-1.0,-1.0,5.011951822499008
79.0,2.3261297645903993,2.5821687982125896,1.9234683300125868,2.053163046309132,2.573704002699317,-1.0,-1.0,-1.0,5.695355812013943
80.0,2.1856688811604315,2.455094443249377,1.9607640499292056,1.8431539880145058,2.502442754878382,-1.0,-1.0,-1.0,4.701112688434798
81.0,2.181367065929489,2.3694344820739612,2.088473331464695,1.8329293667164102,2.524510083332094,-1.0,-1.0,-1.0,4.459767759174099
82.0,2.1518893820093794,2.4316527227602807,1.9815021299453075,1.7489916971648074,2.471695426962286,-1.0,-1.0,-1.0,4.556424841290826
83.0,2.232104261691142,2.4223327879458143,2.0361777651486554,1.9162493393995577,2.5567119285530175,-1.0,-1.0,-1.0,5.042778310765211
84.0,2.279845528102419,2.3907631540854104,2.110291167620264,1.893328516668851,2.54224343033967,-1.0,-1.0,-1.0,5.899659003460827
85.0,2.182246803840138,2.372338951428858,1.922439636978204,1.7677236050156446,2.4406721676262992,-1.0,-1.0,-1.0,5.87314620276049
86.0,2.2948948315395614,2.664683639838511,2.0438944460635446,1.757346030189751,2.4999543448403334,-1.0,-1.0,-1.0,5.344868314166052
87.0,2.2194057169180947,2.464704833714152,1.8568305625767514,1.9391860685995512,2.4891882905797695,-1.0,-1.0,-1.0,5.419513450784214
88.0,2.165619941216174,2.331252743331309,1.7431986927428476,1.8929172368130294,2.4307783875823414,-1.0,-1.0,-1.0,6.121363673520235
89.0,2.2692662886116017,2.5676487041475573,1.8959233064682988,1.8993923567388518,2.492897160169302,-1.0,-1.0,-1.0,5.67157993588035
90.0,2.1336898949634735,2.3365199784264936,1.9588894641468868,1.5821121228292347,2.3912689649363355,-1.0,-1.0,-1.0,5.869342215009643
91.0,2.1865708961291555,2.3971388604819723,1.744452166313069,1.9654363615681516,2.46708688759585,-1.0,-1.0,-1.0,5.698569643366678
92.0,2.2670121418816325,2.503682556394852,1.8887825891425185,1.9879568174689592,2.5344352222557163,-1.0,-1.0,-1.0,5.638217607167282
93.0,2.180095826774896,2.5597072171366673,1.799799564977796,1.7726654577143313,2.4437557101194485,-1.0,-1.0,-1.0,5.149374761625101
94.0,2.1775849691543248,2.4941109348479245,1.688570359563526,1.873003648427022,2.441426818011076,-1.0,-1.0,-1.0,5.637518406263794
95.0,1.982851489864159,2.1669438047839824,1.5818870017903055,1.697969857073314,2.3307929175379236,-1.0,-1.0,-1.0,5.643803112903368
96.0,2.2692148960499234,2.7000486723568606,1.8691108959572171,1.839739282295656,2.527479784080494,-1.0,-1.0,-1.0,5.1241544783300865
97.0,2.2324095079537614,2.6026041278639207,1.9268498748140712,1.7438015969533687,2.515955441172452,-1.0,-1.0,-1.0,5.311783064224329
98.0,2.3134996188529398,2.7154468150635593,1.7341028155861453,2.067155837361303,2.57996095333802,-1.0,-1.0,-1.0,5.360356456441466
99.0,2.0095049957688937,2.1960007030993376,1.6430907618458441,1.8363003173717625,2.4080437292600108,-1.0,-1.0,-1.0,4.904948456003957
100.0,2.110600756566451,2.3403110229319584,1.6515220765168879,1.9015183163153828,2.4424068239452854,-1.0,-1.0,-1.0,5.458611985848604
101.0,2.28616728126793,2.657355540754895,1.9076956579784254,1.8809019724868523,2.54702546050147,-1.0,-1.0,-1.0,5.3734697885931
102.0,2.2457985772293863,2.6556165875927915,1.651999902935658,1.960829349798661,2.5043716935355205,-1.0,-1.0,-1.0,5.479836090034421
103.0,2.177550390003569,2.325692175577165,1.7359530657600097,1.8244404379455845,2.4056639157056905,-1.0,-1.0,-1.0,6.700473921340052
104.0,2.1781427579869366,2.4192048372153425,1.6613337837632327,1.8676342118355747,2.4377275384676307,-1.0,-1.0,-1.0,6.2905919642354275
105.0,2.027654420673311,2.1866869685549135,1.6743835763810013,1.8038590479565826,2.3818045922595217,-1.0,-1.0,-1.0,5.337938612472215
106.0,2.098235199635453,2.372786621631737,1.6322233497028433,1.8522881513109992,2.3983254344716474,-1.0,-1.0,-1.0,5.364537702120697
107.0,2.0875556714638797,2.1766349322322545,1.7688863652902962,1.7812945198158803,2.3750793570525146,-1.0,-1.0,-1.0,6.105851304889342
108.0,2.078715630462841,2.3044366016320543,1.6585881207451996,1.8391492830379705,2.3849251568364154,-1.0,-1.0,-1.0,5.404390686942623
109.0,2.018751010904629,2.2623078326825303,1.6204923673427771,1.8231983385341464,2.3892994501385685,-1.0,-1.0,-1.0,4.812053160588063
110.0,2.1257119808509928,2.4156475744277532,1.7559157892535997,1.8038918472175327,2.4671951803194134,-1.0,-1.0,-1.0,5.213403800558406
111.0,2.078212438861069,2.4061534340235253,1.6755617015087192,1.8559635108319332,2.4498485826888285,-1.0,-1.0,-1.0,4.4230675446000385
112.0,2.0807909020090802,2.3862194346716628,1.7469438198306226,1.888594374875452,2.4840889354952678,-1.0,-1.0,-1.0,3.9583951588736563
113.0,2.079878777754618,2.3690634029798794,1.655455343660559,1.8879654434036277,2.4379101972880677,-1.0,-1.0,-1.0,4.6810663640238
114.0,2.1913389197604807,2.5518778904903665,1.7082511361088577,1.9132214082479884,2.489480527200253,-1.0,-1.0,-1.0,5.1556670680645995
115.0,2.114571702548226,2.4540315220470075,1.641005862326144,1.8521264080831548,2.442628308520183,-1.0,-1.0,-1.0,5.045958255060838
116.0,2.065265200066716,2.3135718226368835,1.7087230210142508,1.8205404816339512,2.438137024312705,-1.0,-1.0,-1.0,4.910717545306706
117.0,2.064603873046462,2.166689373050415,1.7041938855062053,1.9029444387450207,2.4482267968694345,-1.0,-1.0,-1.0,5.461141199759895
118.0,2.034228288927131,2.26334374543212,1.6759045065170899,1.7607986699303075,2.3969567174551862,-1.0,-1.0,-1.0,5.170837923148517
119.0,2.2467048766416218,2.560491744073124,1.8567843496797367,1.8406050719820166,2.5121136195236153,-1.0,-1.0,-1.0,5.800122520528688
120.0,2.3100734699823917,2.6400450943458393,1.7402858918289617,2.058778839054479,2.574231979432838,-1.0,-1.0,-1.0,5.8804506282372655
121.0,2.19549671303529,2.378028523688049,1.8022584213865722,1.9487266873266291,2.5007489903542734,-1.0,-1.0,-1.0,5.7910473315747755
122.0,2.1857946755942064,2.399555765910131,1.6992029461041005,1.9252638932453323,2.4868445958819922,-1.0,-1.0,-1.0,6.095884580656878
123.0,2.213087367070486,2.476024225508691,1.827919231498138,1.8415118615306416,2.5254477049534154,-1.0,-1.0,-1.0,5.892699913757797
124.0,2.06773081101829,2.106010050055589,1.6842811177500991,1.9126777133262949,2.4698148337922814,-1.0,-1.0,-1.0,5.9244631810873445
125.0,2.1506610550736758,2.138805152516093,1.8540874283751652,1.903154930033904,2.5096093086157754,-1.0,-1.0,-1.0,6.390619215532368
126.0,2.05505867994021,2.2025625396130017,1.649039316825219,1.7702554438559828,2.402472771014392,-1.0,-1.0,-1.0,6.014875307105394
127.0,2.183153841810777,2.243403452233426,1.8561347752082895,1.9871082083454512,2.54541198307083,-1.0,-1.0,-1.0,5.928734107847185
128.0,2.1600191169559424,2.2904268547878712,1.848346450653556,1.8811462561732237,2.481793904534192,-1.0,-1.0,-1.0,5.814585664183523
129.0,2.2193674898663236,2.3319023625517454,1.763296670696042,1.9834245296024242,2.5098741434768854,-1.0,-1.0,-1.0,6.5023396863613625
130.0,2.036956984407637,2.024998045788026,1.8075962839242006,1.8121364957630521,2.427819298196769,-1.0,-1.0,-1.0,5.755454780994591
131.0,2.0253110961883376,2.168271623484695,1.694373340611348,1.7141412942320284,2.390066819042744,-1.0,-1.0,-1.0,5.764049351063455
132.0,1.9829848900668223,2.069754025361247,1.6166859737368227,1.8468856054283753,2.3844316185836134,-1.0,-1.0,-1.0,5.3112039901136185
133.0,2.011134660145543,2.2121918725386767,1.6493133598139107,1.7565306190526344,2.38151790055036,-1.0,-1.0,-1.0,5.2412884227275836
134.0,2.141252444480961,2.2664026155678703,1.7857542968165145,1.9622929298119403,2.5090145033884945,-1.0,-1.0,-1.0,5.5080960511392245
135.0,2.1451330173636682,2.337642076733755,1.8710748951117568,1.7735188100823496,2.458184251198244,-1.0,-1.0,-1.0,5.661775053547653
136.0,2.2156421081409996,2.3238662258376124,1.9584945441674633,1.9545146352625296,2.5508090196521547,-1.0,-1.0,-1.0,5.655657705933034
137.0,2.1976651509138265,2.3641693183626926,1.7919902258133993,2.0486219006620967,2.5367122294058664,-1.0,-1.0,-1.0,5.412893440669823
138.0,1.9279964492410036,2.0196539717512207,1.66792145872337,1.7266772858687525,2.328191023713745,-1.0,-1.0,-1.0,4.997269869974887
139.0,2.198028109058872,2.4732059002705364,1.7105741545982491,1.9714451394094819,2.478075947251423,-1.0,-1.0,-1.0,5.530608639727401
140.0,2.374742921932577,2.75397626083073,1.9091595772549235,2.0777547899799482,2.6384150738520535,-1.0,-1.0,-1.0,5.326226554116107
141.0,2.199448972848072,2.439832355763595,1.7853442767680083,1.9198923484339692,2.488245296734076,-1.0,-1.0,-1.0,5.693859456806046
142.0,2.3547327095983115,2.623145483648657,1.8424517034356678,2.1111801536824637,2.602955466137511,-1.0,-1.0,-1.0,6.06436296942859
143.0,2.4054249417072944,2.7243557546041757,1.8102041911347635,2.076364565391279,2.5793560478085817,-1.0,-1.0,-1.0,6.654445064187242
144.0,2.3224709737216394,2.6907355460388347,1.5386760067450662,2.0582750371651564,2.5236428386372087,-1.0,-1.0,-1.0,6.629890966737883
145.0,2.266450300134711,2.5742403464479615,1.6499770439284411,2.0405953876209066,2.5257359846224916,-1.0,-1.0,-1.0,6.034557185313715
146.0,2.4876327012209485,2.929798881240065,1.734364543675739,2.1670161788090017,2.629319876025847,-1.0,-1.0,-1.0,6.622644591825188
147.0,2.2762278756928223,2.523227108437322,1.6423191369325731,2.0028052120301116,2.518086519421924,-1.0,-1.0,-1.0,6.751613488265387
148.0,2.2331712981444407,2.49934992711732,1.49745639792411,2.037253157481166,2.487745929684267,-1.0,-1.0,-1.0,6.570327975242011
149.0,2.3665720805972397,2.7598011660233936,1.6945276634035968,2.0494101342679314,2.5867926765909135,-1.0,-1.0,-1.0,6.361673784217839
150.0,2.2352266712452242,2.530933838676494,1.6586630063349177,2.0767044336373592,2.545891877400137,-1.0,-1.0,-1.0,5.493922166065352
151.0,2.3841630617936063,2.7728417672372014,1.7469267130204693,2.101700893133295,2.6072969427749744,-1.0,-1.0,-1.0,6.0850756532238925
152.0,2.223051641265718,2.6457497075833656,1.578693207323286,1.983419333201157,2.4973291198636995,-1.0,-1.0,-1.0,5.321438862263274
153.0,2.189672606215749,2.5043099841425525,1.7746071665482033,1.8513702233041058,2.49813320152618,-1.0,-1.0,-1.0,5.474822520264606
154.0,2.060632232693781,2.187150940316635,1.4920821352693254,1.9467791553783482,2.4216040633855065,-1.0,-1.0,-1.0,6.000742214072461
155.0,2.1572581907432062,2.3424618239702415,1.6203677179454732,1.8721402166445607,2.4571077143869133,-1.0,-1.0,-1.0,6.547139745579771
156.0,2.3994216511936712,2.7274689196228676,1.636055609069354,2.25134639478545,2.6295785577893867,-1.0,-1.0,-1.0,6.353041848804819
157.0,2.438775938183503,2.8591717022454364,1.7406849348849327,2.1112236205445996,2.639683001881283,-1.0,-1.0,-1.0,6.478070956526684
158.0,2.359654418477766,2.7038796204411883,1.8087907482938852,2.1175806508155173,2.6467088320407917,-1.0,-1.0,-1.0,5.714322787099715
159.0,2.737626972786274,3.1919724560126417,1.9918435428997547,2.48980045558769,2.8848925317100402,-1.0,-1.0,-1.0,6.554002377598995
160.0,2.886678327610782,3.405436606548909,2.0271636408797757,2.7236634260862203,3.002889123686255,-1.0,-1.0,-1.0,6.328821317653068
161.0,2.678715948425078,3.04451967826079,1.8645750795531932,2.679299175548614,2.9103583881637762,-1.0,-1.0,-1.0,5.859593458559063
162.0,2.6445604783632466,2.9970347152175916,1.8522129618833185,2.6007202301730827,2.8583978717627896,-1.0,-1.0,-1.0,6.108305676920807
163.0,2.625787441598195,3.1091262617329183,1.8398923059809353,2.424415068194642,2.816981760128213,-1.0,-1.0,-1.0,6.032867340795165
164.0,2.5383763970262017,2.9184620823771747,1.720455689813297,2.4945270495356735,2.7712409423814,-1.0,-1.0,-1.0,5.826581896660535
165.0,2.5314438691044856,2.862716816777646,1.8135143918476253,2.509539246396428,2.8227740250694255,-1.0,-1.0,-1.0,5.547239905910945
166.0,2.5178194093342245,3.017166960790779,1.6763250428034602,2.42558153128579,2.7657959857186185,-1.0,-1.0,-1.0,5.230956884484608
167.0,2.5591823667807687,3.0476019697429586,1.62488821086486,2.4732249981897003,2.76658571491165,-1.0,-1.0,-1.0,5.8155299019950775
168.0,2.524999620004185,3.0227400995575175,1.5758524861664043,2.376765113762935,2.7303361219447155,-1.0,-1.0,-1.0,6.138963297218671
169.0,2.6567939456534155,3.151778739073422,1.6776033306122393,2.6122750702738853,2.8612588535357824,-1.0,-1.0,-1.0,5.872436896517843
170.0,2.568387751307055,3.0198170229983274,1.6353311218651096,2.52852413678215,2.77645735886318,-1.0,-1.0,-1.0,5.819475741468315
171.0,2.5065466215599415,3.0218600723937876,1.8374805096140416,2.225867513130407,2.741954194609483,-1.0,-1.0,-1.0,5.444624173053195
172.0,2.641122114000617,2.9764273884682466,1.9558927172783858,2.623997858723492,2.906826014676219,-1.0,-1.0,-1.0,5.475375928923582
173.0,2.454168669002121,2.7806083438321374,1.5664693486965577,2.5198253249333367,2.7691168582233576,-1.0,-1.0,-1.0,5.659884008057453
174.0,2.483086483147627,2.9097889631344804,1.7097794316679262,2.396059001751421,2.7507187946453353,-1.0,-1.0,-1.0,5.418374689604395
175.0,2.6078345890459778,3.02980832115788,1.6477909213554802,2.648522567368043,2.848786401906925,-1.0,-1.0,-1.0,5.691439514662822
176.0,2.6270706234746783,3.086072784944472,1.7535980412937882,2.607553404265076,2.889250811416413,-1.0,-1.0,-1.0,5.422874735283179
177.0,2.444053111088068,2.789645328143288,1.714180795449649,2.3308148019981143,2.7307204136460457,-1.0,-1.0,-1.0,5.954619805823182
178.0,2.4016899112858083,2.5707154162007684,1.601041891416697,2.4008076978923243,2.6874234436349664,-1.0,-1.0,-1.0,6.700999413431691
179.0,2.452417182985494,2.7323272511948438,1.589273404268078,2.389779482005626,2.697116192540409,-1.0,-1.0,-1.0,6.695675489482135
180.0,2.5637735121308305,2.8667856944373473,1.6942834291578246,2.471936479569835,2.779136035516624,-1.0,-1.0,-1.0,6.952002043389747
181.0,2.3698806848798317,2.5397345560207554,1.584348302803647,2.339250944880265,2.6437731774268385,-1.0,-1.0,-1.0,6.743178610104161
182.0,2.3894801403710466,2.44347116699615,1.6448345799852464,2.3314794773311283,2.63690599038535,-1.0,-1.0,-1.0,7.42130540851806
183.0,2.5890125576613703,2.9181585621378483,1.5628334338673895,2.529864490222493,2.7329195540458704,-1.0,-1.0,-1.0,7.238316686966452
184.0,2.8497507898757353,3.1753655262993408,1.6254444103252377,2.851379972545265,2.9283505689632263,-1.0,-1.0,-1.0,8.149207507673106
185.0,2.5972538018913753,2.883095163960698,1.632365931639938,2.496585498562398,2.7691526531926534,-1.0,-1.0,-1.0,7.533926563731999
186.0,2.623302060460969,3.080434196382689,1.582106838117938,2.6240747694494244,2.839993001257161,-1.0,-1.0,-1.0,6.080550613735187
187.0,2.579724095729854,2.9917984257655674,1.7934541937958335,2.467728116343744,2.7975454822373242,-1.0,-1.0,-1.0,5.948143141285145
188.0,2.5677007085244825,2.827181872182588,1.836249736865817,2.486802023726941,2.8014649257266355,-1.0,-1.0,-1.0,6.598139529277203
189.0,2.574543333744181,2.911179905654492,1.8817756877780467,2.2654501089154864,2.752304789392105,-1.0,-1.0,-1.0,7.181025914472007
190.0,2.4900430034791565,2.7751514451022268,1.5744485869323315,2.387809729295636,2.6750851499145467,-1.0,-1.0,-1.0,7.151523912022065
191.0,2.4679888456053654,2.7954351606302126,1.6190421696438595,2.2907955727867533,2.6360996488488517,-1.0,-1.0,-1.0,6.990005107785188
192.0,2.6034543023478984,2.964570917475098,1.8162998271257147,2.5047546964948233,2.8069006628878137,-1.0,-1.0,-1.0,6.3033931820477935
