Frame,RMSD of the whole system (alignment on whole system),RMSD of all cores (alignement on cores),"RMSD of CTT A (beta chain, alignment on CTT A)","RMSD of CTT B (beta chain, alignment on CTT B)","RMSD of CTT C (beta chain, alignment on CTT C)",RMSD of all CTTs (alignment on all CTTs),RMSD of R2 (alignment on R2)
249.0,2.479003974219598,2.611317844962445,-1.0,-1.0,-1.0,-1.0,5.802704598015232
250.0,2.459199243153384,2.6144913874123366,-1.0,-1.0,-1.0,-1.0,5.33358708432058
251.0,2.564557379824592,2.703018890608311,-1.0,-1.0,-1.0,-1.0,4.956673762698855
252.0,2.581839096757737,2.7522672439247713,-1.0,-1.0,-1.0,-1.0,4.3920236659253815
253.0,2.6663708256724394,2.7209026413756354,-1.0,-1.0,-1.0,-1.0,5.2742703274328395
254.0,2.6925085953109993,2.689072694571326,-1.0,-1.0,-1.0,-1.0,6.1013749857015425
255.0,2.5284784961813664,2.640046878015383,-1.0,-1.0,-1.0,-1.0,5.473371987453999
256.0,2.5805074787961,2.631439218500038,-1.0,-1.0,-1.0,-1.0,5.392749218968238
257.0,2.483756521175626,2.6088241119383913,-1.0,-1.0,-1.0,-1.0,3.8619873234075754
258.0,2.565409954539316,2.705261402835224,-1.0,-1.0,-1.0,-1.0,4.919587100345087
259.0,2.5969176386926245,2.6753434608066815,-1.0,-1.0,-1.0,-1.0,5.287321917677057
260.0,2.354205027464278,2.5602679044149355,-1.0,-1.0,-1.0,-1.0,5.14864142062022
261.0,2.5308804444242674,2.628117236980846,-1.0,-1.0,-1.0,-1.0,5.20780271208283
262.0,2.7272043685079836,2.7485836400856383,-1.0,-1.0,-1.0,-1.0,5.333133027598209
263.0,2.6405343088727027,2.7062180913999985,-1.0,-1.0,-1.0,-1.0,5.098177596406432
264.0,2.495831759642704,2.6789271330893105,-1.0,-1.0,-1.0,-1.0,5.464575978734584
265.0,2.924661339679717,2.9224195825456767,-1.0,-1.0,-1.0,-1.0,5.863475631307222
266.0,2.8673192082081993,2.863565995368288,-1.0,-1.0,-1.0,-1.0,6.420318197566329
